journal_title,twitter,followers,date
current opinion in lipidology,CO_Lipidology,548,2022-08-01
current opinion in obstetrics & gynecology,CO_Obs_Gyne,350,2022-08-01
current opinion in oncology,CO_Oncology,391,2022-08-01
current opinion in organ transplantation,CO_Organ_Transp,438,2022-08-01
current opinion in pediatrics,CO_Pediatrics,385,2022-08-01
current opinion in pulmonary medicine,CO_Pulmonary_Md,510,2022-08-01
current opinion in rheumatology,CO_Rheumatology,897,2022-08-01
current opinion in structural biology,COSB_CRSB,434,2022-08-01
current pharmaceutical design,CpdCurrent,0,2022-08-01
current proteomics,CurrentProteomi,27,2022-08-01
current science,CurrSci,1045,2022-08-01
current sociology,currentsociolog,10723,2022-08-01
current sports medicine reports,CSMRonline,10608,2022-08-01
curriculum inquiry,CI_Editors,1332,2022-08-01
cutis,CutisJournal,1539,2022-08-01
cyberpsychology-journal of psychosocial research on cyberspace,Cyberpsych_Jn,2781,2022-08-01
cybium,cybium,94,2022-08-01
cytopathology,CytopathologyJ,2149,2022-08-01
cytotherapy,cytotherapy,297,2022-08-01
dados-revista de ciencias sociais,DadosRevista,4145,2022-08-01
daedalus,DaedalusJournal,75,2022-08-01
dalhousie review,dalhousiereview,478,2022-08-01
dalton transactions,DaltonTrans,11355,2022-08-01
dance magazine,Dance_Magazine,124995,2022-08-01
dancing times,dancingtimes,16004,2022-08-01
data mining and knowledge discovery,DAMI_Social,151,2022-08-01
dementia-international journal of social research and practice,DementiaJournal,7623,2022-08-01
democratization,democ_journal,1707,2022-08-01
demographic research,DemographicRes,5254,2022-08-01
demography,ReadDemography,1742,2022-08-01
dendrobiology,dendrobiology,39,2022-08-01
denkmalpflege,Die_Denkmalpfl,26,2022-08-01
denver law review,denverlawreview,1663,2022-08-01
depositional record,DepositRecord,1068,2022-08-01
dermatitis,DermatitisJrnl,311,2022-08-01
dermatologic surgery,DermSurg_ASDS,200,2022-08-01
dermatology and therapy,DermatolTher,1388,2022-08-01
design and culture,DesignCultureJo,1601,2022-08-01
deutsches arzteblatt international,Dt_Aerzteblatt,33495,2022-08-01
development,Dev_journal,23956,2022-08-01
development and change,DevandChg,1066,2022-08-01
development growth & differentiation,dgd_journal,169,2022-08-01
developmental biology,Dev_Bio_Journal,6414,2022-08-01
developmental cell,Dev_Cell,29293,2022-08-01
diabetes & metabolism journal,DiabetesMetabo3,514,2022-08-01
diabetes therapy,Diabetes_Ther,1681,2022-08-01
diabetic medicine,DiabeticMed,1283,2022-08-01
diabetologia,DiabetologiaJnl,13431,2022-08-01
diachronica,Diachronica2,643,2022-08-01
diagnostic and interventional radiology,DiagnIntervRad,21,2022-08-01
diagnostic cytopathology,DiagnosticCyto,2674,2022-08-01
dialogues in human geography,dialogueshg,6599,2022-08-01
differences-a journal of feminist cultural studies,differences_DUP,308,2022-08-01
differentiation,Diff_Journal,155,2022-08-01
digestive diseases and sciences,DDS_Journal,606,2022-08-01
digital health,DigitalHealthJ,1888,2022-08-01
digital journalism,djeditorialteam,4480,2022-08-01
digital scholarship in the humanities,DSHjournal,4033,2022-08-01
diplomacy & statecraft,dandsjournal,291,2022-08-01
diplomatic history,shafrdh,3064,2022-08-01
disability & society,JDisSoc,12107,2022-08-01
disability and health journal,Dis_Health,661,2022-08-01
disability and rehabilitation,DisabilityRehab,605,2022-08-01
disability and rehabilitation-assistive technology,DR_AssistTech,173,2022-08-01
disaster prevention and management,DisasterPrevenM,653,2022-08-01
discourse-studies in the cultural politics of education,DiscourseofEd,2072,2022-08-01
discourse processes,DProcesses,181,2022-08-01
discovery medicine,DiscovMed,65,2022-08-01
discrete analysis,da_maths,200,2022-08-01
disease models & mechanisms,DMM_Journal,2218,2022-08-01
diseases of the colon & rectum,DCRjournal,14418,2022-08-01
diseases of the esophagus,DOTEsophagus,959,2022-08-01
disparidades-revista de antropologia,Disparidades_,957,2022-08-01
dissent,dissentmag,86392,2022-08-01
distance education,DistEdJournal,1742,2022-08-01
diversity-basel,DiversityMdpi,1205,2022-08-01
dna repair,repair_dna,751,2022-08-01
down beat,DownBeatMag,51824,2022-08-01
drones,Drones_MDPI,1058,2022-08-01
drug and alcohol dependence,DrugAlcoholDep,3152,2022-08-01
drug and alcohol review,APSAD_DAR,2280,2022-08-01
drug delivery and translational research,DDTReMedia,1541,2022-08-01
drug safety,DrugSafetyJ,885,2022-08-01
drugs,DrugsJournal,300,2022-08-01
drugs in r&d,DrugsInRD,91,2022-08-01
drustvena istrazivanja,DI_JGSI,458,2022-08-01
du bois review-social science research on race,DuBoisReview,10837,2022-08-01
duke law journal,dukelawjournal,3191,2022-08-01
e-polymers,ePoly_DG,16,2022-08-01
ear and hearing,EandHonline,2187,2022-08-01
early american literature,Early_Am_Lit,1546,2022-08-01
early medieval china,medieval_china,317,2022-08-01
early music,EarlyMus,2069,2022-08-01
earth planets and space,eps_tweet,690,2022-08-01
earth sciences history,ESciHist,112,2022-08-01
earth surface dynamics,EGU_ESurf,4406,2022-08-01
earth system dynamics,EGU_ESD,1810,2022-08-01
earth system science data,ESSD_journal,1166,2022-08-01
earths future,EarthsFutureEiC,1082,2022-08-01
east european jewish affairs,E_E_J_A,79,2022-08-01
east european politics and societies,eepsjournal,1065,2022-08-01
eastern european economics,EasternEuropeEc,42,2022-08-01
eating disorders,EDsJTP,1389,2022-08-01
ebiomedicine,eBioMedicine,9998,2022-08-01
eclinicalmedicine,eClinicalMed,6485,2022-08-01
ecography,EcographyJourna,13411,2022-08-01
ecohydrology,EcohydrologyEds,264,2022-08-01
ecological applications,ESAApplications,5447,2022-08-01
ecological entomology,Ecol_Ent,3641,2022-08-01
ecological informatics,ECOLINFORM,97,2022-08-01
ecological management & restoration,EMRjournal,442,2022-08-01
ecological monographs,ESAMonographs,3215,2022-08-01
ecological research,EcologicalRes,683,2022-08-01
ecology and evolution,Ecol_Evol,5794,2022-08-01
ecology and society,EcologySociety1,1937,2022-08-01
ecology law quarterly,elq_berkeley,209,2022-08-01
ecology letters,Ecology_Letters,11553,2022-08-01
econ journal watch,EconJWatch,682,2022-08-01
econometrica,ecmaEditors,31459,2022-08-01
economic and labour relations review,TheELRR,1171,2022-08-01
economic and social review,esr_ie,627,2022-08-01
economic anthropology,EconomicAnthro,863,2022-08-01
economic geography,econgeog,2056,2022-08-01
economic history review,echistsocreview,3419,2022-08-01
economic journal,EJ_RES,19312,2022-08-01
economica,EconomicaLSE,1702,2022-08-01
economy and society,econsocjournal,2118,2022-08-01
ecosphere,ESAEcosphere,4343,2022-08-01
ecosystem health and sustainability,EHS__journal,572,2022-08-01
ecosystems,EcosystemsJ,1168,2022-08-01
ecumenical review,wccEREV,1879,2022-08-01
educacion xx1,EducacionXX1,5527,2022-08-01
education finance and policy,EFPJournal,1416,2022-08-01
education for chemical engineers,ECEJournal,136,2022-08-01
educational psychologist,EdPsychJournal,2784,2022-08-01
educational researcher,ERjournal_AERA,2709,2022-08-01
educational review,EdReview,3699,2022-08-01
educational studies,EdStudiesAESA,526,2022-08-01
efsa journal,EFSAJournal,842,2022-08-01
eighteenth-century fiction,ECFjournal,5987,2022-08-01
eighteenth century-theory and interpretation,18CTANDI,1491,2022-08-01
eire-ireland,eire_ire,355,2022-08-01
ejso,ejsotweets,5760,2022-08-01
electoral studies,electoralstdies,3835,2022-08-01
electroanalysis,ElecAnalys,366,2022-08-01
electronic markets,Journal_EM,774,2022-08-01
electronics,ElectronicsMDPI,841,2022-08-01
electronics letters,ElecLett,857,2022-08-01
electrophoresis,Electro28700254,31,2022-08-01
elementa-science of the anthropocene,elementascience,1255,2022-08-01
elh,EnglishLitHist,4358,2022-08-01
elife,eLife,114058,2022-08-01
embo journal,embojournal,23986,2022-08-01
embo molecular medicine,EmboMolMed,8161,2022-08-01
embo reports,emboreports,12707,2022-08-01
emergencias,EMERGENCIAS_NET,13784,2022-08-01
emergency medicine australasia,EMAJournal,3478,2022-08-01
emergency medicine journal,EmergencyMedBMJ,37176,2022-08-01
emerging adulthood,EmergAdulthd,177,2022-08-01
emerging infectious diseases,CDC_EIDjournal,1,2022-08-01
emotion review,Emotion_Review,566,2022-08-01
emotion space and society,emospasoc,315,2022-08-01
empirical software engineering,emsejournal,1716,2022-08-01
empirical studies of the arts,EmpStudArts,231,2022-08-01
endangered species research,ESR_IR,1506,2022-08-01
endocrine-related cancer,EndoCancer,3327,2022-08-01
endocrine connections,EndoConnect,5261,2022-08-01
endocrine pathology,EndoPath,1595,2022-08-01
endoscopy,endoscopyjrnl,5844,2022-08-01
energy & environmental materials,EEMZZU1,122,2022-08-01
energy & environmental science,EES_journal,4460,2022-08-01
energy journal,JournalEnergy,187,2022-08-01
energy sustainability and society,UFZ_ESSOJournal,335,2022-08-01
engineering studies,EngrStudies,625,2022-08-01
english,English_Jnl,163,2022-08-01
english historical review,enghistrev,5069,2022-08-01
english language notes,eln_cu,14,2022-08-01
english studies,ES_Routledge,1156,2022-08-01
english studies in canada,ESCJourn,222,2022-08-01
english teaching-practice and critique,EngTchingPrCr,1073,2022-08-01
ensenanza de las ciencias,EnsenanzaC,7,2022-08-01
enterprise & society,EntandSoc,892,2022-08-01
entomologia experimentalis et applicata,Ento_EA,3226,2022-08-01
entomologia generalis,EntomologiaG,84,2022-08-01
entrepreneurship and regional development,ERD_IntJournal,1088,2022-08-01
entrepreneurship theory and practice,ETPjournal,3307,2022-08-01
entropy,Entropy_MDPI,2222,2022-08-01
environment and history,Environ_History,1577,2022-08-01
environment and planning a-economy and space,economyandspace,3121,2022-08-01
environment and planning b-urban analytics and city science,envplanb,607,2022-08-01
environment and planning c-politics and space,envplanc,4368,2022-08-01
environment and planning d-society & space,SocietyandSpace,15668,2022-08-01
environment and planning e-nature and space,envplane,3270,2022-08-01
environment international,env_int_journal,1655,2022-08-01
environmental conservation,EnvConsJournal,2857,2022-08-01
environmental education research,eerjournal,1347,2022-08-01
environmental engineering science,EnvEngSciJrnl,898,2022-08-01
environmental health perspectives,EHPonline,9156,2022-08-01
environmental history,envhistjournal,5541,2022-08-01
environmental politics,env_pol,5737,2022-08-01
environmental toxicology and chemistry,etc_editor,1820,2022-08-01
environmental values,J_EnvValues,449,2022-08-01
epidemiologic reviews,EpiReviews,761,2022-08-01
epidemiology,EpidemiologyLWW,10440,2022-08-01
epidemiology and infection,Epidemio_Infect,2137,2022-08-01
epigenetics,EpigeneticsJ,172,2022-08-01
epigenetics & chromatin,EpigenChromatin,6994,2022-08-01
epigenomics,EpigenomicsFSG,2213,2022-08-01
epilepsia,EpilepsiaJourn,7666,2022-08-01
epilepsia open,EpilepsiaOpen,2501,2022-08-01
epilepsy & behavior,EpilepsyBehavi1,3081,2022-08-01
epilepsy currents,AESCurrents,282,2022-08-01
epileptic disorders,EpiDisorders,2104,2022-08-01
epj data science,epj_ds,1389,2022-08-01
epma journal,TheEPMAJournal,38,2022-08-01
ergo-an open access journal of philosophy,ErgoEditors,3085,2022-08-01
ergonomics,ergonomics1957,2561,2022-08-01
esmo open,ESMO_Open,3646,2022-08-01
esq-a journal of the american renaissance,ESQJournal,536,2022-08-01
estudios atacamenos,reatacam,307,2022-08-01
ethical theory and moral practice,ETMPjournal,271,2022-08-01
ethics,EthicsJournal,2933,2022-08-01
ethics & international affairs,eiajournal,4103,2022-08-01
ethnic and racial studies,ersjournal,7230,2022-08-01
ethnicities,EthnicitiesSAGE,870,2022-08-01
ethnicity & disease,EthnicityD,357,2022-08-01
ethnicity & health,EthnicityHealth,208,2022-08-01
etikk i praksis,redaksjoneip,46,2022-08-01
etudes francaises,Revue_EtudFra,716,2022-08-01
etudes litteraires,revue_el,258,2022-08-01
eure-revista latinoamericana de estudios urbano regionales,RevistaEURE,1998,2022-08-01
eurointervention,EuroInterventio,18469,2022-08-01
europe-asia studies,eurasiastudies,4684,2022-08-01
european accounting review,EAR_Journal,1199,2022-08-01
european constitutional law review,eu_const,2743,2022-08-01
european educational research journal,EuropeanEducat3,550,2022-08-01
european heart journal,ehj_ed,16300,2022-08-01
european journal of applied physiology,EJAP_official,5124,2022-08-01
european journal of cardiovascular nursing,EditorEJCN,2377,2022-08-01
european journal of clinical investigation,EJCI_News,101,2022-08-01
european journal of clinical nutrition,ejcneditor,2791,2022-08-01
european journal of criminology,EJC_Eurocrim,209,2022-08-01
european journal of cultural studies,EJCS_Journal,1406,2022-08-01
european journal of gynaecological oncology,EJGO_IMR,1163,2022-08-01
european journal of health psychology,EJHP_journal,156,2022-08-01
european journal of hospital pharmacy,EJHP_BMJ,1974,2022-08-01
european journal of human genetics,ejhg_journal,7069,2022-08-01
european journal of immunology,EurJImmunol,539,2022-08-01
european journal of industrial relations,EJIR_News,882,2022-08-01
european journal of inorganic chemistry,EurJIC,5083,2022-08-01
european journal of internal medicine,EJIM_journal,468,2022-08-01
european journal of international law,ejiltalk,25877,2022-08-01
european journal of international relations,eurojournir,10472,2022-08-01
european journal of jewish studies,EJJS_Journal,32,2022-08-01
european journal of mineralogy,EurJMineral,99,2022-08-01
european journal of neuroscience,EJNeuroscience,18274,2022-08-01
european journal of organic chemistry,EurJOC,12083,2022-08-01
european journal of personality,EJPBlog,814,2022-08-01
european journal of pharmaceutical sciences,EditorsEJPS,454,2022-08-01
european journal of political research,ejprjournal,5080,2022-08-01
european journal of psychological assessment,EJPAjournal,537,2022-08-01
european journal of psychology applied to legal context,revistaejpalc,1103,2022-08-01
european journal of psychotraumatology,Psychotraumatol,2700,2022-08-01
european journal of soil biology,EJSOBI,154,2022-08-01
european journal of soil science,ejsoilscience,3244,2022-08-01
european journal of sport science,EurJSportSci,19641,2022-08-01
european journal of taxonomy,ejtaxonomy,1460,2022-08-01
european journal of vascular and endovascular surgery,EJVES_ESVS,5536,2022-08-01
european journal of wildlife research,ejwr_cm,174,2022-08-01
european law journal,eurlawj,622,2022-08-01
european management journal,EuropeanManage1,1029,2022-08-01
european political science,epsjournal,1639,2022-08-01
european political science review,epsrjournal,15093,2022-08-01
european polymer journal,EuropeanPolymer,124,2022-08-01
european psychiatry,EP_Editors,832,2022-08-01
european psychologist,EurPsychol_jour,103,2022-08-01
european security,european_sec,3322,2022-08-01
european sociological review,esr_news,3782,2022-08-01
european spine journal,EurSpineJournal,3567,2022-08-01
european sport management quarterly,EuroSportManQ,1397,2022-08-01
european surgery-acta chirurgica austriaca,SurgeryEuropean,97,2022-08-01
european thyroid journal,Eur_Thyroid_J,1791,2022-08-01
european union politics,eup_thejournal,844,2022-08-01
european urban and regional studies,eursjournal,554,2022-08-01
european urology,EUplatinum,33037,2022-08-01
european urology focus,EurUrolFocus,6197,2022-08-01
european urology oncology,EurUrolOncol,8366,2022-08-01
european urology open science,EurUrolOpen,1774,2022-08-01
eurosurveillance,Eurosurveillanc,17572,2022-08-01
evaluation,EvaluationJour1,366,2022-08-01
evidence-based mental health,EBMentalHealth,3385,2022-08-01
evidence & policy,EvidencePolicy,7937,2022-08-01
evodevo,EvoDevo_BMC,319,2022-08-01
evolution,journal_evo,6974,2022-08-01
evolution and human behavior,EvolHumBehav,3179,2022-08-01
evolution letters,EvolLetters,6645,2022-08-01
evolution psychiatrique,LEvoPsych,160,2022-08-01
evolutionary anthropology,evanthro,2684,2022-08-01
evolutionary applications,EvolAppJournal,1636,2022-08-01
evolutionary bioinformatics,EvoBioinfo,370,2022-08-01
evolutionary ecology,evoecology,791,2022-08-01
excli journal,EXCLIJournal,100,2022-08-01
exemplaria-medieval early modern theory,readexemplaria,1268,2022-08-01
exercise and sport sciences reviews,ESSRonline,17373,2022-08-01
experimental and therapeutic medicine,EtMedicine,94,2022-08-01
experimental biology and medicine,EBM_LatinAm,42,2022-08-01
experimental brain research,ExpBrainRes,823,2022-08-01
experimental dermatology,ExpDermatol,801,2022-08-01
experimental physiology,ExpPhysiol,12804,2022-08-01
experimental psychology,ExpPsychJournal,327,2022-08-01
expert opinion on investigational drugs,EO_InvDrugs,338,2022-08-01
expert reviews in molecular medicine,Journal_ERMM,240,2022-08-01
expository times,ExpositoryTimes,111,2022-08-01
extrapolation,ExtrapolationSF,1174,2022-08-01
eye,Eye_Journal,2818,2022-08-01
facets,FACETSJournal,1741,2022-08-01
facial plastic surgery & aesthetic medicine,FPSAMjournal,107,2022-08-01
families in society-the journal of contemporary social services,FISOnline,2064,2022-08-01
families relationships and societies,FRSjournal,1520,2022-08-01
family medicine,fammedjournal,298,2022-08-01
family process,FamilyProcess,2751,2022-08-01
faraday discussions,Faraday_D,2786,2022-08-01
febs journal,FEBSJournal,2681,2022-08-01
febs letters,FEBS_Letters,1914,2022-08-01
febs open bio,FEBSOpenBio,1062,2022-08-01
feminism & psychology,FemPsychJournal,1205,2022-08-01
feminist criminology,DWCFeminist,828,2022-08-01
feminist economics,FeministEcon,8978,2022-08-01
feminist legal studies,fls_journal,4381,2022-08-01
feminist media studies,femmediastudies,3314,2022-08-01
feminist review,FeministReview_,17388,2022-08-01
feminist studies,feministstudies,6705,2022-08-01
feminist theory,FeministTheory,8590,2022-08-01
feministische studien,fstudien,4006,2022-08-01
fems microbiology letters,femsletters,185,2022-08-01
fermentation-basel,Ferment_MDPI,343,2022-08-01
fibres & textiles in eastern europe,FTEEJournal,67,2022-08-01
fiddlehead,TheFiddlehd,6082,2022-08-01
film-philosophy,filmphiljournal,4000,2022-08-01
film comment,FilmComment,71202,2022-08-01
film quarterly,FilmQuarterly,5639,2022-08-01
fire-switzerland,Fire_MDPI,2216,2022-08-01
fire technology,FireTechnology,2933,2022-08-01
fleischwirtschaft,FleiwiNews,916,2022-08-01
folia primatologica,FoliaPrimatol,464,2022-08-01
food & function,FoodRSC,461,2022-08-01
food & nutrition research,FoodnNutrResear,1125,2022-08-01
food and energy security,FoodEnergySec,311,2022-08-01
food and nutrition bulletin,FNBjournal,440,2022-08-01
food bioscience,FoodBioscience,1,2022-08-01
food culture & society,FCSJournal,2629,2022-08-01
food policy,_Food_Policy,1795,2022-08-01
food quality and safety,FQSmag,4489,2022-08-01
food science of animal resources,fsarjournal,12,2022-08-01
food security,Food_Security,1219,2022-08-01
forbes,Forbes,18165482,2022-08-01
fordham law review,fordhamlrev,3982,2022-08-01
foreign affairs,foreignaffairs,854340,2022-08-01
foreign policy analysis,fpa_jrnl,2791,2022-08-01
forest systems,ForestSystems_J,1030,2022-08-01
forestry chronicle,TFCJournal,147,2022-08-01
forests,Forests_MDPI,1898,2022-08-01
fornvannen-journal of swedish antiquarian research,Fornvannen_Jrnl,289,2022-08-01
forum-a journal of applied research in contemporary politics,TheForumJournal,80,2022-08-01
forum for modern language studies,FmlSjournal,436,2022-08-01
french cultural studies,FrCulturalSt,1190,2022-08-01
french studies,FrenchStudies,3144,2022-08-01
freshwater science,FreshwaterSci,2865,2022-08-01
friction,FrictionJnl,163,2022-08-01
frontiers-a journal of women studies,Frontiers_Women,584,2022-08-01
frontiers in bioengineering and biotechnology,FrontBioeng,3437,2022-08-01
frontiers in cardiovascular medicine,FrontCVMedicine,1880,2022-08-01
frontiers in cell and developmental biology,FrontCellDevBio,3351,2022-08-01
frontiers in cellular and infection microbiology,FrontCellInfect,3045,2022-08-01
frontiers in chemistry,FrontChemistry,3804,2022-08-01
frontiers in earth science,FrontEarthSci,3762,2022-08-01
frontiers in ecology and the environment,ESAFrontiers,7484,2022-08-01
frontiers in endocrinology,FrontEndocrinol,3538,2022-08-01
frontiers in energy,FIE_Journal,15,2022-08-01
frontiers in energy research,FrontEnergyRes,1054,2022-08-01
frontiers in environmental science,FrontEnvSci,1705,2022-08-01
frontiers in genetics,FrontGenetics,4966,2022-08-01
frontiers in immunology,FrontImmunol,27673,2022-08-01
frontiers in marine science,FrontMarineSci,13649,2022-08-01
frontiers in materials,FrontMaterials,1637,2022-08-01
frontiers in medicine,FrontMedicine,2396,2022-08-01
frontiers in microbiology,FrontMicrobiol,18235,2022-08-01
frontiers in molecular biosciences,FrontMolBioSci,2149,2022-08-01
frontiers in neurology,FrontNeurol,7302,2022-08-01
frontiers in neuroscience,FrontNeurosci,57148,2022-08-01
frontiers in nutrition,FrontNutrition,2674,2022-08-01
frontiers in oncology,FrontOncology,5109,2022-08-01
frontiers in pediatrics,FrontPediatrics,2581,2022-08-01
frontiers in pharmacology,FrontPharmacol,4522,2022-08-01
frontiers in physics,FrontPhysics,1956,2022-08-01
frontiers in physiology,FrontPhysiol,7446,2022-08-01
frontiers in plant science,FrontPlantSci,15722,2022-08-01
frontiers in psychiatry,FrontPsychiatry,10023,2022-08-01
frontiers in psychology,FrontPsychol,28084,2022-08-01
frontiers in surgery,FrontSurgery,758,2022-08-01
frontiers in veterinary science,FrontVetScience,2572,2022-08-01
frontiers of environmental science & engineering,FESE_journal,224,2022-08-01
frontiers of physics,frontphys,70,2022-08-01
functional ecology,FunEcology,22822,2022-08-01
future anterior,Future_Anterior,152,2022-08-01
future medicinal chemistry,fsgfmc,1189,2022-08-01
future microbiology,fsgfmb,3289,2022-08-01
future of children,FutureChildren,3929,2022-08-01
future oncology,FutureOncol_FSG,2560,2022-08-01
future virology,fsgfvl,2121,2022-08-01
futures,futures_journal,408,2022-08-01
gaceta sanitaria,gacetasanitaria,7742,2022-08-01
gaia-ecological perspectives for science and society,journal_GAIA,1173,2022-08-01
games for health journal,GamesforHealthJ,429,2022-08-01
gastroenterology,AGA_Gastro,17775,2022-08-01
gastroenterology report,GastroRept,19,2022-08-01
gastrointestinal endoscopy,GIE_Journal,12799,2022-08-01
gayana botanica,GayanaBotanica,74,2022-08-01
gels,Gels_MDPI,847,2022-08-01
gender & society,gend_soc,14310,2022-08-01
gender and history,GenderHistory,2885,2022-08-01
gender and language,GenderLanguage,976,2022-08-01
gender place and culture,GPCjournal,4849,2022-08-01
gender work and organization,GenderWorkOrg,2700,2022-08-01
gene therapy,GeneTherapy_SN,2721,2022-08-01
general hospital psychiatry,GHP_Journal,312,2022-08-01
genes,Genes_MDPI,1818,2022-08-01
genes & development,GenesDev,8549,2022-08-01
genes brain and behavior,Genes2B,630,2022-08-01
genetics in medicine,GIMJournal,14372,2022-08-01
genetics research,GeneticsRes,74,2022-08-01
genome biology,GenomeBiology,86339,2022-08-01
genome biology and evolution,GenomeBiolEvol,4036,2022-08-01
genome medicine,GenomeMedicine,24364,2022-08-01
genome research,genomeresearch,54748,2022-08-01
genomics proteomics & bioinformatics,GPBees,108,2022-08-01
geo-marine letters,GeoMarLetters,29,2022-08-01
geo-spatial information science,GsisOffice,604,2022-08-01
geochemical journal,GeochemicalJ,63,2022-08-01
geochimica et cosmochimica acta,GCA_Journal,939,2022-08-01
geoderma,Geoderma_Jrnl,4015,2022-08-01
geoderma regional,GeodermaR,734,2022-08-01
geographical analysis,geoganalysis,1438,2022-08-01
geographical journal,geogjournal,1462,2022-08-01
geographical research,geogresearch,1769,2022-08-01
geographical review,Geog_Review,705,2022-08-01
geologica acta,geoacta,189,2022-08-01
geologica belgica,GeolBel_journal,53,2022-08-01
geological magazine,GeologicalMag,281,2022-08-01
geopolitics,geopolitics_jl,5614,2022-08-01
george washington law review,gwlaw,10437,2022-08-01
georgetown law journal,georgetownlj,4014,2022-08-01
georgia review,GeorgiaReview,29964,2022-08-01
geoscience frontiers,GeosciFrontiers,951,2022-08-01
geoscientific model development,EGU_GMD,1521,2022-08-01
geriatric nursing,gnjournal,408,2022-08-01
german history,germanhistsoc,3940,2022-08-01
german life and letters,glljournal,1562,2022-08-01
german politics,germanpoljnl,624,2022-08-01
german quarterly,GermanQuarterly,579,2022-08-01
geroscience,GeroScienceAGE,751,2022-08-01
geus bulletin,GeusBulletin,205,2022-08-01
gifted child quarterly,GCQjournal,1831,2022-08-01
gigascience,GigaScience,10776,2022-08-01
glia,GLIA_Journal,701,2022-08-01
global change biology,GlobalChangeBio,14033,2022-08-01
global ecology and biogeography,GEB_macro,3431,2022-08-01
global environmental change-human and policy dimensions,GEC_Journal,942,2022-08-01
global environmental politics,gepjournal,1548,2022-08-01
global food security-agriculture policy economics and environment,Journal_GFS,543,2022-08-01
global governance,globalgovjrnl,522,2022-08-01
global health-science and practice,GHSPJournal,1585,2022-08-01
global health action,GlobalHealthAct,2401,2022-08-01
global health promotion,GHPjournal,2030,2022-08-01
global networks-a journal of transnational affairs,GlobalNetwrks,43,2022-08-01
global policy,global_policy,12827,2022-08-01
global spine journal,GlobalSpineJ,4816,2022-08-01
global strategy journal,GSJ_Jour,80,2022-08-01
globalization and health,GHJournal,13659,2022-08-01
globalizations,globalizationsj,1605,2022-08-01
glossa-a journal of general linguistics,glossa_oa,2632,2022-08-01
gm crops & food-biotechnology in agriculture and the food chain,GMCrops,416,2022-08-01
governance-an international journal of policy administration and institutions,Gov_Journal,4074,2022-08-01
government and opposition,govandopp,3829,2022-08-01
great plains quarterly,UNLGPQJournal,641,2022-08-01
green chemistry,green_rsc,2363,2022-08-01
green energy & environment,GEE_Journal,478,2022-08-01
green processing and synthesis,GREENPS_DG,10,2022-08-01
group & organization management,GroupOrgMgmt,821,2022-08-01
gut,Gut_BMJ,21963,2022-08-01
gut pathogens,GutPathogens,705,2022-08-01
haematologica,Haematologica,12188,2022-08-01
hahr-hispanic american historical review,HAHR21,3136,2022-08-01
harvard business review,HarvardBiz,5809948,2022-08-01
harvard civil rights-civil liberties law review,HarvardCRCL,1713,2022-08-01
harvard environmental law review,harvardelr,1768,2022-08-01
harvard international law journal,HarvardILJ,1678,2022-08-01
harvard journal of law and public policy,HarvardJLPP,2449,2022-08-01
harvard journal on legislation,HarvardJOL,1248,2022-08-01
harvard law review,harvlrev,47430,2022-08-01
harvard library bulletin,HLBJournal,175,2022-08-01
harvard review of psychiatry,HarvardRevPsych,1412,2022-08-01
hastings law journal,hastingslj,1463,2022-08-01
hau-journal of ethnographic theory,haujournal,15311,2022-08-01
head & face medicine,HeadFaceMed,154,2022-08-01
headache,HeadacheJournal,6337,2022-08-01
health affairs,Health_Affairs,165558,2022-08-01
health care analysis,HCAnalysis,445,2022-08-01
health care management review,HCMRonline,824,2022-08-01
health communication,hceditorialteam,151,2022-08-01
health informatics journal,Health_Inf_J,47,2022-08-01
health promotion international,HealthPromInt,1199,2022-08-01
health promotion journal of australia,HealthProm_J_Au,2307,2022-08-01
health psychology review,healthpsychrev,728,2022-08-01
health research policy and systems,HarpsJournal,585,2022-08-01
health services research,HSR_HRET,2212,2022-08-01
health sociology review,healthsocrev,1307,2022-08-01
health systems & reform,HSRJournal,1098,2022-08-01
healthcare-the journal of delivery science and innovation,HC_TheJournal,3678,2022-08-01
heart,Heart_BMJ,47162,2022-08-01
heart & lung,haljournal,126,2022-08-01
heart rhythm,HRS_O2Journal,3062,2022-08-01
helicobacter,HelicoJournal,16,2022-08-01
heliyon,HeliyonJournal,4431,2022-08-01
hemasphere,Hemasphere_EHA,2367,2022-08-01
hepatitis monthly,Hepatmon,36,2022-08-01
hepatobiliary surgery and nutrition,HepatobiliaryN,210,2022-08-01
hepatology,HEP_Journal,14853,2022-08-01
hepatology communications,HepCommJournal,3510,2022-08-01
heredity,HeredityJournal,2205,2022-08-01
hernia,hernia_journal,817,2022-08-01
herpetological conservation and biology,Herpconbio,1918,2022-08-01
herpetological journal,HerpJournal,1151,2022-08-01
herpetozoa,herpetozoa,383,2022-08-01
higher education research & development,HERDJournal,11651,2022-08-01
hispanic research journal-iberian and latin american studies,JournalHispanic,791,2022-08-01
histoire sociale-social history,Sociale_History,2161,2022-08-01
histopathology,Histo_Journal,6008,2022-08-01
historia agraria,HistoriaAgraria,104,2022-08-01
historia ciencias saude-manguinhos,revistaHCSM,4043,2022-08-01
historia mexicana,RHisto_Mex,2664,2022-08-01
historia y politica,historiaypol,4101,2022-08-01
historical journal,historicaljnl,4594,2022-08-01
historical materialism-research in critical marxist theory,histmat,17013,2022-08-01
historical methods,histmethod,128,2022-08-01
historical studies in the natural sciences,HSNatSci,1908,2022-08-01
