journal_title,twitter,followers,date
american journal of geriatric psychiatry,AmJGeriPsych,826,2023-05-31
american journal of health economics,AJHE_journal,1499,2023-05-31
american journal of human genetics,AJHGNews,9547,2023-05-31
american journal of hypertension,amjhypertension,624,2023-05-31
american journal of infection control,AJICJournal,7338,2023-05-31
american journal of international law,AJIL_andUnbound,8766,2023-05-31
american journal of kidney diseases,AJKDonline,36314,2023-05-31
american journal of managed care,AJMC_Journal,7315,2023-05-31
american journal of medical quality,AjmQonline,137,2023-05-31
american journal of medicine,amjmed,1725,2023-05-31
american journal of neuroradiology,TheAJNR,18231,2023-05-31
american journal of nursing,AmJNurs,55401,2023-05-31
american journal of obstetrics and gynecology,AJOG_thegray,25840,2023-05-31
american journal of ophthalmology,AJOphthalmology,8185,2023-05-31
american journal of otolaryngology,AmJOtol,566,2023-05-31
american journal of pathology,AJPathology,5603,2023-05-31
american journal of perinatology,AmJPerinatology,6448,2023-05-31
american journal of physics,JournalPhysics,1157,2023-05-31
american journal of physiology-endocrinology and metabolism,AJPEndoMetab,2374,2023-05-31
american journal of physiology-heart and circulatory physiology,ajpheartcirc,5719,2023-05-31
american journal of physiology-regulatory integrative and comparative physiology,AJPRegu,978,2023-05-31
american journal of physiology-renal physiology,AJPRenalEIC,1648,2023-05-31
american journal of political science,AJPS_Editor,18456,2023-05-31
american journal of preventive medicine,AmJPrevMed,3968,2023-05-31
american journal of primatology,AmJournalPrimat,3809,2023-05-31
american journal of psychiatry,AJP_ResJournal,2145,2023-05-31
american journal of public health,AMJPublicHealth,13588,2023-05-31
american journal of respiratory and critical care medicine,ATSBlueEditor,17673,2023-05-31
american journal of respiratory cell and molecular biology,AJRCMB,4938,2023-05-31
american journal of roentgenology,AJR_Radiology,8329,2023-05-31
american journal of sports medicine,AJSM_SportsMed,42549,2023-05-31
american journal of surgery,AmJSurgery,18548,2023-05-31
american journal of the medical sciences,AmJMedSci,293,2023-05-31
american journal of transplantation,amjtransplant,9780,2023-05-31
american journal of tropical medicine and hygiene,AJTMH,2669,2023-05-31
american laboratory,AmericanLab,7183,2023-05-31
american literary history,AmLitHist,2141,2023-05-31
american literature,amlitjournal,1611,2023-05-31
american naturalist,ASNAmNat,19560,2023-05-31
american nineteenth century history,ANCHjournal,623,2023-05-31
american poetry review,AmPoetryReview,15378,2023-05-31
american political science review,apsrjournal,16960,2023-05-31
american politics research,apr_journal,281,2023-05-31
american scholar,TheAmScho,15515,2023-05-31
american scientist,AmSciMag,32365,2023-05-31
american sociological review,ASR_Journal,10370,2023-05-31
americas,TAMquarterly,2843,2023-05-31
amfiteatru economic,AmfiteatruEc,5,2023-05-31
amphibian & reptile conservation,AR_Conservation,2416,2023-05-31
anaesthesia,Anaes_Journal,40476,2023-05-31
anaesthesia and intensive care,AICjournal,792,2023-05-31
anaesthesia critical care & pain medicine,AccpmJ,2042,2023-05-31
anais brasileiros de dermatologia,AnBrasDermatol,22,2023-05-31
anais da academia brasileira de ciencias,aabcjournal,293,2023-05-31
anales de psicologia,analesps,61,2023-05-31
analytical and bioanalytical chemistry,AnalBioanalChem,2243,2023-05-31
analytical chemistry,an_chem,11430,2023-05-31
analytical methods,MethodsRSC,3722,2023-05-31
anatomical record-advances in integrative anatomy and evolutionary biology,AnatRecord,1881,2023-05-31
anatomical sciences education,AnatSciEduc,2300,2023-05-31
ancient mesoamerica,AMesoamerica,966,2023-05-31
anesthesia and analgesia,IARS_Journals,16234,2023-05-31
anesthesiology,_Anesthesiology,30565,2023-05-31
angelaki-journal of the theoretical humanities,AngelakiH,260,2023-05-31
angewandte chemie-international edition,angew_chem,90986,2023-05-31
animal,journal_animal,1324,2023-05-31
animal conservation,AnimalConserv,8568,2023-05-31
animal reproduction,AnimalReproduc1,391,2023-05-31
animals,Animals_MDPI,3105,2023-05-31
annales botanici fennici,annbotfenn,55,2023-05-31
annales de dermatologie et de venereologie,AnnDermato,241,2023-05-31
annales de pathologie,Annpathol,1372,2023-05-31
annales geophysicae,EGU_AnGeophys,51,2023-05-31
annales historiques de la revolution francaise,AhrfRevue,1618,2023-05-31
annales zoologici fennici,annzoolfenn,43,2023-05-31
annals of allergy asthma & immunology,AnnalsAllergy,1367,2023-05-31
annals of applied biology,Annapplbiol,603,2023-05-31
annals of botany,annbot,4251,2023-05-31
annals of clinical biochemistry,AnnClinBiochem,908,2023-05-31
annals of epidemiology,AnnalsOfEpi,144,2023-05-31
annals of family medicine,AnnFamMed,8358,2023-05-31
annals of forest science,AnnForSci,665,2023-05-31
annals of global health,AOGH_journal,132,2023-05-31
annals of hepatology,AnnalsofHepatol,1188,2023-05-31
annals of human genetics,AHGEditor,120,2023-05-31
annals of intensive care,of_aic,2255,2023-05-31
annals of internal medicine,AnnalsofIM,64434,2023-05-31
annals of laboratory medicine,AnnLabMed,1560,2023-05-31
annals of oncology,Annals_Oncology,42982,2023-05-31
annals of pharmacotherapy,AnnalsofPharm,501,2023-05-31
annals of plastic surgery,AnnalsPlastic,186,2023-05-31
annals of saudi medicine,annsaudimed,1409,2023-05-31
annals of science,AnnalsOfScience,4340,2023-05-31
annals of surgery,AnnalsofSurgery,54632,2023-05-31
annals of the american thoracic society,AnnalsATS,10870,2023-05-31
annals of thoracic and cardiovascular surgery,ATCS_journal,641,2023-05-31
annals of thoracic surgery,annalsthorsurg,9288,2023-05-31
annals of vascular surgery,avsgjournal,2293,2023-05-31
antarctic science,Ant_Sci_Ltd,765,2023-05-31
anthropocene review,AnthropoceneRev,2814,2023-05-31
anthropological quarterly,AnthQuarterly,1025,2023-05-31
anthropological theory,Anthro_Theory,3516,2023-05-31
anthropology & education quarterly,AnthropologyEd4,469,2023-05-31
anthropology & medicine,AnthMedJournal,1997,2023-05-31
anthropology southern africa,ASnA_Editors,507,2023-05-31
anthrozoos,AnthrozoosJ,1432,2023-05-31
anti-cancer drugs,Anti_CancerDrug,144,2023-05-31
antibiotics-basel,antibioticsmdpi,1869,2023-05-31
antigonish review,TheAntigonish,1344,2023-05-31
antimicrobial resistance and infection control,ARICJournal,2430,2023-05-31
antipode,antipodeonline,26282,2023-05-31
antiquity,AntiquityJ,36438,2023-05-31
anuario calderoniano,acal_unav,346,2023-05-31
anuario de historia de la iglesia,ahig_unav,98,2023-05-31
anuario de psicologia juridica,AnPsiJuridica,2073,2023-05-31
aob plants,AoBPLANTS,1,2023-05-31
aorn journal,AORNJournal,3470,2023-05-31
aperture,aperturefnd,237080,2023-05-31
apl photonics,aplphotonics,2086,2023-05-31
apmis,APMISJournal,1001,2023-05-31
apollo-the international art magazine,Apollo_magazine,32666,2023-05-31
applied and environmental microbiology,AppEnvMicro,1631,2023-05-31
applied developmental science,AppliedDevSci,74,2023-05-31
applied economic analysis,AeaApplied,6,2023-05-31
applied materials today,ApplMaterToday,1516,2023-05-31
applied mathematics and mechanics-english edition,ApplMathMech,21,2023-05-31
applied ontology,AppliedOntology,85,2023-05-31
applied physics reviews,AppliedPhysRev,1548,2023-05-31
applied sciences-basel,Applsci,3165,2023-05-31
applied spectroscopy,AppliedSpec,1459,2023-05-31
applied thermal engineering,Elsevier_ATE,143,2023-05-31
aquatic mammals,AquaticMammalsJ,66,2023-05-31
aquatic microbial ecology,AME_IntRes,245,2023-05-31
archaeological prospection,ARP_eds,144,2023-05-31
archaeology in oceania,in_oceania,199,2023-05-31
archaeometry,ArchaeometryJnl,729,2023-05-31
architectural record,ArchRecord,600485,2023-05-31
architectural review,ArchReview,131589,2023-05-31
architectural theory review,Arch_Theory_Rev,41,2023-05-31
archiv der pharmazie,Arch_Pharm,61,2023-05-31
archiv orientalni,ArchivOriental,117,2023-05-31
archives animal breeding,AAB_journal,95,2023-05-31
archives of disease in childhood,ADC_BMJ,6971,2023-05-31
archives of disease in childhood-education and practice edition,ArchivesEandP,3740,2023-05-31
archives of medical science,ArchMedSci,701,2023-05-31
archives of rheumatology,ArchRheumatol,642,2023-05-31
archives of sexual behavior,ArchSexBehav,182,2023-05-31
archives of womens mental health,AWMH_Journal,952,2023-05-31
archivos argentinos de pediatria,arch_argent_ped,3924,2023-05-31
arctic antarctic and alpine research,arctic_alpine,188,2023-05-31
arctic science,ArcticScienceJ,2627,2023-05-31
ardea,ARDEA_journal,692,2023-05-31
ardeola-international journal of ornithology,ArdeolaJournal,3241,2023-05-31
arkivoc,arkivoc,74,2023-05-31
armed forces & society,AFS_SAGE,525,2023-05-31
arq-architectural research quarterly,arq_journal,88,2023-05-31
arquivos brasileiros de cardiologia,ArquivosSBC,1540,2023-05-31
arquivos de neuro-psiquiatria,ArqNeuroPsiq,760,2023-05-31
art history,AAH_Journal,5595,2023-05-31
art in america,ArtinAmerica,855257,2023-05-31
arte individuo y sociedad,IndividuoY,32,2023-05-31
arthritis research & therapy,ArthritisRes,3662,2023-05-31
arthroscopy-the journal of arthroscopic and related surgery,ArthroscopyJ,21545,2023-05-31
arthuriana,Arthuriana_Jrnl,1922,2023-05-31
artificial cells nanomedicine and biotechnology,ArtificialCell_,30,2023-05-31
artificial life,ARTL_journal,1019,2023-05-31
artificial organs,ArtifOrgans,1505,2023-05-31
artmargins,ArtMargins,295,2023-05-31
artnews,artnews,297280,2023-05-31
arts & health,Arts_Health_Jnl,1869,2023-05-31
arts of asia,artsofasia2015,288,2023-05-31
asaio journal,asaiojournal,4265,2023-05-31
ashrae journal,ASHRAE_Journal,628,2023-05-31
asia & the pacific policy studies,APPSCrawford,134,2023-05-31
asia pacific law review,pacific_law,1700,2023-05-31
asian business & management,abmjournal,185,2023-05-31
asian ethnology,AsianEthnology,758,2023-05-31
asian journal of communication,AsianJComm,500,2023-05-31
asian journal of criminology,AJOCriminology,224,2023-05-31
asian journal of organic chemistry,AsianJOrgChem,3733,2023-05-31
asian journal of womens studies,ajws_ewha,66,2023-05-31
asian myrmecology,AsianMyrmecol,289,2023-05-31
asian studies review,AsianStudiesRev,1656,2023-05-31
asian survey,AsianSurvey,322,2023-05-31
asn neuro,ASNNEURO,140,2023-05-31
assistive technology,RESNAATJournal,454,2023-05-31
astrobiology,Astrobiology_jn,6976,2023-05-31
astronomy & astrophysics,AandA_journal,3316,2023-05-31
atalante-revista de estudios cinematograficos,RevistaAtalante,598,2023-05-31
atherosclerosis,ATHjournal,4448,2023-05-31
atmosphere,Atmosphere_MDPI,1058,2023-05-31
atmospheric chemistry and physics,EGU_ACP,2801,2023-05-31
atmospheric science letters,IAP_AOSL,100,2023-05-31
atw-international journal for nuclear power,atw_Journal,164,2023-05-31
austral ecology,AustralEcology,2133,2023-05-31
australasian emergency care,AusEmergCare,1192,2023-05-31
australasian journal of educational technology,AJET_eds,1284,2023-05-31
australasian journal of philosophy,AustralJPhilos,221,2023-05-31
australasian journal on ageing,AgeingJ,901,2023-05-31
australasian psychiatry,AP_RANZCP,1785,2023-05-31
australian & new zealand journal of obstetrics & gynaecology,anzjog,968,2023-05-31
australian and new zealand journal of public health,anzjph,2286,2023-05-31
australian archaeology,AustArchJ,839,2023-05-31
australian critical care,Aus_CC,2641,2023-05-31
australian economic history review,EcoHistoryAU,944,2023-05-31
australian educational researcher,AER_AARE,2467,2023-05-31
australian geographer,austgeog,1627,2023-05-31
australian historical studies,AHSjournal,2324,2023-05-31
australian journal of adult learning,journal_ajal,216,2023-05-31
australian journal of agricultural and resource economics,AJAREJournal,918,2023-05-31
australian journal of chemistry,AusJChem,362,2023-05-31
australian journal of grape and wine research,JournalGrape,70,2023-05-31
australian journal of international affairs,AustJIA,3116,2023-05-31
australian journal of political science,ausjpolsci,1678,2023-05-31
australian journal of politics and history,ajpandh,1311,2023-05-31
australian journal of primary health,AusJPrimHealth,447,2023-05-31
australian journal of public administration,AusJPA,2033,2023-05-31
australian journal of rural health,AusJRuralHealth,295,2023-05-31
australian journal of social issues,AusSocialIssues,609,2023-05-31
australian literary studies,ALSjournal,1028,2023-05-31
australian occupational therapy journal,AusOTJournal,1781,2023-05-31
australian social work,AusSocialWorkJ,2498,2023-05-31
austrian journal of political science,OZP_journal,791,2023-05-31
aut aut,aut_journal,194,2023-05-31
autism,journalautism,18651,2023-05-31
autonomous robots,AUROblog,2792,2023-05-31
avian biology research,AvianBiologyRes,4599,2023-05-31
avian conservation and ecology,AvianAce,1139,2023-05-31
avian research,avianres,185,2023-05-31
axioms,Axioms_MDPI,497,2023-05-31
balkan medical journal,balkanmedj,504,2023-05-31
basic & clinical pharmacology & toxicology,BasClinPharmTox,552,2023-05-31
basic and applied ecology,BasicApplEcol,541,2023-05-31
basin research,BasinResearch,1797,2023-05-31
batteries-basel,batteriesmdpi,515,2023-05-31
batteries & supercaps,Batt_Supercaps,4405,2023-05-31
behavioral and brain functions,JournalBbf,305,2023-05-31
behavioral and brain sciences,BBSJournal,8410,2023-05-31
behavioral ecology,BehavEcol,10483,2023-05-31
behavioral medicine,Behavioral_Med,382,2023-05-31
behavioral neuroscience,BehavNeuro,3969,2023-05-31
behaviour change,AACBT_BEC,486,2023-05-31
beneficial microbes,journal_BM,1000,2023-05-31
berliner journal fur soziologie,BerlinerJournal,2776,2023-05-31
bibliotheque de l ecole des chartes,LaBEClarevue,704,2023-05-31
big data,BigData_Journal,6053,2023-05-31
big data & society,BigDataSoc,22516,2023-05-31
bilig,biligdergisi,1658,2023-05-31
bioactive materials,BioactiveMat,637,2023-05-31
bioanalysis,fsgbio,2010,2023-05-31
biochemical journal,Biochem_Journal,812,2023-05-31
biochemistry,BiochemistryACS,7139,2023-05-31
biochemistry and molecular biology education,BAMBEdu,437,2023-05-31
bioconjugate chemistry,BioconjChem,4060,2023-05-31
biodemography and social biology,biodemography21,239,2023-05-31
biodiversity data journal,BioDataJournal,2358,2023-05-31
biodrugs,BioDrugsJournal,58,2023-05-31
bioenergy research,BioEnergyRE,95,2023-05-31
bioengineering-basel,Bioeng_MDPI,783,2023-05-31
biofabrication,Biofabrication,1712,2023-05-31
biogeochemistry,JBiogeochem,905,2023-05-31
biogeosciences,EGU_BioGeo,3581,2023-05-31
biogerontology,BiogerontologyJ,203,2023-05-31
bioimpacts,bioimpacts,5,2023-05-31
bioinspiration & biomimetics,BioinspBiomim,948,2023-05-31
biointerphases,biointerphases,375,2023-05-31
biological bulletin,BiolBulletin,610,2023-05-31
biological invasions,BioInvasions,2482,2023-05-31
biological journal of the linnean society,BiolJLinnSoc,2411,2023-05-31
biological psychiatry,BiologicalPsyc1,3471,2023-05-31
biological research for nursing,BRNJournal,120,2023-05-31
biology-basel,Biology_MDPI,1736,2023-05-31
biology & philosophy,Bio_and_Philo,2086,2023-05-31
biology of reproduction,BiolReprod,4606,2023-05-31
biology of sex differences,BiologySexDiff,1821,2023-05-31
biology of sport,BiolSport,3462,2023-05-31
biology open,BiologyOpen,3727,2023-05-31
biomacromolecules,Biomac_ACS,3947,2023-05-31
biomarkers in medicine,fsgbmm,1587,2023-05-31
biomaterials,Biomaterials_,4403,2023-05-31
biomaterials science,BioMaterSci,6890,2023-05-31
biomedical journal,BiomedJ,14167,2023-05-31
biomedical microdevices,BioMedMicroDev,28,2023-05-31
biomedicines,Biomed_MDPI,999,2023-05-31
biometrics,Biometrics_ibs,320,2023-05-31
biomolecules,Biomol_MDPI,1365,2023-05-31
biophysical journal,BiophysJ,5982,2023-05-31
bioresources,BioResJournal,757,2023-05-31
bioscience trends,BST_Journal,12,2023-05-31
biosemiotics,Biosemiotics_J,350,2023-05-31
biosensors-basel,Biosensors_MDPI,1281,2023-05-31
biostatistics,biostatistics,5017,2023-05-31
biotechniques,MyBioTechniques,13631,2023-05-31
biotropica,Biotropica,5280,2023-05-31
bird conservation international,bci_journal,1634,2023-05-31
bjs open,BjsOpen,9413,2023-05-31
bju international,BJUIjournal,19164,2023-05-31
bladder cancer,BladderCaJrnl,2304,2023-05-31
blood,BloodJournal,48077,2023-05-31
blood advances,BloodAdvances,31032,2023-05-31
blood cancer journal,BloodCancerJnl,1989,2023-05-31
blood pressure monitoring,BloodPressureM,1592,2023-05-31
blood transfusion,BloodT_journal,1412,2023-05-31
bmc biology,BMCBiology,9595,2023-05-31
bmc medicine,BMCMedicine,9321,2023-05-31
bmc neurology,NeuroPsychBMC,1671,2023-05-31
bmc surgery,BMCSurgery,4889,2023-05-31
bmgn-the low countries historical review,BMGN_LCHR,2508,2023-05-31
bmj-british medical journal,bmj_latest,505325,2023-05-31
bmj evidence-based medicine,BMJ_EBM,11240,2023-05-31
bmj global health,GlobalHealthBMJ,18010,2023-05-31
bmj military health,MilitaryH_BMJ,2554,2023-05-31
bmj open,BMJ_Open,20903,2023-05-31
bmj open diabetes research & care,DiabetesRC,1148,2023-05-31
bmj paediatrics open,BMJ_PO,1144,2023-05-31
bmj quality & safety,BMJ_Qual_Saf,16791,2023-05-31
bmj sexual & reproductive health,BMJ_SRH,2742,2023-05-31
bmj supportive & palliative care,BMJ_SPCare,3566,2023-05-31
body & society,tcsjournalsage,7797,2023-05-31
bone & joint journal,BoneJointJ,32567,2023-05-31
bone & joint research,BoneJointRes,17433,2023-05-31
bone marrow transplantation,BMTjournal,4009,2023-05-31
book collector,BookCollectoruk,1266,2023-05-31
boreal environment research,BorealResearch,34,2023-05-31
boreas,BoreasJ1972,550,2023-05-31
boston university law review,BULawReview,3276,2023-05-31
botanica serbica,BSerbica,40,2023-05-31
botanical journal of the linnean society,BotJLinnSoc,3540,2023-05-31
brachytherapy,BrachyJournal,1045,2023-05-31
brain,Brain1878,57425,2023-05-31
brain behavior and immunity,BrainBehavImm,2405,2023-05-31
brain imaging and behavior,BrainImagBehav,8,2023-05-31
brain impairment,BrainImpairment,303,2023-05-31
brain pathology,brainpathol,1718,2023-05-31
brain sciences,BrainSci_MDPI,1736,2023-05-31
brain stimulation,brainstimj,3322,2023-05-31
brain structure & function,BrainStrucFunc,769,2023-05-31
brazilian journal of botany,BrJournalBotany,99,2023-05-31
brazilian journal of geology,BrazJGeology,418,2023-05-31
brazilian journal of physical therapy,BrazJPhysTher,1678,2023-05-31
brazilian journal of psychiatry,brazjpsychiatry,213,2023-05-31
breast cancer research,BCRJournal,1244,2023-05-31
british accounting review,bafa_bar,81,2023-05-31
british dental journal,The_BDJ,29301,2023-05-31
british educational research journal,BERJ_Editors,3210,2023-05-31
british journal for the history of philosophy,BJHP_1993,259,2023-05-31
british journal for the history of science,BJHSeditor,2337,2023-05-31
british journal for the philosophy of science,TheBJPS,6711,2023-05-31
british journal of aesthetics,BritJAesth,568,2023-05-31
british journal of anaesthesia,BJAJournals,32667,2023-05-31
british journal of cancer,BrJCancer,3620,2023-05-31
british journal of clinical pharmacology,BritJClinPharm,3420,2023-05-31
british journal of dermatology,BrJDermatol,11689,2023-05-31
british journal of general practice,BJGPjournal,7940,2023-05-31
british journal of guidance & counselling,BJGCJournal,385,2023-05-31
british journal of learning disabilities,BJLD_Wiley,1805,2023-05-31
british journal of management,BJM_BAM,3073,2023-05-31
british journal of music education,BJMEMusic,799,2023-05-31
british journal of occupational therapy,BJOTeditor,8233,2023-05-31
british journal of oral & maxillofacial surgery,BJOMS_official,1717,2023-05-31
british journal of pharmacology,BrJPharmacol,7038,2023-05-31
british journal of political science,BJPolS,19558,2023-05-31
british journal of politics & international relations,BritJPIR,4429,2023-05-31
british journal of social work,BJofSW,6715,2023-05-31
british journal of sociology,bjsociology,2912,2023-05-31
british journal of sociology of education,BJSocEd,4988,2023-05-31
british journal of sports medicine,BJSM_BMJ,101874,2023-05-31
british journal of surgery,BJSurgery,43651,2023-05-31
brq-business research quarterly,BrqBusiness,88,2023-05-31
buffalo law review,buffalolawrev,160,2023-05-31
buildings,Buildings_MDPI,470,2023-05-31
bulletin of indonesian economic studies,BIESjournal,3132,2023-05-31
bulletin of marine science,BullMarSci,293,2023-05-31
bulletin of materials science,BulletinofMate1,9,2023-05-31
bulletin of the atomic scientists,BulletinAtomic,75323,2023-05-31
bulletin of the chemical society of japan,CSJjournals_jp,2520,2023-05-31
bulletin of the comediantes,BComediantes,176,2023-05-31
bulletin of the history of medicine,BHMjournal,1467,2023-05-31
bulletin of the school of oriental and african studies-university of london,BulletinOfSOAS,242,2023-05-31
bulletin of the world health organization,WHOBulletin,5549,2023-05-31
burlington magazine,BurlingtonMag,15869,2023-05-31
burns & trauma,burns_trauma,247,2023-05-31
business & society,BASeditors,5783,2023-05-31
business and politics,bap_journal,446,2023-05-31
business ethics quarterly,BEQJournal,2086,2023-05-31
business ethics the environment & responsibility,Beer_Wiley,1308,2023-05-31
business horizons,BizHorizons,438,2023-05-31
byu studies quarterly,BYUStudies,7115,2023-05-31
byzantine and modern greek studies,BMGSjournal,676,2023-05-31
ca-a cancer journal for clinicians,CAonline,9107,2023-05-31
cadernos de saude publica,CadernosSP,3510,2023-05-31
cahiers agricultures,CAgricultures,291,2023-05-31
cahiers elisabethains,CahiersE,812,2023-05-31
calcolo,calcolojournal,14,2023-05-31
caldasia,CaldasiaICN_UN,1344,2023-05-31
california agriculture,Cal_Ag,5324,2023-05-31
california law review,CalifLRev,8639,2023-05-31
callaloo,CallalooJournal,2776,2023-05-31
cambridge journal of regions economy and society,CamJRES,1594,2023-05-31
cambridge review of international affairs,CambridgeCRIA,1492,2023-05-31
camera obscura,Camera_Obscura,14,2023-05-31
canadian association of radiologists journal-journal de l association canadienne des radiologistes,CanRadJournal,1223,2023-05-31
canadian family physician,CFPJournal,7009,2023-05-31
canadian geotechnical journal,CanGeotechJ,4925,2023-05-31
canadian historical review,CanHistReview,1629,2023-05-31
canadian journal of agricultural economics-revue canadienne d agroeconomie,CJAE_CAES,881,2023-05-31
canadian journal of anesthesia-journal canadien d anesthesie,CJA_Journal,15161,2023-05-31
canadian journal of chemical engineering,CanJChemEng,820,2023-05-31
canadian journal of development studies-revue canadienne d etudes du developpement,CanDevStudies,545,2023-05-31
canadian journal of diabetes,CanJDiabetes,435,2023-05-31
canadian journal of earth sciences,CanJEarthSci,2307,2023-05-31
canadian journal of economics-revue canadienne d economique,CanJEcon,352,2023-05-31
canadian journal of emergency medicine,CJEMonline,4622,2023-05-31
canadian journal of experimental psychology-revue canadienne de psychologie experimentale,CanJournExpPsyc,461,2023-05-31
canadian journal of fisheries and aquatic sciences,cjfas,3891,2023-05-31
canadian journal of neurological sciences,JournalCJNS,791,2023-05-31
canadian journal of philosophy,CJPhilos,5943,2023-05-31
canadian journal of plant pathology,CJPP_CPS,502,2023-05-31
canadian journal of political science-revue canadienne de science politique,CJPS_RCSP,1930,2023-05-31
canadian journal of psychiatry-revue canadienne de psychiatrie,TheCJPsych,1248,2023-05-31
canadian journal of public health-revue canadienne de sante publique,CJPH_RCSP,1662,2023-05-31
canadian journal of school psychology,CanadianJSP,344,2023-05-31
canadian journal of sociology-cahiers canadiens de sociologie,CanJSociology,978,2023-05-31
canadian journal of urology,canjurol,3005,2023-05-31
canadian literature,canadianlit,6471,2023-05-31
canadian medical association journal,CMAJ,36264,2023-05-31
canadian public administration-administration publique du canada,CdnPublicAdm,951,2023-05-31
canadian review of sociology-revue canadienne de sociologie,CRS_RCS,664,2023-05-31
canadian theatre review,CanTheatreRev,618,2023-05-31
cancer,JournalCancer,28161,2023-05-31
cancer biology & therapy,CancerBiologyTx,13,2023-05-31
cancer cell,Cancer_Cell,58207,2023-05-31
cancer cytopathology,CancerCytopath,9514,2023-05-31
cancer discovery,CD_AACR,16333,2023-05-31
cancer epidemiology,CancerEpid,116,2023-05-31
cancer epidemiology biomarkers & prevention,CEBP_AACR,1319,2023-05-31
cancer gene therapy,cgtnature,674,2023-05-31
cancer immunology research,CIR_AACR,3098,2023-05-31
cancer nanotechnology,CancerNanotech,1445,2023-05-31
cancer nursing,Cancer_Nursing,605,2023-05-31
cancer prevention research,CAPR_AACR,1232,2023-05-31
cancers,Cancers_MDPI,3648,2023-05-31
cannabis and cannabinoid research,CannabisJrnl,5972,2023-05-31
cardiology in review,CIRonlinejrl,34,2023-05-31
cardiology in the young,CardiologyYoung,1693,2023-05-31
cardiology journal,CardiologyJour1,180,2023-05-31
cardiovascular pathology,CVpathol,747,2023-05-31
cartographic journal,CartoJnl,291,2023-05-31
catalysis science & technology,CatalysisSciTec,9708,2023-05-31
catalysts,Catalysts_MDPI,2625,2023-05-31
catholic historical review,catholic_review,10,2023-05-31
cbe-life sciences education,CBELifescied,2433,2023-05-31
cea critic,CEA_Critic,105,2023-05-31
celebrity studies,CSJcelebstudies,1232,2023-05-31
cell,CellCellPress,223135,2023-05-31
cell chemical biology,CellChemBiol,6391,2023-05-31
cell host & microbe,cellhostmicrobe,24961,2023-05-31
cell metabolism,Cell_Metabolism,40640,2023-05-31
cell reports,CellReports,102102,2023-05-31
cell stem cell,CellStemCell,53141,2023-05-31
cell systems,CellSystemsCP,7314,2023-05-31
cell transplantation,CellTransplantJ,239,2023-05-31
cells & development,CellsDev,1013,2023-05-31
cellular and molecular bioengineering,CMBEjournal,1944,2023-05-31
cellular microbiology,CellMicrobiol,2513,2023-05-31
cellular reprogramming,CellRepJrnl,682,2023-05-31
cement wapno beton,CWB_Editorial,24,2023-05-31
centaurus,Centaurus_ESHS,883,2023-05-31
central asian survey,CA_Survey,2787,2023-05-31
cephalalgia,JCephalalgia,3226,2023-05-31
cereal chemistry,CerealChem,92,2023-05-31
cerebellum,TheCerebellum,520,2023-05-31
change over time-an international journal of conservation and the built environment,ChangeOverTime_,282,2023-05-31
chelonian conservation and biology,CCB_Journal,528,2023-05-31
chembiochem,ChemBioChem,10895,2023-05-31
chemcatchem,ChemCatChem,13744,2023-05-31
chemelectrochem,ChemElectroChem,3955,2023-05-31
