journal_title,twitter,followers,date
advanced synthesis & catalysis,AdvSynthCatal,4931,2023-08-01
advances in archaeological practice,aap_saaorg,2252,2023-08-01
advances in atmospheric sciences,AASjournal,773,2023-08-01
advances in clinical and experimental medicine,in_clinical,8,2023-08-01
advances in cognitive psychology,AdvCognPsychol,260,2023-08-01
advances in health sciences education,advhlthsciedu,492,2023-08-01
advances in neonatal care,ANCjournal,416,2023-08-01
advances in nursing science,ANSJournal,419,2023-08-01
advances in physiology education,AdvPhysiolEduc,646,2023-08-01
advances in skin & wound care,aswcjournal,5268,2023-08-01
advances in therapy,AdvancesTherapy,1218,2023-08-01
advances in weed science,AdvancesWeedSci,886,2023-08-01
aera open,AeraOpen,1464,2023-08-01
aeronautical journal,JournalAero,40,2023-08-01
aerosol and air quality research,AAQR2001,39,2023-08-01
aerosol science and technology,ASTJournal,443,2023-08-01
aerospace,Aerospace_MDPI,469,2023-08-01
aerospace america,AeroAmMag,1654,2023-08-01
aesthetic plastic surgery,aps_journal,1111,2023-08-01
aesthetic surgery journal,ASJrnl,11717,2023-08-01
affilia-journal of women and social work,AffiliaJournal,827,2023-08-01
africa,AfricaIai,7115,2023-08-01
africa spectrum,AfricaSpectrum,492,2023-08-01
african affairs,AfrAfJournal,12994,2023-08-01
african economic history,AfricanEconHist,1982,2023-08-01
african invertebrates,AI_Journal,329,2023-08-01
african journal of emergency medicine,AfJEM,4087,2023-08-01
african journal of reproductive health,AJRHJOURNAL,111,2023-08-01
african journalism studies,AfrJournStud,586,2023-08-01
african studies,afrikanstudies,2174,2023-08-01
african studies review,ASRJournal,4333,2023-08-01
afterall,AfterallJournal,11796,2023-08-01
age and ageing,Age_and_Ageing,22681,2023-08-01
ageing & society,Ageing_Society,4207,2023-08-01
agenda,agendapoetry,917,2023-08-01
aging-us,AgingJrnl,3233,2023-08-01
aging & mental health,AgingMH,305,2023-08-01
aging cell,AgingCell,3755,2023-08-01
agricultural and forest entomology,AFEntomology,1752,2023-08-01
agricultural and forest meteorology,agformet,806,2023-08-01
agriculture-basel,AgricultureMdpi,1457,2023-08-01
agronomy-basel,Agronomy_Mdpi,2483,2023-08-01
agronomy for sustainable development,ASD_INRAE,814,2023-08-01
agronomy journal,AgronomyJournal,3219,2023-08-01
ai communications,AI_Comms,65,2023-08-01
aids,AIDS_Journal,2359,2023-08-01
aids and behavior,AIDSandBehavior,589,2023-08-01
alcohol,JournalAlcohol,1013,2023-08-01
allergologia et immunopathologia,alletimm,8,2023-08-01
alpha psychiatry,AlphaPsychiatry,2728,2023-08-01
alzheimers research & therapy,AlzheimersRes,2273,2023-08-01
ambio,Ambio_Journal,263,2023-08-01
american anthropologist,AmAnthroJournal,7062,2023-08-01
american behavioral scientist,ABSjournal,198,2023-08-01
american biology teacher,ameghiniana,1056,2023-08-01
american book review,Amerbookreview,228,2023-08-01
american business law journal,the_ablj,271,2023-08-01
american criminal law review,AmCrimLRev,1922,2023-08-01
american educational research journal,aerj_journal,895,2023-08-01
american ethnologist,AmEthno,21243,2023-08-01
american family physician,AFPJournal,14810,2023-08-01
american heart journal,AmericanHeartJ,9927,2023-08-01
american historical review,AmHistReview,8048,2023-08-01
american journal of agricultural economics,AJAE_AAEA,6841,2023-08-01
american journal of bioethics,bioethics_net,12348,2023-08-01
american journal of clinical nutrition,AJCNutrition,7145,2023-08-01
american journal of clinical pathology,AJCPjournal,3331,2023-08-01
american journal of community psychology,A_J_Comm_Psych,988,2023-08-01
american journal of criminal justice,AJCJ_UNF,4,2023-08-01
american journal of critical care,ajccme,5690,2023-08-01
american journal of cultural sociology,CulturalSociol,1826,2023-08-01
american journal of drug and alcohol abuse,AJDAAJournal,2126,2023-08-01
american journal of epidemiology,AmJEpi,17904,2023-08-01
american journal of forensic medicine and pathology,amjforensicmed,803,2023-08-01
american journal of gastroenterology,AmJGastro,8872,2023-08-01
american journal of geriatric psychiatry,AmJGeriPsych,830,2023-08-01
american journal of health economics,AJHE_journal,1506,2023-08-01
american journal of human genetics,AJHGNews,9685,2023-08-01
american journal of hypertension,amjhypertension,694,2023-08-01
american journal of infection control,AJICJournal,7394,2023-08-01
american journal of international law,AJIL_andUnbound,8875,2023-08-01
american journal of kidney diseases,AJKDonline,37244,2023-08-01
american journal of managed care,AJMC_Journal,7307,2023-08-01
american journal of medical quality,AjmQonline,137,2023-08-01
american journal of medicine,amjmed,1764,2023-08-01
american journal of neuroradiology,TheAJNR,18871,2023-08-01
american journal of nursing,AmJNurs,55095,2023-08-01
american journal of obstetrics and gynecology,AJOG_thegray,26602,2023-08-01
american journal of ophthalmology,AJOphthalmology,8184,2023-08-01
american journal of otolaryngology,AmJOtol,584,2023-08-01
american journal of pathology,AJPathology,5699,2023-08-01
american journal of perinatology,AmJPerinatology,6561,2023-08-01
american journal of physics,JournalPhysics,1166,2023-08-01
american journal of physiology-endocrinology and metabolism,AJPEndoMetab,2410,2023-08-01
american journal of physiology-heart and circulatory physiology,ajpheartcirc,5870,2023-08-01
american journal of physiology-regulatory integrative and comparative physiology,AJPRegu,993,2023-08-01
american journal of physiology-renal physiology,AJPRenalEIC,1693,2023-08-01
american journal of political science,AJPS_Editor,18650,2023-08-01
american journal of preventive medicine,AmJPrevMed,3973,2023-08-01
american journal of primatology,AmJournalPrimat,3838,2023-08-01
american journal of psychiatry,AJP_ResJournal,2191,2023-08-01
american journal of public health,AMJPublicHealth,13620,2023-08-01
american journal of respiratory and critical care medicine,ATSBlueEditor,17933,2023-08-01
american journal of respiratory cell and molecular biology,AJRCMB,5049,2023-08-01
american journal of roentgenology,AJR_Radiology,9131,2023-08-01
american journal of sports medicine,AJSM_SportsMed,42815,2023-08-01
american journal of surgery,AmJSurgery,19086,2023-08-01
american journal of the medical sciences,AmJMedSci,293,2023-08-01
american journal of transplantation,amjtransplant,9896,2023-08-01
american journal of tropical medicine and hygiene,AJTMH,2662,2023-08-01
american laboratory,AmericanLab,7155,2023-08-01
american literary history,AmLitHist,2129,2023-08-01
american literature,amlitjournal,1633,2023-08-01
american naturalist,ASNAmNat,19627,2023-08-01
american nineteenth century history,ANCHjournal,622,2023-08-01
american poetry review,AmPoetryReview,15457,2023-08-01
american political science review,apsrjournal,17664,2023-08-01
american politics research,apr_journal,282,2023-08-01
american scholar,TheAmScho,15452,2023-08-01
american scientist,AmSciMag,32303,2023-08-01
american sociological review,ASR_Journal,10698,2023-08-01
americas,TAMquarterly,2906,2023-08-01
amfiteatru economic,AmfiteatruEc,5,2023-08-01
amphibian & reptile conservation,AR_Conservation,2413,2023-08-01
anaesthesia,Anaes_Journal,41259,2023-08-01
anaesthesia and intensive care,AICjournal,803,2023-08-01
anaesthesia critical care & pain medicine,AccpmJ,2214,2023-08-01
anais brasileiros de dermatologia,AnBrasDermatol,22,2023-08-01
anais da academia brasileira de ciencias,aabcjournal,293,2023-08-01
anales de psicologia,analesps,61,2023-08-01
analytical and bioanalytical chemistry,AnalBioanalChem,2275,2023-08-01
analytical chemistry,an_chem,11571,2023-08-01
analytical methods,MethodsRSC,3732,2023-08-01
anatomical record-advances in integrative anatomy and evolutionary biology,AnatRecord,2055,2023-08-01
anatomical sciences education,AnatSciEduc,2355,2023-08-01
ancient mesoamerica,AMesoamerica,977,2023-08-01
anesthesia and analgesia,IARS_Journals,16712,2023-08-01
anesthesiology,_Anesthesiology,31657,2023-08-01
angelaki-journal of the theoretical humanities,AngelakiH,269,2023-08-01
angewandte chemie-international edition,angew_chem,93662,2023-08-01
animal,journal_animal,1347,2023-08-01
animal conservation,AnimalConserv,8536,2023-08-01
animal reproduction,AnimalReproduc1,389,2023-08-01
animals,Animals_MDPI,3159,2023-08-01
annales botanici fennici,annbotfenn,57,2023-08-01
annales de dermatologie et de venereologie,AnnDermato,272,2023-08-01
annales de pathologie,Annpathol,1377,2023-08-01
annales geophysicae,EGU_AnGeophys,53,2023-08-01
annales historiques de la revolution francaise,AhrfRevue,1670,2023-08-01
annales zoologici fennici,annzoolfenn,43,2023-08-01
annals of allergy asthma & immunology,AnnalsAllergy,1445,2023-08-01
annals of applied biology,Annapplbiol,601,2023-08-01
annals of botany,annbot,4456,2023-08-01
annals of clinical biochemistry,AnnClinBiochem,938,2023-08-01
annals of epidemiology,AnnalsOfEpi,159,2023-08-01
annals of family medicine,AnnFamMed,8431,2023-08-01
annals of forest science,AnnForSci,673,2023-08-01
annals of global health,AOGH_journal,135,2023-08-01
annals of hepatology,AnnalsofHepatol,1300,2023-08-01
annals of human genetics,AHGEditor,122,2023-08-01
annals of intensive care,of_aic,2405,2023-08-01
annals of internal medicine,AnnalsofIM,66015,2023-08-01
annals of laboratory medicine,AnnLabMed,1563,2023-08-01
annals of oncology,Annals_Oncology,43620,2023-08-01
annals of pharmacotherapy,AnnalsofPharm,509,2023-08-01
annals of plastic surgery,AnnalsPlastic,192,2023-08-01
annals of saudi medicine,annsaudimed,1407,2023-08-01
annals of science,AnnalsOfScience,4425,2023-08-01
annals of surgery,AnnalsofSurgery,54968,2023-08-01
annals of the american thoracic society,AnnalsATS,11052,2023-08-01
annals of thoracic and cardiovascular surgery,ATCS_journal,658,2023-08-01
annals of thoracic surgery,annalsthorsurg,9413,2023-08-01
annals of vascular surgery,avsgjournal,2308,2023-08-01
antarctic science,Ant_Sci_Ltd,796,2023-08-01
anthropocene review,AnthropoceneRev,2798,2023-08-01
anthropological quarterly,AnthQuarterly,1012,2023-08-01
anthropological theory,Anthro_Theory,3649,2023-08-01
anthropology & education quarterly,AnthropologyEd4,472,2023-08-01
anthropology & medicine,AnthMedJournal,1987,2023-08-01
anthropology southern africa,ASnA_Editors,515,2023-08-01
anthrozoos,AnthrozoosJ,1528,2023-08-01
anti-cancer drugs,Anti_CancerDrug,147,2023-08-01
antibiotics-basel,antibioticsmdpi,1898,2023-08-01
antigonish review,TheAntigonish,1333,2023-08-01
antimicrobial resistance and infection control,ARICJournal,2473,2023-08-01
antipode,antipodeonline,26581,2023-08-01
antiquity,AntiquityJ,37389,2023-08-01
anuario calderoniano,acal_unav,351,2023-08-01
anuario de historia de la iglesia,ahig_unav,100,2023-08-01
anuario de psicologia juridica,AnPsiJuridica,2099,2023-08-01
aob plants,AoBPLANTS,1,2023-08-01
aorn journal,AORNJournal,3464,2023-08-01
aperture,aperturefnd,236049,2023-08-01
apl photonics,aplphotonics,2169,2023-08-01
apmis,APMISJournal,1008,2023-08-01
apollo-the international art magazine,Apollo_magazine,32707,2023-08-01
applied and environmental microbiology,AppEnvMicro,1665,2023-08-01
applied developmental science,AppliedDevSci,73,2023-08-01
applied economic analysis,AeaApplied,6,2023-08-01
applied materials today,ApplMaterToday,1511,2023-08-01
applied mathematics and mechanics-english edition,ApplMathMech,22,2023-08-01
applied ontology,AppliedOntology,85,2023-08-01
applied physics reviews,AppliedPhysRev,1593,2023-08-01
applied sciences-basel,Applsci,3254,2023-08-01
applied spectroscopy,AppliedSpec,1467,2023-08-01
applied thermal engineering,Elsevier_ATE,144,2023-08-01
aquatic mammals,AquaticMammalsJ,68,2023-08-01
aquatic microbial ecology,AME_IntRes,246,2023-08-01
archaeological prospection,ARP_eds,150,2023-08-01
archaeology in oceania,in_oceania,205,2023-08-01
archaeometry,ArchaeometryJnl,755,2023-08-01
architectural record,ArchRecord,596305,2023-08-01
architectural review,ArchReview,131536,2023-08-01
architectural theory review,Arch_Theory_Rev,43,2023-08-01
archiv der pharmazie,Arch_Pharm,63,2023-08-01
archiv orientalni,ArchivOriental,117,2023-08-01
archives animal breeding,AAB_journal,102,2023-08-01
archives of disease in childhood,ADC_BMJ,7191,2023-08-01
archives of disease in childhood-education and practice edition,ArchivesEandP,3774,2023-08-01
archives of medical science,ArchMedSci,715,2023-08-01
archives of rheumatology,ArchRheumatol,640,2023-08-01
archives of sexual behavior,ArchSexBehav,211,2023-08-01
archives of womens mental health,AWMH_Journal,969,2023-08-01
archivos argentinos de pediatria,arch_argent_ped,3933,2023-08-01
arctic antarctic and alpine research,arctic_alpine,193,2023-08-01
arctic science,ArcticScienceJ,2657,2023-08-01
ardea,ARDEA_journal,685,2023-08-01
ardeola-international journal of ornithology,ArdeolaJournal,3280,2023-08-01
arkivoc,arkivoc,78,2023-08-01
armed forces & society,AFS_SAGE,515,2023-08-01
arq-architectural research quarterly,arq_journal,89,2023-08-01
arquivos brasileiros de cardiologia,ArquivosSBC,1561,2023-08-01
arquivos de neuro-psiquiatria,ArqNeuroPsiq,809,2023-08-01
art history,AAH_Journal,5632,2023-08-01
art in america,ArtinAmerica,850648,2023-08-01
arte individuo y sociedad,IndividuoY,32,2023-08-01
arthritis research & therapy,ArthritisRes,3636,2023-08-01
arthroscopy-the journal of arthroscopic and related surgery,ArthroscopyJ,22151,2023-08-01
arthuriana,Arthuriana_Jrnl,1914,2023-08-01
artificial cells nanomedicine and biotechnology,ArtificialCell_,28,2023-08-01
artificial life,ARTL_journal,1086,2023-08-01
artificial organs,ArtifOrgans,1542,2023-08-01
artmargins,ArtMargins,302,2023-08-01
artnews,artnews,298056,2023-08-01
arts & health,Arts_Health_Jnl,1925,2023-08-01
arts of asia,artsofasia2015,287,2023-08-01
asaio journal,asaiojournal,4296,2023-08-01
ashrae journal,ASHRAE_Journal,631,2023-08-01
asia & the pacific policy studies,APPSCrawford,137,2023-08-01
asia pacific law review,pacific_law,1741,2023-08-01
asian business & management,abmjournal,188,2023-08-01
asian ethnology,AsianEthnology,767,2023-08-01
asian journal of communication,AsianJComm,501,2023-08-01
asian journal of criminology,AJOCriminology,227,2023-08-01
asian journal of organic chemistry,AsianJOrgChem,3758,2023-08-01
asian journal of womens studies,ajws_ewha,71,2023-08-01
asian myrmecology,AsianMyrmecol,287,2023-08-01
asian studies review,AsianStudiesRev,1835,2023-08-01
asian survey,AsianSurvey,323,2023-08-01
asn neuro,ASNNEURO,140,2023-08-01
assistive technology,RESNAATJournal,455,2023-08-01
astrobiology,Astrobiology_jn,7014,2023-08-01
astronomy & astrophysics,AandA_journal,3385,2023-08-01
atalante-revista de estudios cinematograficos,RevistaAtalante,597,2023-08-01
atherosclerosis,ATHjournal,4819,2023-08-01
atmosphere,Atmosphere_MDPI,1073,2023-08-01
atmospheric chemistry and physics,EGU_ACP,2882,2023-08-01
atmospheric science letters,IAP_AOSL,100,2023-08-01
atw-international journal for nuclear power,atw_Journal,164,2023-08-01
austral ecology,AustralEcology,2194,2023-08-01
australasian emergency care,AusEmergCare,1187,2023-08-01
australasian journal of educational technology,AJET_eds,1295,2023-08-01
australasian journal of philosophy,AustralJPhilos,313,2023-08-01
australasian journal on ageing,AgeingJ,923,2023-08-01
australasian psychiatry,AP_RANZCP,1891,2023-08-01
australian & new zealand journal of obstetrics & gynaecology,anzjog,978,2023-08-01
australian and new zealand journal of public health,anzjph,2339,2023-08-01
australian archaeology,AustArchJ,883,2023-08-01
australian critical care,Aus_CC,2711,2023-08-01
australian economic history review,EcoHistoryAU,968,2023-08-01
australian educational researcher,AER_AARE,2518,2023-08-01
australian geographer,austgeog,1638,2023-08-01
australian historical studies,AHSjournal,2376,2023-08-01
australian journal of adult learning,journal_ajal,215,2023-08-01
australian journal of agricultural and resource economics,AJAREJournal,950,2023-08-01
australian journal of chemistry,AusJChem,372,2023-08-01
australian journal of grape and wine research,JournalGrape,69,2023-08-01
australian journal of international affairs,AustJIA,3135,2023-08-01
australian journal of political science,ausjpolsci,1657,2023-08-01
australian journal of politics and history,ajpandh,1303,2023-08-01
australian journal of primary health,AusJPrimHealth,445,2023-08-01
australian journal of public administration,AusJPA,2102,2023-08-01
australian journal of rural health,AusJRuralHealth,309,2023-08-01
australian journal of social issues,AusSocialIssues,628,2023-08-01
australian literary studies,ALSjournal,1036,2023-08-01
australian occupational therapy journal,AusOTJournal,1787,2023-08-01
australian social work,AusSocialWorkJ,2504,2023-08-01
austrian journal of political science,OZP_journal,793,2023-08-01
aut aut,aut_journal,196,2023-08-01
autism,journalautism,18852,2023-08-01
autonomous robots,AUROblog,2775,2023-08-01
avian biology research,AvianBiologyRes,4569,2023-08-01
avian conservation and ecology,AvianAce,1141,2023-08-01
avian research,avianres,191,2023-08-01
axioms,Axioms_MDPI,514,2023-08-01
balkan medical journal,balkanmedj,544,2023-08-01
basic & clinical pharmacology & toxicology,BasClinPharmTox,572,2023-08-01
basic and applied ecology,BasicApplEcol,606,2023-08-01
basin research,BasinResearch,1798,2023-08-01
batteries-basel,batteriesmdpi,543,2023-08-01
batteries & supercaps,Batt_Supercaps,4465,2023-08-01
behavioral and brain functions,JournalBbf,305,2023-08-01
behavioral and brain sciences,BBSJournal,8398,2023-08-01
behavioral ecology,BehavEcol,10657,2023-08-01
behavioral medicine,Behavioral_Med,385,2023-08-01
behavioral neuroscience,BehavNeuro,3967,2023-08-01
behaviour change,AACBT_BEC,493,2023-08-01
beneficial microbes,journal_BM,995,2023-08-01
berliner journal fur soziologie,BerlinerJournal,2819,2023-08-01
bibliotheque de l ecole des chartes,LaBEClarevue,708,2023-08-01
big data,BigData_Journal,6036,2023-08-01
big data & society,BigDataSoc,22680,2023-08-01
bilig,biligdergisi,1689,2023-08-01
bioactive materials,BioactiveMat,661,2023-08-01
bioanalysis,fsgbio,2012,2023-08-01
biochemical journal,Biochem_Journal,848,2023-08-01
biochemistry,BiochemistryACS,7306,2023-08-01
biochemistry and molecular biology education,BAMBEdu,439,2023-08-01
bioconjugate chemistry,BioconjChem,4069,2023-08-01
biodemography and social biology,biodemography21,239,2023-08-01
biodiversity data journal,BioDataJournal,2393,2023-08-01
biodrugs,BioDrugsJournal,59,2023-08-01
bioenergy research,BioEnergyRE,101,2023-08-01
bioengineering-basel,Bioeng_MDPI,816,2023-08-01
biofabrication,Biofabrication,1728,2023-08-01
biogeochemistry,JBiogeochem,902,2023-08-01
biogeosciences,EGU_BioGeo,3585,2023-08-01
biogerontology,BiogerontologyJ,202,2023-08-01
bioimpacts,bioimpacts,5,2023-08-01
bioinspiration & biomimetics,BioinspBiomim,949,2023-08-01
biointerphases,biointerphases,378,2023-08-01
biological bulletin,BiolBulletin,609,2023-08-01
biological invasions,BioInvasions,2481,2023-08-01
biological journal of the linnean society,BiolJLinnSoc,2423,2023-08-01
biological psychiatry,BiologicalPsyc1,3609,2023-08-01
biological research for nursing,BRNJournal,122,2023-08-01
biology-basel,Biology_MDPI,1784,2023-08-01
biology & philosophy,Bio_and_Philo,2090,2023-08-01
biology of reproduction,BiolReprod,4665,2023-08-01
biology of sex differences,BiologySexDiff,1841,2023-08-01
biology of sport,BiolSport,3589,2023-08-01
biology open,BiologyOpen,3748,2023-08-01
biomacromolecules,Biomac_ACS,3936,2023-08-01
biomarkers in medicine,fsgbmm,1585,2023-08-01
biomaterials,Biomaterials_,4449,2023-08-01
biomaterials science,BioMaterSci,6970,2023-08-01
biomedical journal,BiomedJ,14227,2023-08-01
biomedical microdevices,BioMedMicroDev,27,2023-08-01
biomedicines,Biomed_MDPI,1053,2023-08-01
biometrics,Biometrics_ibs,323,2023-08-01
biomolecules,Biomol_MDPI,1393,2023-08-01
biophysical journal,BiophysJ,6026,2023-08-01
bioresources,BioResJournal,772,2023-08-01
bioscience trends,BST_Journal,12,2023-08-01
biosemiotics,Biosemiotics_J,352,2023-08-01
biosensors-basel,Biosensors_MDPI,1319,2023-08-01
biostatistics,biostatistics,5019,2023-08-01
biotechniques,MyBioTechniques,13621,2023-08-01
biotropica,Biotropica,5379,2023-08-01
bird conservation international,bci_journal,1636,2023-08-01
bjs open,BjsOpen,9625,2023-08-01
bju international,BJUIjournal,19196,2023-08-01
bladder cancer,BladderCaJrnl,2322,2023-08-01
blood,BloodJournal,48818,2023-08-01
blood advances,BloodAdvances,31220,2023-08-01
blood cancer journal,BloodCancerJnl,2158,2023-08-01
blood pressure monitoring,BloodPressureM,1588,2023-08-01
blood transfusion,BloodT_journal,1437,2023-08-01
bmc biology,BMCBiology,9562,2023-08-01
bmc medicine,BMCMedicine,9313,2023-08-01
bmc neurology,NeuroPsychBMC,1676,2023-08-01
bmc surgery,BMCSurgery,4949,2023-08-01
bmgn-the low countries historical review,BMGN_LCHR,2517,2023-08-01
bmj-british medical journal,bmj_latest,505329,2023-08-01
bmj evidence-based medicine,BMJ_EBM,11436,2023-08-01
bmj global health,GlobalHealthBMJ,18542,2023-08-01
bmj military health,MilitaryH_BMJ,2612,2023-08-01
bmj open,BMJ_Open,21053,2023-08-01
bmj open diabetes research & care,DiabetesRC,1159,2023-08-01
bmj paediatrics open,BMJ_PO,1222,2023-08-01
bmj quality & safety,BMJ_Qual_Saf,16827,2023-08-01
bmj sexual & reproductive health,BMJ_SRH,2827,2023-08-01
bmj supportive & palliative care,BMJ_SPCare,3647,2023-08-01
body & society,tcsjournalsage,7831,2023-08-01
bone & joint journal,BoneJointJ,32888,2023-08-01
bone & joint research,BoneJointRes,17625,2023-08-01
bone marrow transplantation,BMTjournal,4005,2023-08-01
book collector,BookCollectoruk,1300,2023-08-01
boreal environment research,BorealResearch,41,2023-08-01
boreas,BoreasJ1972,565,2023-08-01
boston university law review,BULawReview,3294,2023-08-01
botanica serbica,BSerbica,44,2023-08-01
botanical journal of the linnean society,BotJLinnSoc,3632,2023-08-01
brachytherapy,BrachyJournal,1060,2023-08-01
brain,Brain1878,59329,2023-08-01
brain behavior and immunity,BrainBehavImm,2489,2023-08-01
brain imaging and behavior,BrainImagBehav,9,2023-08-01
brain impairment,BrainImpairment,311,2023-08-01
brain pathology,brainpathol,1794,2023-08-01
brain sciences,BrainSci_MDPI,1770,2023-08-01
brain stimulation,brainstimj,3401,2023-08-01
brain structure & function,BrainStrucFunc,799,2023-08-01
brazilian journal of botany,BrJournalBotany,102,2023-08-01
brazilian journal of geology,BrazJGeology,416,2023-08-01
brazilian journal of physical therapy,BrazJPhysTher,1703,2023-08-01
brazilian journal of psychiatry,brazjpsychiatry,216,2023-08-01
breast cancer research,BCRJournal,1243,2023-08-01
british accounting review,bafa_bar,94,2023-08-01
british dental journal,The_BDJ,29430,2023-08-01
british educational research journal,BERJ_Editors,3216,2023-08-01
british journal for the history of philosophy,BJHP_1993,267,2023-08-01
british journal for the history of science,BJHSeditor,2322,2023-08-01
british journal for the philosophy of science,TheBJPS,6701,2023-08-01
british journal of aesthetics,BritJAesth,618,2023-08-01
british journal of anaesthesia,BJAJournals,33594,2023-08-01
british journal of cancer,BrJCancer,3643,2023-08-01
british journal of clinical pharmacology,BritJClinPharm,3495,2023-08-01
british journal of dermatology,BrJDermatol,11824,2023-08-01
british journal of general practice,BJGPjournal,8046,2023-08-01
british journal of guidance & counselling,BJGCJournal,384,2023-08-01
british journal of learning disabilities,BJLD_Wiley,1832,2023-08-01
british journal of management,BJM_BAM,3142,2023-08-01
british journal of music education,BJMEMusic,788,2023-08-01
british journal of occupational therapy,BJOTeditor,8316,2023-08-01
british journal of oral & maxillofacial surgery,BJOMS_official,1779,2023-08-01
british journal of pharmacology,BrJPharmacol,7215,2023-08-01
british journal of political science,BJPolS,19857,2023-08-01
british journal of politics & international relations,BritJPIR,4470,2023-08-01
british journal of social work,BJofSW,6855,2023-08-01
british journal of sociology,bjsociology,3038,2023-08-01
british journal of sociology of education,BJSocEd,5061,2023-08-01
british journal of sports medicine,BJSM_BMJ,103290,2023-08-01
british journal of surgery,BJSurgery,44289,2023-08-01
brq-business research quarterly,BrqBusiness,90,2023-08-01
buffalo law review,buffalolawrev,158,2023-08-01
