journal_title,twitter,followers,date
crop science,crop_science,3430,2023-03-31
cryosphere,EGU_TC,4663,2023-03-31
crystal growth & design,CGD_ACS,3078,2023-03-31
crystals,Crystals_MDPI,1153,2023-03-31
crystengcomm,CrystEngComm,5254,2023-03-31
csee journal of power and energy systems,CSEEJPES,20,2023-03-31
cuadernos hispanoamericanos,Cuadernos_hisp,3972,2023-03-31
cultural & social history,CultSocHistory,11773,2023-03-31
cultural critique,CulturalCritiq1,655,2023-03-31
cultural geographies,culturalsage,1195,2023-03-31
cultural sociology,culsoc,9473,2023-03-31
cultural studies of science education,cssejournal,46,2023-03-31
cultural trends,CulturalTrends_,1554,2023-03-31
culture & psychology,Cultpsy,1117,2023-03-31
culture et musees,cultureetmusees,861,2023-03-31
culture health & sexuality,journal_chs,94,2023-03-31
culture medicine and psychiatry,CMPjournal,798,2023-03-31
curator-the museum journal,CuratorJournal,7486,2023-03-31
current biology,CurrentBiology,45872,2023-03-31
current drug targets,Currentdrugtarg,4,2023-03-31
current gene therapy,BenthamCgt,12,2023-03-31
current genomics,CurrentGenomics,5,2023-03-31
current history,currenthistory1,1315,2023-03-31
current hiv research,CurrentHiv,139,2023-03-31
current issues in tourism,TourismIssues,2324,2023-03-31
current medical research and opinion,CMRO_Journal,3278,2023-03-31
current nanoscience,CurrentNanoscie,21,2023-03-31
current oncology,CurrentOncology,1693,2023-03-31
current opinion in anesthesiology,CO_Anesthesiol,3381,2023-03-31
current opinion in cardiology,CO_Cardiology,1137,2023-03-31
current opinion in critical care,CO_CriticalCare,8961,2023-03-31
current opinion in endocrinology diabetes and obesity,CO_EndoDiabetes,401,2023-03-31
current opinion in infectious diseases,CO_Infectious_D,614,2023-03-31
current opinion in lipidology,CO_Lipidology,546,2023-03-31
current opinion in obstetrics & gynecology,CO_Obs_Gyne,360,2023-03-31
current opinion in oncology,CO_Oncology,400,2023-03-31
current opinion in organ transplantation,CO_Organ_Transp,441,2023-03-31
current opinion in pediatrics,CO_Pediatrics,392,2023-03-31
current opinion in pulmonary medicine,CO_Pulmonary_Md,513,2023-03-31
current opinion in rheumatology,CO_Rheumatology,911,2023-03-31
current opinion in structural biology,COSB_CRSB,481,2023-03-31
current pharmaceutical design,CpdCurrent,0,2023-03-31
current proteomics,CurrentProteomi,27,2023-03-31
current science,CurrSci,1100,2023-03-31
current sociology,currentsociolog,11452,2023-03-31
current sports medicine reports,CSMRonline,10874,2023-03-31
curriculum inquiry,CI_Editors,1357,2023-03-31
cutis,CutisJournal,1531,2023-03-31
cyberpsychology-journal of psychosocial research on cyberspace,Cyberpsych_Jn,2890,2023-03-31
cybium,cybium,104,2023-03-31
cytopathology,CytopathologyJ,2691,2023-03-31
cytotherapy,cytotherapy,375,2023-03-31
dados-revista de ciencias sociais,DadosRevista,4611,2023-03-31
daedalus,DaedalusJournal,94,2023-03-31
dalhousie review,dalhousiereview,467,2023-03-31
dalton transactions,DaltonTrans,12137,2023-03-31
dance magazine,Dance_Magazine,123461,2023-03-31
dancing times,dancingtimes,15817,2023-03-31
data mining and knowledge discovery,DAMI_Social,176,2023-03-31
dementia-international journal of social research and practice,DementiaJournal,7874,2023-03-31
democratization,democ_journal,2286,2023-03-31
demographic research,DemographicRes,5737,2023-03-31
demography,ReadDemography,2355,2023-03-31
dendrobiology,dendrobiology,51,2023-03-31
denkmalpflege,Die_Denkmalpfl,34,2023-03-31
denver law review,denverlawreview,1702,2023-03-31
depositional record,DepositRecord,1285,2023-03-31
dermatitis,DermatitisJrnl,327,2023-03-31
dermatologic surgery,DermSurg_ASDS,244,2023-03-31
dermatology and therapy,DermatolTher,1791,2023-03-31
design and culture,DesignCultureJo,1893,2023-03-31
deutsches arzteblatt international,Dt_Aerzteblatt,34112,2023-03-31
development,Dev_journal,25974,2023-03-31
development and change,DevandChg,1206,2023-03-31
development growth & differentiation,dgd_journal,181,2023-03-31
developmental biology,Dev_Bio_Journal,7093,2023-03-31
developmental cell,Dev_Cell,31612,2023-03-31
diabetes & metabolism journal,DiabetesMetabo3,850,2023-03-31
diabetes therapy,Diabetes_Ther,1720,2023-03-31
diabetic medicine,DiabeticMed,1352,2023-03-31
diabetologia,DiabetologiaJnl,15342,2023-03-31
diachronica,Diachronica2,691,2023-03-31
diacritics-a review of contemporary criticism,read_diacritics,1151,2023-03-31
diagnostic and interventional radiology,DiagnIntervRad,67,2023-03-31
diagnostic cytopathology,DiagnosticCyto,2857,2023-03-31
dialogues in human geography,dialogueshg,7265,2023-03-31
differences-a journal of feminist cultural studies,differences_DUP,657,2023-03-31
differentiation,Diff_Journal,222,2023-03-31
digestive diseases and sciences,DDS_Journal,667,2023-03-31
digital health,DigitalHealthJ,1897,2023-03-31
digital journalism,djeditorialteam,5036,2023-03-31
digital scholarship in the humanities,DSHjournal,4311,2023-03-31
diplomacy & statecraft,dandsjournal,289,2023-03-31
diplomatic history,shafrdh,3158,2023-03-31
disability & society,JDisSoc,12025,2023-03-31
disability and health journal,Dis_Health,865,2023-03-31
disability and rehabilitation,DisabilityRehab,711,2023-03-31
disability and rehabilitation-assistive technology,DR_AssistTech,196,2023-03-31
disaster prevention and management,DisasterPrevenM,790,2023-03-31
discourse-studies in the cultural politics of education,DiscourseofEd,2137,2023-03-31
discourse processes,DProcesses,211,2023-03-31
discovery medicine,DiscovMed,64,2023-03-31
discrete analysis,da_maths,196,2023-03-31
disease models & mechanisms,DMM_Journal,2367,2023-03-31
diseases of the colon & rectum,DCRjournal,14904,2023-03-31
diseases of the esophagus,DOTEsophagus,1332,2023-03-31
disparidades-revista de antropologia,Disparidades_,1107,2023-03-31
dissent,dissentmag,85887,2023-03-31
distance education,DistEdJournal,1892,2023-03-31
diversity-basel,DiversityMdpi,1407,2023-03-31
dna repair,repair_dna,800,2023-03-31
down beat,DownBeatMag,51556,2023-03-31
drones,Drones_MDPI,1240,2023-03-31
drug and alcohol dependence,DrugAlcoholDep,3388,2023-03-31
drug and alcohol review,APSAD_DAR,2488,2023-03-31
drug delivery and translational research,DDTReMedia,1806,2023-03-31
drug safety,DrugSafetyJ,946,2023-03-31
drugs,DrugsJournal,299,2023-03-31
drugs in r&d,DrugsInRD,90,2023-03-31
drustvena istrazivanja,DI_JGSI,457,2023-03-31
du bois review-social science research on race,DuBoisReview,10818,2023-03-31
duke law journal,dukelawjournal,3327,2023-03-31
e-polymers,ePoly_DG,16,2023-03-31
ear and hearing,EandHonline,2376,2023-03-31
early american literature,Early_Am_Lit,1625,2023-03-31
early medieval china,medieval_china,467,2023-03-31
early music,EarlyMus,2035,2023-03-31
earth planets and space,eps_tweet,837,2023-03-31
earth sciences history,ESciHist,109,2023-03-31
earth surface dynamics,EGU_ESurf,4648,2023-03-31
earth system dynamics,EGU_ESD,1888,2023-03-31
earth system science data,ESSD_journal,1465,2023-03-31
earths future,EarthsFutureEiC,1200,2023-03-31
east european jewish affairs,E_E_J_A,80,2023-03-31
east european politics and societies,eepsjournal,1061,2023-03-31
eastern european economics,EasternEuropeEc,51,2023-03-31
eating disorders,EDsJTP,1420,2023-03-31
ebiomedicine,eBioMedicine,10191,2023-03-31
eclinicalmedicine,eClinicalMed,6888,2023-03-31
ecography,EcographyJourna,14939,2023-03-31
ecohydrology,EcohydrologyEds,283,2023-03-31
ecological applications,ESAApplications,5944,2023-03-31
ecological entomology,Ecol_Ent,3951,2023-03-31
ecological informatics,ECOLINFORM,103,2023-03-31
ecological management & restoration,EMRjournal,439,2023-03-31
ecological monographs,ESAMonographs,3562,2023-03-31
ecological research,EcologicalRes,784,2023-03-31
ecology and evolution,Ecol_Evol,6554,2023-03-31
ecology and society,EcologySociety1,2191,2023-03-31
ecology law quarterly,elq_berkeley,219,2023-03-31
ecology letters,Ecology_Letters,13704,2023-03-31
econ journal watch,EconJWatch,728,2023-03-31
econometrica,ecmaEditors,39350,2023-03-31
economic and labour relations review,TheELRR,1212,2023-03-31
economic and social review,esr_ie,628,2023-03-31
economic anthropology,EconomicAnthro,957,2023-03-31
economic geography,econgeog,2179,2023-03-31
economic history review,echistsocreview,3843,2023-03-31
economic journal,EJ_RES,20925,2023-03-31
economica,EconomicaLSE,1740,2023-03-31
economy and society,econsocjournal,2765,2023-03-31
ecosphere,ESAEcosphere,4848,2023-03-31
ecosystem health and sustainability,EHS__journal,578,2023-03-31
ecosystems,EcosystemsJ,1185,2023-03-31
ecumenical review,wccEREV,1877,2023-03-31
educacion xx1,EducacionXX1,5680,2023-03-31
education finance and policy,EFPJournal,1471,2023-03-31
education for chemical engineers,ECEJournal,177,2023-03-31
educational psychologist,EdPsychJournal,3248,2023-03-31
educational researcher,ERjournal_AERA,2804,2023-03-31
educational review,EdReview,4675,2023-03-31
educational studies,EdStudiesAESA,523,2023-03-31
efsa journal,EFSAJournal,844,2023-03-31
eighteenth-century fiction,ECFjournal,6075,2023-03-31
eighteenth century-theory and interpretation,18CTANDI,1562,2023-03-31
eire-ireland,eire_ire,348,2023-03-31
ejso,ejsotweets,6724,2023-03-31
electoral studies,electoralstdies,4162,2023-03-31
electroanalysis,ElecAnalys,447,2023-03-31
electronic markets,Journal_EM,794,2023-03-31
electronics,ElectronicsMDPI,965,2023-03-31
electronics letters,ElecLett,853,2023-03-31
electrophoresis,Electro28700254,46,2023-03-31
elementa-science of the anthropocene,elementascience,1246,2023-03-31
elh,EnglishLitHist,4417,2023-03-31
elife,eLife,141586,2023-03-31
embo journal,embojournal,26537,2023-03-31
embo molecular medicine,EmboMolMed,8634,2023-03-31
embo reports,emboreports,14222,2023-03-31
emergencias,EMERGENCIAS_NET,14337,2023-03-31
emergency medicine journal,EmergencyMedBMJ,37829,2023-03-31
emerging adulthood,EmergAdulthd,182,2023-03-31
emerging infectious diseases,CDC_EIDjournal,10,2023-03-31
emotion review,Emotion_Review,608,2023-03-31
emotion space and society,emospasoc,380,2023-03-31
empirical software engineering,emsejournal,1809,2023-03-31
empirical studies of the arts,EmpStudArts,279,2023-03-31
endangered species research,ESR_IR,1525,2023-03-31
endocrine-related cancer,EndoCancer,3382,2023-03-31
endocrine connections,EndoConnect,5526,2023-03-31
endocrine pathology,EndoPath,1754,2023-03-31
endoscopy,endoscopyjrnl,7081,2023-03-31
energy & environmental materials,EEMZZU1,154,2023-03-31
energy & environmental science,EES_journal,0,2023-03-31
energy journal,JournalEnergy,190,2023-03-31
energy sustainability and society,UFZ_ESSOJournal,364,2023-03-31
engineering studies,EngrStudies,635,2023-03-31
english,English_Jnl,183,2023-03-31
english historical review,enghistrev,5132,2023-03-31
english language notes,eln_cu,15,2023-03-31
english studies,ES_Routledge,1301,2023-03-31
english studies in canada,ESCJourn,221,2023-03-31
english teaching-practice and critique,EngTchingPrCr,1145,2023-03-31
ensenanza de las ciencias,EnsenanzaC,7,2023-03-31
enterprise & society,EntandSoc,1283,2023-03-31
entomologia experimentalis et applicata,Ento_EA,3433,2023-03-31
entomologia generalis,EntomologiaG,89,2023-03-31
entrepreneurship and regional development,ERD_IntJournal,1295,2023-03-31
entrepreneurship theory and practice,ETPjournal,3606,2023-03-31
entropy,Entropy_MDPI,2381,2023-03-31
environment and history,Environ_History,2097,2023-03-31
environment and planning a-economy and space,economyandspace,3519,2023-03-31
environment and planning b-urban analytics and city science,envplanb,734,2023-03-31
environment and planning c-politics and space,envplanc,4616,2023-03-31
environment and planning d-society & space,SocietyandSpace,16447,2023-03-31
environment and planning e-nature and space,envplane,3588,2023-03-31
environment international,env_int_journal,1779,2023-03-31
environmental conservation,EnvConsJournal,3051,2023-03-31
environmental education research,eerjournal,1453,2023-03-31
environmental engineering science,EnvEngSciJrnl,936,2023-03-31
environmental health perspectives,EHPonline,10048,2023-03-31
environmental history,envhistjournal,5856,2023-03-31
environmental politics,env_pol,6954,2023-03-31
environmental toxicology and chemistry,etc_editor,1899,2023-03-31
environmental values,J_EnvValues,488,2023-03-31
epidemiologic reviews,EpiReviews,745,2023-03-31
epidemiology,EpidemiologyLWW,10904,2023-03-31
epidemiology and infection,Epidemio_Infect,2197,2023-03-31
epigenetics,EpigeneticsJ,193,2023-03-31
epigenetics & chromatin,EpigenChromatin,7046,2023-03-31
epigenomics,EpigenomicsFSG,2221,2023-03-31
epilepsia,EpilepsiaJourn,8817,2023-03-31
epilepsia open,EpilepsiaOpen,2883,2023-03-31
epilepsy & behavior,EpilepsyBehavi1,3448,2023-03-31
epilepsy currents,AESCurrents,364,2023-03-31
epileptic disorders,EpiDisorders,3007,2023-03-31
epj data science,epj_ds,1437,2023-03-31
epma journal,TheEPMAJournal,40,2023-03-31
ergo-an open access journal of philosophy,ErgoEditors,3246,2023-03-31
ergonomics,ergonomics1957,2681,2023-03-31
esmo open,ESMO_Open,4250,2023-03-31
esq-a journal of the american renaissance,ESQJournal,547,2023-03-31
estudios atacamenos,reatacam,317,2023-03-31
ethical theory and moral practice,ETMPjournal,357,2023-03-31
ethics,EthicsJournal,3140,2023-03-31
ethics & international affairs,eiajournal,4077,2023-03-31
ethnic and racial studies,ersjournal,8214,2023-03-31
ethnicities,EthnicitiesSAGE,940,2023-03-31
ethnicity & disease,EthnicityD,351,2023-03-31
ethnicity & health,EthnicityHealth,227,2023-03-31
etikk i praksis,redaksjoneip,46,2023-03-31
etudes francaises,Revue_EtudFra,742,2023-03-31
etudes litteraires,revue_el,251,2023-03-31
eure-revista latinoamericana de estudios urbano regionales,RevistaEURE,2040,2023-03-31
eurointervention,EuroInterventio,23648,2023-03-31
europe-asia studies,eurasiastudies,5122,2023-03-31
european accounting review,EAR_Journal,1424,2023-03-31
european constitutional law review,eu_const,3154,2023-03-31
european educational research journal,EuropeanEducat3,757,2023-03-31
european heart journal,ehj_ed,22653,2023-03-31
european journal of applied physiology,EJAP_official,5489,2023-03-31
european journal of cardiovascular nursing,EditorEJCN,2696,2023-03-31
european journal of clinical investigation,EJCI_News,117,2023-03-31
european journal of clinical nutrition,ejcneditor,3008,2023-03-31
european journal of criminology,EJC_Eurocrim,394,2023-03-31
european journal of cultural studies,EJCS_Journal,1517,2023-03-31
european journal of gynaecological oncology,EJGO_IMR,1128,2023-03-31
european journal of health psychology,EJHP_journal,168,2023-03-31
european journal of hospital pharmacy,EJHP_BMJ,2049,2023-03-31
european journal of human genetics,ejhg_journal,7458,2023-03-31
european journal of immunology,EurJImmunol,852,2023-03-31
european journal of industrial relations,EJIR_News,1084,2023-03-31
european journal of inorganic chemistry,EurJIC,5741,2023-03-31
european journal of internal medicine,EJIM_journal,560,2023-03-31
european journal of international law,ejiltalk,27713,2023-03-31
european journal of international relations,eurojournir,11343,2023-03-31
european journal of jewish studies,EJJS_Journal,70,2023-03-31
european journal of mineralogy,EurJMineral,123,2023-03-31
european journal of neuroscience,EJNeuroscience,19869,2023-03-31
european journal of organic chemistry,EurJOC,15529,2023-03-31
european journal of personality,EJPBlog,863,2023-03-31
european journal of pharmaceutical sciences,EditorsEJPS,527,2023-03-31
european journal of political research,ejprjournal,5734,2023-03-31
european journal of psychological assessment,EJPAjournal,548,2023-03-31
european journal of psychology applied to legal context,revistaejpalc,1141,2023-03-31
european journal of psychotraumatology,Psychotraumatol,2839,2023-03-31
european journal of soil biology,EJSOBI,201,2023-03-31
european journal of soil science,ejsoilscience,3931,2023-03-31
european journal of sport science,EurJSportSci,20295,2023-03-31
european journal of taxonomy,ejtaxonomy,1742,2023-03-31
european journal of vascular and endovascular surgery,EJVES_ESVS,5972,2023-03-31
european journal of wildlife research,ejwr_cm,201,2023-03-31
european law journal,eurlawj,774,2023-03-31
european management journal,EuropeanManage1,1171,2023-03-31
european political science,epsjournal,2272,2023-03-31
european political science review,epsrjournal,16101,2023-03-31
european polymer journal,EuropeanPolymer,141,2023-03-31
european psychiatry,EP_Editors,954,2023-03-31
european psychologist,EurPsychol_jour,107,2023-03-31
european security,european_sec,3437,2023-03-31
european societies,EuroSocieties1,3654,2023-03-31
european sociological review,esr_news,4075,2023-03-31
european spine journal,EurSpineJournal,3820,2023-03-31
european sport management quarterly,EuroSportManQ,1438,2023-03-31
european surgery-acta chirurgica austriaca,SurgeryEuropean,103,2023-03-31
european thyroid journal,Eur_Thyroid_J,2180,2023-03-31
european union politics,eup_thejournal,892,2023-03-31
european urban and regional studies,eursjournal,605,2023-03-31
european urology,EUplatinum,35726,2023-03-31
european urology focus,EurUrolFocus,6461,2023-03-31
european urology oncology,EurUrolOncol,9594,2023-03-31
european urology open science,EurUrolOpen,2188,2023-03-31
eurosurveillance,Eurosurveillanc,17723,2023-03-31
evaluation,EvaluationJour1,385,2023-03-31
evidence & policy,EvidencePolicy,8081,2023-03-31
evodevo,EvoDevo_BMC,319,2023-03-31
evolution,journal_evo,7292,2023-03-31
evolution and human behavior,EvolHumBehav,3201,2023-03-31
evolution letters,EvolLetters,6893,2023-03-31
evolution psychiatrique,LEvoPsych,186,2023-03-31
evolutionary anthropology,evanthro,2830,2023-03-31
evolutionary applications,EvolAppJournal,1819,2023-03-31
evolutionary bioinformatics,EvoBioinfo,480,2023-03-31
evolutionary ecology,evoecology,846,2023-03-31
excli journal,EXCLIJournal,110,2023-03-31
exemplaria-medieval early modern theory,readexemplaria,1273,2023-03-31
exercise and sport sciences reviews,ESSRonline,18465,2023-03-31
experimental and therapeutic medicine,EtMedicine,96,2023-03-31
experimental biology and medicine,EBM_LatinAm,47,2023-03-31
experimental brain research,ExpBrainRes,870,2023-03-31
experimental dermatology,ExpDermatol,941,2023-03-31
experimental physiology,ExpPhysiol,13399,2023-03-31
experimental psychology,ExpPsychJournal,345,2023-03-31
expert opinion on investigational drugs,EO_InvDrugs,336,2023-03-31
expert reviews in molecular medicine,Journal_ERMM,285,2023-03-31
expository times,ExpositoryTimes,112,2023-03-31
extrapolation,ExtrapolationSF,1234,2023-03-31
eye,Eye_Journal,3238,2023-03-31
facets,FACETSJournal,1724,2023-03-31
facial plastic surgery & aesthetic medicine,FPSAMjournal,147,2023-03-31
families in society-the journal of contemporary social services,FISOnline,2154,2023-03-31
families relationships and societies,FRSjournal,1610,2023-03-31
family medicine,fammedjournal,314,2023-03-31
family process,FamilyProcess,2714,2023-03-31
faraday discussions,Faraday_D,2939,2023-03-31
febs journal,FEBSJournal,3030,2023-03-31
febs letters,FEBS_Letters,2025,2023-03-31
febs open bio,FEBSOpenBio,1133,2023-03-31
feminism & psychology,FemPsychJournal,1260,2023-03-31
feminist economics,FeministEcon,9398,2023-03-31
feminist legal studies,fls_journal,4536,2023-03-31
feminist media studies,femmediastudies,3979,2023-03-31
feminist review,FeministReview_,18313,2023-03-31
feminist studies,feministstudies,6783,2023-03-31
feminist theory,FeministTheory,9023,2023-03-31
feministische studien,fstudien,3954,2023-03-31
fems microbiology letters,femsletters,186,2023-03-31
fermentation-basel,Ferment_MDPI,435,2023-03-31
fibres & textiles in eastern europe,FTEEJournal,72,2023-03-31
fiddlehead,TheFiddlehd,6136,2023-03-31
film-philosophy,filmphiljournal,4016,2023-03-31
film comment,FilmComment,71533,2023-03-31
film quarterly,FilmQuarterly,5840,2023-03-31
fire-switzerland,Fire_MDPI,2332,2023-03-31
fire technology,FireTechnology,3198,2023-03-31
fleischwirtschaft,FleiwiNews,911,2023-03-31
folia primatologica,FoliaPrimatol,484,2023-03-31
food & function,FoodRSC,550,2023-03-31
food & nutrition research,FoodnNutrResear,1114,2023-03-31
food and energy security,FoodEnergySec,328,2023-03-31
food and nutrition bulletin,FNBjournal,444,2023-03-31
food bioscience,FoodBioscience,3,2023-03-31
food culture & society,FCSJournal,2895,2023-03-31
food policy,_Food_Policy,2260,2023-03-31
food quality and safety,FQSmag,4667,2023-03-31
food science of animal resources,fsarjournal,14,2023-03-31
food security,Food_Security,1265,2023-03-31
forbes,Forbes,18822545,2023-03-31
fordham law review,fordhamlrev,4036,2023-03-31
foreign affairs,foreignaffairs,881460,2023-03-31
foreign policy analysis,fpa_jrnl,3087,2023-03-31
forest systems,ForestSystems_J,1075,2023-03-31
forestry chronicle,TFCJournal,174,2023-03-31
forests,Forests_MDPI,2151,2023-03-31
fornvannen-journal of swedish antiquarian research,Fornvannen_Jrnl,329,2023-03-31
forum-a journal of applied research in contemporary politics,TheForumJournal,78,2023-03-31
forum for modern language studies,FmlSjournal,559,2023-03-31
french cultural studies,FrCulturalSt,1272,2023-03-31
french studies,FrenchStudies,3227,2023-03-31
freshwater science,FreshwaterSci,2781,2023-03-31
friction,FrictionJnl,160,2023-03-31
frontiers-a journal of women studies,Frontiers_Women,597,2023-03-31
frontiers in bioengineering and biotechnology,FrontBioeng,3711,2023-03-31
frontiers in bioscience-landmark,Landmark_IMR,216,2023-03-31
frontiers in cardiovascular medicine,FrontCVMedicine,2366,2023-03-31
frontiers in cell and developmental biology,FrontCellDevBio,3653,2023-03-31
frontiers in cellular and infection microbiology,FrontCellInfect,3341,2023-03-31
frontiers in chemistry,FrontChemistry,4227,2023-03-31
frontiers in earth science,FrontEarthSci,3926,2023-03-31
frontiers in ecology and the environment,ESAFrontiers,7616,2023-03-31
frontiers in endocrinology,FrontEndocrinol,4211,2023-03-31
frontiers in energy,FIE_Journal,246,2023-03-31
frontiers in energy research,FrontEnergyRes,1325,2023-03-31
frontiers in environmental science,FrontEnvSci,1868,2023-03-31
frontiers in genetics,FrontGenetics,5299,2023-03-31
frontiers in immunology,FrontImmunol,29186,2023-03-31
frontiers in marine science,FrontMarineSci,15078,2023-03-31
frontiers in materials,FrontMaterials,1703,2023-03-31
frontiers in medicine,FrontMedicine,2729,2023-03-31
frontiers in microbiology,FrontMicrobiol,21002,2023-03-31
frontiers in molecular biosciences,FrontMolBioSci,2332,2023-03-31
frontiers in neurology,FrontNeurol,8800,2023-03-31
frontiers in neuroscience,FrontNeurosci,65469,2023-03-31
frontiers in nutrition,FrontNutrition,3127,2023-03-31
frontiers in oncology,FrontOncology,6050,2023-03-31
frontiers in pediatrics,FrontPediatrics,3433,2023-03-31
frontiers in pharmacology,FrontPharmacol,5274,2023-03-31
frontiers in physics,FrontPhysics,1974,2023-03-31
frontiers in physiology,FrontPhysiol,8198,2023-03-31
frontiers in plant science,FrontPlantSci,18723,2023-03-31
frontiers in psychiatry,FrontPsychiatry,11722,2023-03-31
frontiers in psychology,FrontPsychol,30325,2023-03-31
frontiers in surgery,FrontSurgery,902,2023-03-31
frontiers in veterinary science,FrontVetScience,2866,2023-03-31
frontiers of environmental science & engineering,FESE_journal,296,2023-03-31
frontiers of physics,frontphys,83,2023-03-31
functional ecology,FunEcology,23404,2023-03-31
future anterior,Future_Anterior,155,2023-03-31
future medicinal chemistry,fsgfmc,1224,2023-03-31
future microbiology,fsgfmb,3325,2023-03-31
future of children,FutureChildren,3817,2023-03-31
future oncology,FutureOncol_FSG,2612,2023-03-31
future virology,fsgfvl,2150,2023-03-31
futures,futures_journal,484,2023-03-31
gaceta sanitaria,gacetasanitaria,7857,2023-03-31
gaia-ecological perspectives for science and society,journal_GAIA,1198,2023-03-31
games for health journal,GamesforHealthJ,448,2023-03-31
gastroenterology,AGA_Gastro,21007,2023-03-31
gastroenterology report,GastroRept,23,2023-03-31
gastrointestinal endoscopy,GIE_Journal,13555,2023-03-31
gayana botanica,GayanaBotanica,82,2023-03-31
gels,Gels_MDPI,953,2023-03-31
gender & society,gend_soc,14210,2023-03-31
gender and history,GenderHistory,2998,2023-03-31
gender and language,GenderLanguage,1249,2023-03-31
gender place and culture,GPCjournal,5892,2023-03-31
gender work and organization,GenderWorkOrg,3143,2023-03-31
gene therapy,GeneTherapy_SN,2928,2023-03-31
general hospital psychiatry,GHP_Journal,331,2023-03-31
genes,Genes_MDPI,2007,2023-03-31
genes & development,GenesDev,8618,2023-03-31
genes brain and behavior,Genes2B,629,2023-03-31
genetics in medicine,GIMJournal,15316,2023-03-31
genetics research,GeneticsRes,74,2023-03-31
genome biology,GenomeBiology,89884,2023-03-31
genome biology and evolution,GenomeBiolEvol,4745,2023-03-31
genome medicine,GenomeMedicine,24873,2023-03-31
genome research,genomeresearch,55509,2023-03-31
genomics proteomics & bioinformatics,GPBees,261,2023-03-31
geo-marine letters,GeoMarLetters,29,2023-03-31
geo-spatial information science,GsisOffice,620,2023-03-31
geochemical journal,GeochemicalJ,65,2023-03-31
geochimica et cosmochimica acta,GCA_Journal,1055,2023-03-31
geoderma,Geoderma_Jrnl,4947,2023-03-31
geoderma regional,GeodermaR,915,2023-03-31
geographical analysis,geoganalysis,1565,2023-03-31
geographical journal,geogjournal,1456,2023-03-31
geographical research,geogresearch,1900,2023-03-31
geographical review,Geog_Review,945,2023-03-31
geologica acta,geoacta,224,2023-03-31
geologica belgica,GeolBel_journal,82,2023-03-31
geological magazine,GeologicalMag,302,2023-03-31
geopolitics,geopolitics_jl,5888,2023-03-31
george washington law review,gwlaw,10583,2023-03-31
georgetown law journal,georgetownlj,4199,2023-03-31
georgia review,GeorgiaReview,29576,2023-03-31
geoscience frontiers,GeosciFrontiers,959,2023-03-31
geoscientific model development,EGU_GMD,1655,2023-03-31
geriatric nursing,gnjournal,433,2023-03-31
german history,germanhistsoc,4180,2023-03-31
german life and letters,glljournal,1630,2023-03-31
german politics,germanpoljnl,722,2023-03-31
german quarterly,GermanQuarterly,699,2023-03-31
geroscience,GeroScienceAGE,1641,2023-03-31
geus bulletin,GeusBulletin,232,2023-03-31
gifted child quarterly,GCQjournal,2016,2023-03-31
gigascience,GigaScience,10955,2023-03-31
glia,GLIA_Journal,765,2023-03-31
global change biology,GlobalChangeBio,16280,2023-03-31
global ecology and biogeography,GEB_macro,3724,2023-03-31
global environmental change-human and policy dimensions,GEC_Journal,1245,2023-03-31
global environmental politics,gepjournal,1784,2023-03-31
global food security-agriculture policy economics and environment,Journal_GFS,576,2023-03-31
global governance,globalgovjrnl,593,2023-03-31
global health-science and practice,GHSPJournal,1623,2023-03-31
global health action,GlobalHealthAct,2378,2023-03-31
global health promotion,GHPjournal,2082,2023-03-31
global networks-a journal of transnational affairs,GlobalNetwrks,118,2023-03-31
global policy,global_policy,13265,2023-03-31
global spine journal,GlobalSpineJ,5150,2023-03-31
global strategy journal,GSJ_Jour,142,2023-03-31
globalization and health,GHJournal,13703,2023-03-31
globalizations,globalizationsj,1663,2023-03-31
glossa-a journal of general linguistics,glossa_oa,2750,2023-03-31
gm crops & food-biotechnology in agriculture and the food chain,GMCrops,425,2023-03-31
governance-an international journal of policy administration and institutions,Gov_Journal,4386,2023-03-31
government and opposition,govandopp,4051,2023-03-31
great plains quarterly,UNLGPQJournal,643,2023-03-31
green chemistry,green_rsc,2927,2023-03-31
green energy & environment,GEE_Journal,613,2023-03-31
green processing and synthesis,GREENPS_DG,12,2023-03-31
group & organization management,GroupOrgMgmt,980,2023-03-31
gut,Gut_BMJ,24266,2023-03-31
gut pathogens,GutPathogens,707,2023-03-31
haematologica,Haematologica,13616,2023-03-31
hahr-hispanic american historical review,HAHR21,3205,2023-03-31
harvard business review,HarvardBiz,5845581,2023-03-31
harvard civil rights-civil liberties law review,HarvardCRCL,1757,2023-03-31
harvard environmental law review,harvardelr,1820,2023-03-31
harvard international law journal,HarvardILJ,1757,2023-03-31
harvard journal of law and public policy,HarvardJLPP,3138,2023-03-31
harvard journal on legislation,HarvardJOL,1270,2023-03-31
harvard law review,harvlrev,48238,2023-03-31
harvard library bulletin,HLBJournal,176,2023-03-31
harvard review of psychiatry,HarvardRevPsych,1672,2023-03-31
hastings law journal,hastingslj,1515,2023-03-31
hau-journal of ethnographic theory,haujournal,15358,2023-03-31
head & face medicine,HeadFaceMed,152,2023-03-31
headache,HeadacheJournal,6735,2023-03-31
health affairs,Health_Affairs,165508,2023-03-31
health care analysis,HCAnalysis,432,2023-03-31
health care management review,HCMRonline,840,2023-03-31
health communication,hceditorialteam,254,2023-03-31
health informatics journal,Health_Inf_J,53,2023-03-31
health promotion international,HealthPromInt,1479,2023-03-31
