journal_title,twitter,followers,date
advanced synthesis & catalysis,AdvSynthCatal,4330,2023-02-28
advances in archaeological practice,aap_saaorg,2142,2023-02-28
advances in atmospheric sciences,AASjournal,769,2023-02-28
advances in clinical and experimental medicine,in_clinical,8,2023-02-28
advances in cognitive psychology,AdvCognPsychol,222,2023-02-28
advances in health sciences education,advhlthsciedu,478,2023-02-28
advances in neonatal care,ANCjournal,401,2023-02-28
advances in nursing science,ANSJournal,417,2023-02-28
advances in physiology education,AdvPhysiolEduc,529,2023-02-28
advances in skin & wound care,aswcjournal,5255,2023-02-28
advances in therapy,AdvancesTherapy,1225,2023-02-28
advances in weed science,AdvancesWeedSci,712,2023-02-28
aera open,AeraOpen,1434,2023-02-28
aeronautical journal,JournalAero,40,2023-02-28
aerosol and air quality research,AAQR2001,33,2023-02-28
aerosol science and technology,ASTJournal,405,2023-02-28
aerospace,Aerospace_MDPI,434,2023-02-28
aerospace america,AeroAmMag,1567,2023-02-28
aesthetic plastic surgery,aps_journal,1023,2023-02-28
aesthetic surgery journal,ASJrnl,11464,2023-02-28
affilia-journal of women and social work,AffiliaJournal,769,2023-02-28
africa,AfricaIai,6730,2023-02-28
africa spectrum,AfricaSpectrum,344,2023-02-28
african affairs,AfrAfJournal,13053,2023-02-28
african economic history,AfricanEconHist,1854,2023-02-28
african invertebrates,AI_Journal,312,2023-02-28
african journal of emergency medicine,AfJEM,4058,2023-02-28
african journal of reproductive health,AJRHJOURNAL,106,2023-02-28
african journalism studies,AfrJournStud,571,2023-02-28
african studies,afrikanstudies,2198,2023-02-28
african studies review,ASRJournal,4094,2023-02-28
african zoology,africanzoology,664,2023-02-28
afterall,AfterallJournal,11862,2023-02-28
age and ageing,Age_and_Ageing,21902,2023-02-28
ageing & society,Ageing_Society,4204,2023-02-28
agenda,agendapoetry,901,2023-02-28
aging-us,AgingJrnl,2805,2023-02-28
aging & mental health,AgingMH,288,2023-02-28
aging cell,AgingCell,3506,2023-02-28
agricultural and forest entomology,AFEntomology,1608,2023-02-28
agricultural and forest meteorology,agformet,731,2023-02-28
agriculture-basel,AgricultureMdpi,1308,2023-02-28
agronomy-basel,Agronomy_Mdpi,2405,2023-02-28
agronomy for sustainable development,ASD_INRAE,815,2023-02-28
agronomy journal,AgronomyJournal,3054,2023-02-28
ai communications,AI_Comms,63,2023-02-28
aids,AIDS_Journal,2345,2023-02-28
aids and behavior,AIDSandBehavior,582,2023-02-28
alcohol,JournalAlcohol,951,2023-02-28
allergologia et immunopathologia,alletimm,7,2023-02-28
alpha psychiatry,AlphaPsychiatry,2784,2023-02-28
alzheimers research & therapy,AlzheimersRes,2241,2023-02-28
ambio,Ambio_Journal,250,2023-02-28
american anthropologist,AmAnthroJournal,6648,2023-02-28
american behavioral scientist,ABSjournal,191,2023-02-28
american biology teacher,ameghiniana,1032,2023-02-28
american book review,Amerbookreview,228,2023-02-28
american business law journal,the_ablj,271,2023-02-28
american criminal law review,AmCrimLRev,1922,2023-02-28
american educational research journal,aerj_journal,844,2023-02-28
american ethnologist,AmEthno,20959,2023-02-28
american family physician,AFPJournal,14751,2023-02-28
american heart journal,AmericanHeartJ,9640,2023-02-28
american historical review,AmHistReview,7780,2023-02-28
american journal of agricultural economics,AJAE_AAEA,6462,2023-02-28
american journal of bioethics,bioethics_net,12215,2023-02-28
american journal of clinical nutrition,AJCNutrition,6738,2023-02-28
american journal of clinical pathology,AJCPjournal,3303,2023-02-28
american journal of community psychology,A_J_Comm_Psych,941,2023-02-28
american journal of criminal justice,AJCJ_UNF,1,2023-02-28
american journal of critical care,ajccme,5808,2023-02-28
american journal of cultural sociology,CulturalSociol,1768,2023-02-28
american journal of drug and alcohol abuse,AJDAAJournal,1946,2023-02-28
american journal of epidemiology,AmJEpi,17728,2023-02-28
american journal of forensic medicine and pathology,amjforensicmed,800,2023-02-28
american journal of gastroenterology,AmJGastro,7457,2023-02-28
american journal of geriatric psychiatry,AmJGeriPsych,827,2023-02-28
american journal of health economics,AJHE_journal,1496,2023-02-28
american journal of human genetics,AJHGNews,9454,2023-02-28
american journal of hypertension,amjhypertension,525,2023-02-28
american journal of infection control,AJICJournal,7270,2023-02-28
american journal of international law,AJIL_andUnbound,8396,2023-02-28
american journal of kidney diseases,AJKDonline,34897,2023-02-28
american journal of managed care,AJMC_Journal,7316,2023-02-28
american journal of medical quality,AjmQonline,130,2023-02-28
american journal of medicine,amjmed,1651,2023-02-28
american journal of neuroradiology,TheAJNR,17474,2023-02-28
american journal of nursing,AmJNurs,56035,2023-02-28
american journal of obstetrics and gynecology,AJOG_thegray,24415,2023-02-28
american journal of ophthalmology,AJOphthalmology,7931,2023-02-28
american journal of otolaryngology,AmJOtol,548,2023-02-28
american journal of pathology,AJPathology,5356,2023-02-28
american journal of perinatology,AmJPerinatology,6298,2023-02-28
american journal of physics,JournalPhysics,1105,2023-02-28
american journal of physiology-endocrinology and metabolism,AJPEndoMetab,2317,2023-02-28
american journal of physiology-heart and circulatory physiology,ajpheartcirc,5469,2023-02-28
american journal of physiology-regulatory integrative and comparative physiology,AJPRegu,976,2023-02-28
american journal of physiology-renal physiology,AJPRenalEIC,1557,2023-02-28
american journal of political science,AJPS_Editor,18237,2023-02-28
american journal of preventive medicine,AmJPrevMed,3926,2023-02-28
american journal of primatology,AmJournalPrimat,3774,2023-02-28
american journal of psychiatry,AJP_ResJournal,2125,2023-02-28
american journal of public health,AMJPublicHealth,13501,2023-02-28
american journal of respiratory and critical care medicine,ATSBlueEditor,17144,2023-02-28
american journal of respiratory cell and molecular biology,AJRCMB,4774,2023-02-28
american journal of roentgenology,AJR_Radiology,7559,2023-02-28
american journal of sports medicine,AJSM_SportsMed,42080,2023-02-28
american journal of surgery,AmJSurgery,17757,2023-02-28
american journal of the medical sciences,AmJMedSci,290,2023-02-28
american journal of transplantation,amjtransplant,9617,2023-02-28
american journal of tropical medicine and hygiene,AJTMH,2634,2023-02-28
american laboratory,AmericanLab,7217,2023-02-28
american literary history,AmLitHist,2133,2023-02-28
american literature,amlitjournal,1549,2023-02-28
american naturalist,ASNAmNat,19444,2023-02-28
american nineteenth century history,ANCHjournal,633,2023-02-28
american poetry review,AmPoetryReview,15083,2023-02-28
american political science review,apsrjournal,16134,2023-02-28
american politics research,apr_journal,275,2023-02-28
american scholar,TheAmScho,15476,2023-02-28
american scientist,AmSciMag,32443,2023-02-28
american sociological review,ASR_Journal,10175,2023-02-28
americas,TAMquarterly,2728,2023-02-28
amfiteatru economic,AmfiteatruEc,5,2023-02-28
amphibian & reptile conservation,AR_Conservation,2408,2023-02-28
anaesthesia,Anaes_Journal,38869,2023-02-28
anaesthesia and intensive care,AICjournal,769,2023-02-28
anaesthesia critical care & pain medicine,AccpmJ,1941,2023-02-28
anais brasileiros de dermatologia,AnBrasDermatol,22,2023-02-28
anais da academia brasileira de ciencias,aabcjournal,286,2023-02-28
anales de psicologia,analesps,60,2023-02-28
analytical and bioanalytical chemistry,AnalBioanalChem,2172,2023-02-28
analytical chemistry,an_chem,11156,2023-02-28
analytical methods,MethodsRSC,3692,2023-02-28
anatomical record-advances in integrative anatomy and evolutionary biology,AnatRecord,1662,2023-02-28
anatomical sciences education,AnatSciEduc,2162,2023-02-28
ancient mesoamerica,AMesoamerica,954,2023-02-28
anesthesia and analgesia,IARS_Journals,15215,2023-02-28
anesthesiology,_Anesthesiology,28082,2023-02-28
angelaki-journal of the theoretical humanities,AngelakiH,254,2023-02-28
angewandte chemie-international edition,angew_chem,86478,2023-02-28
animal,journal_animal,1230,2023-02-28
animal conservation,AnimalConserv,8602,2023-02-28
animal reproduction,AnimalReproduc1,390,2023-02-28
animals,Animals_MDPI,3055,2023-02-28
annales botanici fennici,annbotfenn,54,2023-02-28
annales de dermatologie et de venereologie,AnnDermato,225,2023-02-28
annales de pathologie,Annpathol,1365,2023-02-28
annales geophysicae,EGU_AnGeophys,46,2023-02-28
annales historiques de la revolution francaise,AhrfRevue,1584,2023-02-28
annales zoologici fennici,annzoolfenn,39,2023-02-28
annals of allergy asthma & immunology,AnnalsAllergy,1243,2023-02-28
annals of applied biology,Annapplbiol,599,2023-02-28
annals of botany,annbot,3638,2023-02-28
annals of clinical biochemistry,AnnClinBiochem,895,2023-02-28
annals of epidemiology,AnnalsOfEpi,139,2023-02-28
annals of family medicine,AnnFamMed,8214,2023-02-28
annals of forest science,AnnForSci,651,2023-02-28
annals of global health,AOGH_journal,123,2023-02-28
annals of hepatology,AnnalsofHepatol,1118,2023-02-28
annals of human genetics,AHGEditor,118,2023-02-28
annals of intensive care,of_aic,2074,2023-02-28
annals of internal medicine,AnnalsofIM,63243,2023-02-28
annals of laboratory medicine,AnnLabMed,1515,2023-02-28
annals of oncology,Annals_Oncology,42287,2023-02-28
annals of pharmacotherapy,AnnalsofPharm,495,2023-02-28
annals of plastic surgery,AnnalsPlastic,181,2023-02-28
annals of saudi medicine,annsaudimed,1408,2023-02-28
annals of science,AnnalsOfScience,4207,2023-02-28
annals of surgery,AnnalsofSurgery,53840,2023-02-28
annals of the american thoracic society,AnnalsATS,10539,2023-02-28
annals of thoracic and cardiovascular surgery,ATCS_journal,617,2023-02-28
annals of thoracic surgery,annalsthorsurg,8966,2023-02-28
annals of vascular surgery,avsgjournal,2263,2023-02-28
antarctic science,Ant_Sci_Ltd,728,2023-02-28
anthropocene review,AnthropoceneRev,2806,2023-02-28
anthropological quarterly,AnthQuarterly,1024,2023-02-28
anthropological theory,Anthro_Theory,3424,2023-02-28
anthropology & education quarterly,AnthropologyEd4,456,2023-02-28
anthropology & medicine,AnthMedJournal,1996,2023-02-28
anthropology southern africa,ASnA_Editors,483,2023-02-28
anthrozoos,AnthrozoosJ,1315,2023-02-28
anti-cancer drugs,Anti_CancerDrug,146,2023-02-28
antibiotics-basel,antibioticsmdpi,1786,2023-02-28
antigonish review,TheAntigonish,1361,2023-02-28
antimicrobial resistance and infection control,ARICJournal,2347,2023-02-28
antipode,antipodeonline,25501,2023-02-28
antiquity,AntiquityJ,34839,2023-02-28
anuario calderoniano,acal_unav,344,2023-02-28
anuario de historia de la iglesia,ahig_unav,97,2023-02-28
anuario de psicologia juridica,AnPsiJuridica,2025,2023-02-28
aob plants,AoBPLANTS,1,2023-02-28
aorn journal,AORNJournal,3489,2023-02-28
aperture,aperturefnd,238676,2023-02-28
apl photonics,aplphotonics,1930,2023-02-28
apmis,APMISJournal,980,2023-02-28
apollo-the international art magazine,Apollo_magazine,32537,2023-02-28
applied and environmental microbiology,AppEnvMicro,1637,2023-02-28
applied developmental science,AppliedDevSci,71,2023-02-28
applied economic analysis,AeaApplied,6,2023-02-28
applied materials today,ApplMaterToday,1520,2023-02-28
applied mathematics and mechanics-english edition,ApplMathMech,20,2023-02-28
applied ontology,AppliedOntology,86,2023-02-28
applied physics reviews,AppliedPhysRev,1459,2023-02-28
applied sciences-basel,Applsci,3025,2023-02-28
applied spectroscopy,AppliedSpec,1448,2023-02-28
applied thermal engineering,Elsevier_ATE,138,2023-02-28
aquatic mammals,AquaticMammalsJ,65,2023-02-28
aquatic microbial ecology,AME_IntRes,237,2023-02-28
archaeological prospection,ARP_eds,129,2023-02-28
archaeology in oceania,in_oceania,201,2023-02-28
archaeometry,ArchaeometryJnl,634,2023-02-28
architectural record,ArchRecord,605800,2023-02-28
architectural review,ArchReview,131438,2023-02-28
architectural theory review,Arch_Theory_Rev,40,2023-02-28
archiv der pharmazie,Arch_Pharm,59,2023-02-28
archiv orientalni,ArchivOriental,107,2023-02-28
archives animal breeding,AAB_journal,96,2023-02-28
archives of disease in childhood,ADC_BMJ,6823,2023-02-28
archives of disease in childhood-education and practice edition,ArchivesEandP,3728,2023-02-28
archives of medical science,ArchMedSci,703,2023-02-28
archives of rheumatology,ArchRheumatol,642,2023-02-28
archives of womens mental health,AWMH_Journal,929,2023-02-28
archivos argentinos de pediatria,arch_argent_ped,3938,2023-02-28
arctic antarctic and alpine research,arctic_alpine,140,2023-02-28
arctic science,ArcticScienceJ,2540,2023-02-28
ardea,ARDEA_journal,687,2023-02-28
ardeola-international journal of ornithology,ArdeolaJournal,3206,2023-02-28
arkivoc,arkivoc,70,2023-02-28
armed forces & society,AFS_SAGE,532,2023-02-28
arq-architectural research quarterly,arq_journal,86,2023-02-28
arquivos brasileiros de cardiologia,ArquivosSBC,1522,2023-02-28
arquivos de neuro-psiquiatria,ArqNeuroPsiq,735,2023-02-28
art history,AAH_Journal,5462,2023-02-28
art in america,ArtinAmerica,862729,2023-02-28
arte individuo y sociedad,IndividuoY,29,2023-02-28
arthritis research & therapy,ArthritisRes,3665,2023-02-28
arthroscopy-the journal of arthroscopic and related surgery,ArthroscopyJ,20767,2023-02-28
arthuriana,Arthuriana_Jrnl,1905,2023-02-28
artificial cells nanomedicine and biotechnology,ArtificialCell_,28,2023-02-28
artificial life,ARTL_journal,894,2023-02-28
artificial organs,ArtifOrgans,1426,2023-02-28
artmargins,ArtMargins,295,2023-02-28
artnews,artnews,295366,2023-02-28
arts & health,Arts_Health_Jnl,1786,2023-02-28
arts of asia,artsofasia2015,281,2023-02-28
asaio journal,asaiojournal,4174,2023-02-28
ashrae journal,ASHRAE_Journal,626,2023-02-28
asia & the pacific policy studies,APPSCrawford,129,2023-02-28
asia pacific law review,pacific_law,1636,2023-02-28
asian business & management,abmjournal,175,2023-02-28
asian ethnology,AsianEthnology,747,2023-02-28
asian journal of communication,AsianJComm,494,2023-02-28
asian journal of criminology,AJOCriminology,191,2023-02-28
asian journal of organic chemistry,AsianJOrgChem,3637,2023-02-28
asian journal of womens studies,ajws_ewha,62,2023-02-28
asian myrmecology,AsianMyrmecol,285,2023-02-28
asian studies review,AsianStudiesRev,1581,2023-02-28
asian survey,AsianSurvey,325,2023-02-28
asn neuro,ASNNEURO,142,2023-02-28
assistive technology,RESNAATJournal,415,2023-02-28
astrobiology,Astrobiology_jn,6922,2023-02-28
astronomy & astrophysics,AandA_journal,3256,2023-02-28
atalante-revista de estudios cinematograficos,RevistaAtalante,587,2023-02-28
atherosclerosis,ATHjournal,3954,2023-02-28
atmosphere,Atmosphere_MDPI,1032,2023-02-28
atmospheric chemistry and physics,EGU_ACP,2640,2023-02-28
atmospheric science letters,IAP_AOSL,100,2023-02-28
atw-international journal for nuclear power,atw_Journal,165,2023-02-28
austral ecology,AustralEcology,2036,2023-02-28
australasian emergency care,AusEmergCare,1197,2023-02-28
australasian journal of educational technology,AJET_eds,1268,2023-02-28
australasian journal of philosophy,AustralJPhilos,210,2023-02-28
australasian journal on ageing,AgeingJ,870,2023-02-28
australasian psychiatry,AP_RANZCP,1654,2023-02-28
australian & new zealand journal of obstetrics & gynaecology,anzjog,951,2023-02-28
australian and new zealand journal of public health,anzjph,2224,2023-02-28
australian archaeology,AustArchJ,817,2023-02-28
australian critical care,Aus_CC,2580,2023-02-28
australian economic history review,EcoHistoryAU,919,2023-02-28
australian educational researcher,AER_AARE,2434,2023-02-28
australian geographer,austgeog,1602,2023-02-28
australian historical studies,AHSjournal,2240,2023-02-28
australian journal of adult learning,journal_ajal,205,2023-02-28
australian journal of agricultural and resource economics,AJAREJournal,906,2023-02-28
australian journal of chemistry,AusJChem,361,2023-02-28
australian journal of grape and wine research,JournalGrape,66,2023-02-28
australian journal of international affairs,AustJIA,3122,2023-02-28
australian journal of political science,ausjpolsci,1702,2023-02-28
australian journal of politics and history,ajpandh,1314,2023-02-28
australian journal of primary health,AusJPrimHealth,440,2023-02-28
australian journal of public administration,AusJPA,1995,2023-02-28
australian journal of rural health,AusJRuralHealth,288,2023-02-28
australian journal of social issues,AusSocialIssues,579,2023-02-28
australian literary studies,ALSjournal,1023,2023-02-28
australian occupational therapy journal,AusOTJournal,1769,2023-02-28
australian social work,AusSocialWorkJ,2455,2023-02-28
austrian journal of political science,OZP_journal,772,2023-02-28
aut aut,aut_journal,199,2023-02-28
autism,journalautism,18392,2023-02-28
autonomous robots,AUROblog,2810,2023-02-28
avian biology research,AvianBiologyRes,4636,2023-02-28
avian conservation and ecology,AvianAce,1127,2023-02-28
avian research,avianres,167,2023-02-28
axioms,Axioms_MDPI,486,2023-02-28
balkan medical journal,balkanmedj,483,2023-02-28
basic & clinical pharmacology & toxicology,BasClinPharmTox,495,2023-02-28
basic and applied ecology,BasicApplEcol,504,2023-02-28
basin research,BasinResearch,1798,2023-02-28
batteries-basel,batteriesmdpi,499,2023-02-28
batteries & supercaps,Batt_Supercaps,4282,2023-02-28
behavioral and brain functions,JournalBbf,290,2023-02-28
behavioral and brain sciences,BBSJournal,8403,2023-02-28
behavioral ecology,BehavEcol,10276,2023-02-28
behavioral medicine,Behavioral_Med,390,2023-02-28
behavioral neuroscience,BehavNeuro,3959,2023-02-28
behaviour change,AACBT_BEC,468,2023-02-28
beneficial microbes,journal_BM,985,2023-02-28
berliner journal fur soziologie,BerlinerJournal,2666,2023-02-28
bibliotheque de l ecole des chartes,LaBEClarevue,691,2023-02-28
big data,BigData_Journal,6085,2023-02-28
big data & society,BigDataSoc,22210,2023-02-28
bilig,biligdergisi,1609,2023-02-28
bioactive materials,BioactiveMat,590,2023-02-28
bioanalysis,fsgbio,1996,2023-02-28
biochemical journal,Biochem_Journal,750,2023-02-28
biochemistry,BiochemistryACS,6845,2023-02-28
biochemistry and molecular biology education,BAMBEdu,425,2023-02-28
bioconjugate chemistry,BioconjChem,4012,2023-02-28
biodemography and social biology,biodemography21,219,2023-02-28
biodiversity data journal,BioDataJournal,2300,2023-02-28
biodrugs,BioDrugsJournal,55,2023-02-28
bioenergy research,BioEnergyRE,88,2023-02-28
bioengineering-basel,Bioeng_MDPI,741,2023-02-28
biofabrication,Biofabrication,1677,2023-02-28
biogeochemistry,JBiogeochem,906,2023-02-28
biogeosciences,EGU_BioGeo,3501,2023-02-28
biogerontology,BiogerontologyJ,200,2023-02-28
bioimpacts,bioimpacts,5,2023-02-28
bioinspiration & biomimetics,BioinspBiomim,935,2023-02-28
biointerphases,biointerphases,374,2023-02-28
biological bulletin,BiolBulletin,615,2023-02-28
biological invasions,BioInvasions,2489,2023-02-28
biological journal of the linnean society,BiolJLinnSoc,2395,2023-02-28
biological psychiatry,BiologicalPsyc1,3168,2023-02-28
biological research for nursing,BRNJournal,121,2023-02-28
biology-basel,Biology_MDPI,1686,2023-02-28
biology & philosophy,Bio_and_Philo,2088,2023-02-28
biology of reproduction,BiolReprod,4519,2023-02-28
biology of sex differences,BiologySexDiff,1741,2023-02-28
biology of sport,BiolSport,3370,2023-02-28
biology open,BiologyOpen,3684,2023-02-28
biomacromolecules,Biomac_ACS,3965,2023-02-28
biomarkers in medicine,fsgbmm,1599,2023-02-28
biomaterials,Biomaterials_,4291,2023-02-28
biomaterials science,BioMaterSci,6802,2023-02-28
biomedical journal,BiomedJ,14055,2023-02-28
biomedical microdevices,BioMedMicroDev,27,2023-02-28
biomedicines,Biomed_MDPI,947,2023-02-28
biometrics,Biometrics_ibs,316,2023-02-28
biomolecules,Biomol_MDPI,1331,2023-02-28
biophysical journal,BiophysJ,5812,2023-02-28
bioresources,BioResJournal,703,2023-02-28
bioscience trends,BST_Journal,13,2023-02-28
biosemiotics,Biosemiotics_J,345,2023-02-28
biosensors-basel,Biosensors_MDPI,1205,2023-02-28
biostatistics,biostatistics,4986,2023-02-28
biotechniques,MyBioTechniques,13652,2023-02-28
biotropica,Biotropica,5203,2023-02-28
bird conservation international,bci_journal,1616,2023-02-28
bjs open,BjsOpen,9078,2023-02-28
bju international,BJUIjournal,19013,2023-02-28
bladder cancer,BladderCaJrnl,2255,2023-02-28
blood,BloodJournal,46818,2023-02-28
blood advances,BloodAdvances,30805,2023-02-28
blood cancer journal,BloodCancerJnl,1797,2023-02-28
blood pressure monitoring,BloodPressureM,1564,2023-02-28
blood transfusion,BloodT_journal,1356,2023-02-28
bmc biology,BMCBiology,9617,2023-02-28
bmc medicine,BMCMedicine,9261,2023-02-28
bmc neurology,NeuroPsychBMC,1678,2023-02-28
bmc surgery,BMCSurgery,4729,2023-02-28
bmgn-the low countries historical review,BMGN_LCHR,2509,2023-02-28
bmj-british medical journal,bmj_latest,503524,2023-02-28
bmj evidence-based medicine,BMJ_EBM,10994,2023-02-28
bmj global health,GlobalHealthBMJ,17533,2023-02-28
bmj military health,MilitaryH_BMJ,2509,2023-02-28
bmj open,BMJ_Open,20673,2023-02-28
bmj open diabetes research & care,DiabetesRC,1118,2023-02-28
bmj paediatrics open,BMJ_PO,1048,2023-02-28
bmj quality & safety,BMJ_Qual_Saf,16686,2023-02-28
bmj sexual & reproductive health,BMJ_SRH,2686,2023-02-28
bmj supportive & palliative care,BMJ_SPCare,3504,2023-02-28
body & society,tcsjournalsage,7766,2023-02-28
bone & joint journal,BoneJointJ,32104,2023-02-28
bone & joint research,BoneJointRes,17200,2023-02-28
bone marrow transplantation,BMTjournal,3981,2023-02-28
book collector,BookCollectoruk,1239,2023-02-28
boreal environment research,BorealResearch,26,2023-02-28
boreas,BoreasJ1972,527,2023-02-28
boston university law review,BULawReview,3242,2023-02-28
botanica serbica,BSerbica,38,2023-02-28
botanical journal of the linnean society,BotJLinnSoc,3382,2023-02-28
brachytherapy,BrachyJournal,1028,2023-02-28
brain,Brain1878,54213,2023-02-28
brain behavior and immunity,BrainBehavImm,2331,2023-02-28
brain imaging and behavior,BrainImagBehav,8,2023-02-28
brain impairment,BrainImpairment,300,2023-02-28
brain pathology,brainpathol,1681,2023-02-28
brain sciences,BrainSci_MDPI,1642,2023-02-28
brain stimulation,brainstimj,3191,2023-02-28
brain structure & function,BrainStrucFunc,718,2023-02-28
brazilian journal of botany,BrJournalBotany,94,2023-02-28
brazilian journal of geology,BrazJGeology,411,2023-02-28
brazilian journal of physical therapy,BrazJPhysTher,1607,2023-02-28
brazilian journal of psychiatry,brazjpsychiatry,203,2023-02-28
breast cancer research,BCRJournal,1230,2023-02-28
british accounting review,bafa_bar,59,2023-02-28
british dental journal,The_BDJ,29113,2023-02-28
british educational research journal,BERJ_Editors,3208,2023-02-28
british journal for the history of philosophy,BJHP_1993,245,2023-02-28
british journal for the history of science,BJHSeditor,2350,2023-02-28
british journal for the philosophy of science,TheBJPS,6697,2023-02-28
british journal of aesthetics,BJAtweets,1687,2023-02-28
british journal of anaesthesia,BJAJournals,30883,2023-02-28
british journal of cancer,BrJCancer,3574,2023-02-28
british journal of clinical pharmacology,BritJClinPharm,3331,2023-02-28
british journal of dermatology,BrJDermatol,11377,2023-02-28
british journal of general practice,BJGPjournal,7812,2023-02-28
british journal of guidance & counselling,BJGCJournal,386,2023-02-28
british journal of learning disabilities,BJLD_Wiley,1743,2023-02-28
british journal of management,BJM_BAM,2967,2023-02-28
british journal of music education,BJMEMusic,791,2023-02-28
british journal of occupational therapy,BJOTeditor,7939,2023-02-28
british journal of oral & maxillofacial surgery,BJOMS_official,1629,2023-02-28
british journal of pharmacology,BrJPharmacol,6850,2023-02-28
british journal of political science,BJPolS,19148,2023-02-28
british journal of politics & international relations,BritJPIR,4373,2023-02-28
british journal of social work,BJofSW,6563,2023-02-28
british journal of sociology,bjsociology,2864,2023-02-28
british journal of sociology of education,BJSocEd,4904,2023-02-28
british journal of sports medicine,BJSM_BMJ,99630,2023-02-28
british journal of surgery,BJSurgery,42415,2023-02-28
brq-business research quarterly,BrqBusiness,87,2023-02-28
buffalo law review,buffalolawrev,159,2023-02-28
