journal_title,twitter,followers,date
current opinion in anesthesiology,CO_Anesthesiol,3341,2023-10-01
current opinion in cardiology,CO_Cardiology,1150,2023-10-01
current opinion in critical care,CO_CriticalCare,8939,2023-10-01
current opinion in endocrinology diabetes and obesity,CO_EndoDiabetes,402,2023-10-01
current opinion in infectious diseases,CO_Infectious_D,611,2023-10-01
current opinion in lipidology,CO_Lipidology,547,2023-10-01
current opinion in obstetrics & gynecology,CO_Obs_Gyne,360,2023-10-01
current opinion in oncology,CO_Oncology,399,2023-10-01
current opinion in organ transplantation,CO_Organ_Transp,444,2023-10-01
current opinion in pediatrics,CO_Pediatrics,391,2023-10-01
current opinion in pulmonary medicine,CO_Pulmonary_Md,513,2023-10-01
current opinion in rheumatology,CO_Rheumatology,922,2023-10-01
current opinion in structural biology,COSB_CRSB,538,2023-10-01
current pharmaceutical design,CpdCurrent,0,2023-10-01
current proteomics,CurrentProteomi,27,2023-10-01
current science,CurrSci,1116,2023-10-01
current sociology,currentsociolog,12104,2023-10-01
current sports medicine reports,CSMRonline,11108,2023-10-01
curriculum inquiry,CI_Editors,1363,2023-10-01
cutis,CutisJournal,1509,2023-10-01
cyberpsychology-journal of psychosocial research on cyberspace,Cyberpsych_Jn,2926,2023-10-01
cybium,cybium,127,2023-10-01
cytopathology,CytopathologyJ,2906,2023-10-01
cytotherapy,cytotherapy,473,2023-10-01
dados-revista de ciencias sociais,DadosRevista,5032,2023-10-01
daedalus,DaedalusJournal,94,2023-10-01
dalhousie review,dalhousiereview,459,2023-10-01
dalton transactions,DaltonTrans,12828,2023-10-01
dance magazine,Dance_Magazine,121832,2023-10-01
dancing times,dancingtimes,15532,2023-10-01
data mining and knowledge discovery,DAMI_Social,205,2023-10-01
dementia-international journal of social research and practice,DementiaJournal,7906,2023-10-01
democratization,democ_journal,2484,2023-10-01
demographic research,DemographicRes,6187,2023-10-01
demography,ReadDemography,2730,2023-10-01
dendrobiology,dendrobiology,51,2023-10-01
denkmalpflege,Die_Denkmalpfl,35,2023-10-01
denver law review,denverlawreview,1686,2023-10-01
depositional record,DepositRecord,1455,2023-10-01
dermatitis,DermatitisJrnl,326,2023-10-01
dermatologic surgery,DermSurg_ASDS,269,2023-10-01
dermatology and therapy,DermatolTher,1886,2023-10-01
design and culture,DesignCultureJo,1960,2023-10-01
deutsches arzteblatt international,Dt_Aerzteblatt,35289,2023-10-01
development,Dev_journal,27158,2023-10-01
development and change,DevandChg,1376,2023-10-01
development growth & differentiation,dgd_journal,215,2023-10-01
developmental biology,Dev_Bio_Journal,7472,2023-10-01
developmental cell,Dev_Cell,33621,2023-10-01
diabetes & metabolism journal,DiabetesMetabo3,890,2023-10-01
diabetes therapy,Diabetes_Ther,1760,2023-10-01
diabetic medicine,DiabeticMed,1366,2023-10-01
diabetologia,DiabetologiaJnl,16829,2023-10-01
diachronica,Diachronica2,738,2023-10-01
diacritics-a review of contemporary criticism,read_diacritics,1286,2023-10-01
diagnostic and interventional radiology,DiagnIntervRad,98,2023-10-01
diagnostic cytopathology,DiagnosticCyto,2984,2023-10-01
dialogues in human geography,dialogueshg,7993,2023-10-01
differences-a journal of feminist cultural studies,differences_DUP,783,2023-10-01
differentiation,Diff_Journal,265,2023-10-01
digestive diseases and sciences,DDS_Journal,710,2023-10-01
digital health,DigitalHealthJ,1906,2023-10-01
digital journalism,djeditorialteam,5540,2023-10-01
digital scholarship in the humanities,DSHjournal,4264,2023-10-01
diplomacy & statecraft,dandsjournal,284,2023-10-01
diplomatic history,shafrdh,3129,2023-10-01
disability & society,JDisSoc,12033,2023-10-01
disability and health journal,Dis_Health,901,2023-10-01
disability and rehabilitation,DisabilityRehab,758,2023-10-01
disability and rehabilitation-assistive technology,DR_AssistTech,219,2023-10-01
disaster prevention and management,DisasterPrevenM,928,2023-10-01
discourse-studies in the cultural politics of education,DiscourseofEd,2151,2023-10-01
discourse processes,DProcesses,238,2023-10-01
discovery medicine,DiscovMed,64,2023-10-01
discrete analysis,da_maths,206,2023-10-01
disease models & mechanisms,DMM_Journal,2505,2023-10-01
diseases of the colon & rectum,DCRjournal,14969,2023-10-01
diseases of the esophagus,DOTEsophagus,1533,2023-10-01
disparidades-revista de antropologia,Disparidades_,1172,2023-10-01
dissent,dissentmag,86155,2023-10-01
distance education,DistEdJournal,2022,2023-10-01
diversity-basel,DiversityMdpi,1485,2023-10-01
dna repair,repair_dna,818,2023-10-01
down beat,DownBeatMag,51235,2023-10-01
drones,Drones_MDPI,1367,2023-10-01
drug and alcohol dependence,DrugAlcoholDep,3600,2023-10-01
drug and alcohol review,APSAD_DAR,2578,2023-10-01
drug delivery and translational research,DDTReMedia,2087,2023-10-01
drug safety,DrugSafetyJ,994,2023-10-01
drugs,DrugsJournal,299,2023-10-01
drugs in r&d,DrugsInRD,91,2023-10-01
drustvena istrazivanja,DI_JGSI,452,2023-10-01
du bois review-social science research on race,DuBoisReview,10833,2023-10-01
duke law journal,dukelawjournal,3360,2023-10-01
e-polymers,ePoly_DG,17,2023-10-01
ear and hearing,EandHonline,2447,2023-10-01
early american literature,Early_Am_Lit,1611,2023-10-01
early medieval china,medieval_china,676,2023-10-01
earth planets and space,eps_tweet,904,2023-10-01
earth sciences history,ESciHist,105,2023-10-01
earth surface dynamics,EGU_ESurf,4871,2023-10-01
earth system dynamics,EGU_ESD,1926,2023-10-01
earth system science data,ESSD_journal,1631,2023-10-01
earths future,EarthsFutureEiC,1316,2023-10-01
east european jewish affairs,E_E_J_A,77,2023-10-01
east european politics and societies,eepsjournal,1058,2023-10-01
eastern european economics,EasternEuropeEc,53,2023-10-01
eating disorders,EDsJTP,1442,2023-10-01
ebiomedicine,eBioMedicine,10259,2023-10-01
eclinicalmedicine,eClinicalMed,7224,2023-10-01
ecography,EcographyJourna,15811,2023-10-01
ecohydrology,EcohydrologyEds,285,2023-10-01
ecological applications,ESAApplications,6238,2023-10-01
ecological entomology,Ecol_Ent,4249,2023-10-01
ecological informatics,ECOLINFORM,115,2023-10-01
ecological management & restoration,EMRjournal,438,2023-10-01
ecological monographs,ESAMonographs,3758,2023-10-01
ecological research,EcologicalRes,852,2023-10-01
ecology and evolution,Ecol_Evol,6983,2023-10-01
ecology and society,EcologySociety1,2219,2023-10-01
ecology law quarterly,elq_berkeley,216,2023-10-01
ecology letters,Ecology_Letters,14177,2023-10-01
econ journal watch,EconJWatch,749,2023-10-01
econometrica,ecmaEditors,44822,2023-10-01
economic and labour relations review,TheELRR,1231,2023-10-01
economic and social review,esr_ie,658,2023-10-01
economic anthropology,EconomicAnthro,1022,2023-10-01
economic geography,econgeog,2200,2023-10-01
economic history review,echistsocreview,4065,2023-10-01
economic journal,EJ_RES,21845,2023-10-01
economica,EconomicaLSE,1737,2023-10-01
economy and society,econsocjournal,3091,2023-10-01
ecosphere,ESAEcosphere,5117,2023-10-01
ecosystem health and sustainability,EHS__journal,586,2023-10-01
ecosystems,EcosystemsJ,1192,2023-10-01
ecumenical review,wccEREV,1877,2023-10-01
educacion xx1,EducacionXX1,5783,2023-10-01
education finance and policy,EFPJournal,1470,2023-10-01
education for chemical engineers,ECEJournal,221,2023-10-01
educational psychologist,EdPsychJournal,3411,2023-10-01
educational researcher,ERjournal_AERA,2882,2023-10-01
educational review,EdReview,5342,2023-10-01
educational studies,EdStudiesAESA,513,2023-10-01
efsa journal,EFSAJournal,844,2023-10-01
eighteenth-century fiction,ECFjournal,6035,2023-10-01
eighteenth century-theory and interpretation,18CTANDI,1522,2023-10-01
eire-ireland,eire_ire,340,2023-10-01
ejso,ejsotweets,7374,2023-10-01
electoral studies,electoralstdies,4442,2023-10-01
electroanalysis,ElecAnalys,471,2023-10-01
electronic markets,Journal_EM,789,2023-10-01
electronics,ElectronicsMDPI,1026,2023-10-01
electronics letters,ElecLett,843,2023-10-01
electrophoresis,Electro28700254,55,2023-10-01
elementa-science of the anthropocene,elementascience,1267,2023-10-01
elh,EnglishLitHist,4286,2023-10-01
elife,eLife,154528,2023-10-01
embo journal,embojournal,28340,2023-10-01
embo molecular medicine,EmboMolMed,8962,2023-10-01
embo reports,emboreports,15208,2023-10-01
emergencias,EMERGENCIAS_NET,14635,2023-10-01
emergency medicine australasia,EMAJournal,3554,2023-10-01
emergency medicine journal,EmergencyMedBMJ,38824,2023-10-01
emerging adulthood,EmergAdulthd,183,2023-10-01
emerging infectious diseases,CDC_EIDjournal,13,2023-10-01
emotion review,Emotion_Review,623,2023-10-01
emotion space and society,emospasoc,410,2023-10-01
empirical software engineering,emsejournal,1881,2023-10-01
empirical studies of the arts,EmpStudArts,341,2023-10-01
endangered species research,ESR_IR,1534,2023-10-01
endocrine-related cancer,EndoCancer,3379,2023-10-01
endocrine connections,EndoConnect,5792,2023-10-01
endocrine pathology,EndoPath,1811,2023-10-01
endoscopy,endoscopyjrnl,8286,2023-10-01
energy & environmental materials,EEMZZU1,177,2023-10-01
energy & environmental science,EES_journal,0,2023-10-01
energy journal,JournalEnergy,186,2023-10-01
energy sustainability and society,UFZ_ESSOJournal,386,2023-10-01
engineering studies,EngrStudies,637,2023-10-01
english,English_Jnl,183,2023-10-01
english historical review,enghistrev,5242,2023-10-01
english language notes,eln_cu,16,2023-10-01
english studies,ES_Routledge,1363,2023-10-01
english studies in canada,ESCJourn,229,2023-10-01
english teaching-practice and critique,EngTchingPrCr,1288,2023-10-01
ensenanza de las ciencias,EnsenanzaC,7,2023-10-01
enterprise & society,EntandSoc,1399,2023-10-01
entomologia experimentalis et applicata,Ento_EA,3639,2023-10-01
entomologia generalis,EntomologiaG,94,2023-10-01
entrepreneurship and regional development,ERD_IntJournal,1400,2023-10-01
entrepreneurship theory and practice,ETPjournal,3772,2023-10-01
entropy,Entropy_MDPI,2427,2023-10-01
environment and history,Environ_History,2433,2023-10-01
environment and planning a-economy and space,economyandspace,3789,2023-10-01
environment and planning b-urban analytics and city science,envplanb,780,2023-10-01
environment and planning c-politics and space,envplanc,4829,2023-10-01
environment and planning d-society & space,SocietyandSpace,16866,2023-10-01
environment and planning e-nature and space,envplane,3837,2023-10-01
environment international,env_int_journal,1864,2023-10-01
environmental conservation,EnvConsJournal,3103,2023-10-01
environmental education research,eerjournal,1529,2023-10-01
environmental engineering science,EnvEngSciJrnl,949,2023-10-01
environmental health perspectives,EHPonline,10489,2023-10-01
environmental history,envhistjournal,6048,2023-10-01
environmental politics,env_pol,7454,2023-10-01
environmental values,J_EnvValues,509,2023-10-01
epidemiologic reviews,EpiReviews,734,2023-10-01
epidemiology,EpidemiologyLWW,10882,2023-10-01
epidemiology and infection,Epidemio_Infect,2190,2023-10-01
epigenetics,EpigeneticsJ,197,2023-10-01
epigenetics & chromatin,EpigenChromatin,7039,2023-10-01
epigenomics,EpigenomicsFSG,2204,2023-10-01
epilepsia,EpilepsiaJourn,9494,2023-10-01
epilepsia open,EpilepsiaOpen,3256,2023-10-01
epilepsy & behavior,EpilepsyBehavi1,3656,2023-10-01
epilepsy currents,AESCurrents,416,2023-10-01
epileptic disorders,EpiDisorders,3596,2023-10-01
epj data science,epj_ds,1478,2023-10-01
epma journal,TheEPMAJournal,40,2023-10-01
ergo-an open access journal of philosophy,ErgoEditors,3346,2023-10-01
ergonomics,ergonomics1957,2751,2023-10-01
esmo open,ESMO_Open,4591,2023-10-01
esq-a journal of the american renaissance,ESQJournal,526,2023-10-01
estudios atacamenos,reatacam,332,2023-10-01
ethical theory and moral practice,ETMPjournal,379,2023-10-01
ethics,EthicsJournal,3320,2023-10-01
ethics & international affairs,eiajournal,4086,2023-10-01
ethnic and racial studies,ersjournal,8926,2023-10-01
ethnicities,EthnicitiesSAGE,1022,2023-10-01
ethnicity & disease,EthnicityD,340,2023-10-01
ethnicity & health,EthnicityHealth,243,2023-10-01
etikk i praksis,redaksjoneip,44,2023-10-01
etudes francaises,Revue_EtudFra,758,2023-10-01
etudes litteraires,revue_el,248,2023-10-01
eure-revista latinoamericana de estudios urbano regionales,RevistaEURE,2080,2023-10-01
eurointervention,EuroInterventio,27117,2023-10-01
europe-asia studies,eurasiastudies,5382,2023-10-01
european accounting review,EAR_Journal,1519,2023-10-01
european constitutional law review,eu_const,3346,2023-10-01
european educational research journal,EuropeanEducat3,883,2023-10-01
european heart journal,ehj_ed,27146,2023-10-01
european journal of applied physiology,EJAP_official,5487,2023-10-01
european journal of cardiovascular nursing,EditorEJCN,2814,2023-10-01
european journal of clinical investigation,EJCI_News,148,2023-10-01
european journal of clinical nutrition,ejcneditor,3133,2023-10-01
european journal of criminology,EJC_Eurocrim,493,2023-10-01
european journal of cultural studies,EJCS_Journal,1627,2023-10-01
european journal of gynaecological oncology,EJGO_IMR,1123,2023-10-01
european journal of health psychology,EJHP_journal,202,2023-10-01
european journal of hospital pharmacy,EJHP_BMJ,2057,2023-10-01
european journal of human genetics,ejhg_journal,7673,2023-10-01
european journal of immunology,EurJImmunol,1005,2023-10-01
european journal of industrial relations,EJIR_News,1140,2023-10-01
european journal of inorganic chemistry,EurJIC,5999,2023-10-01
european journal of internal medicine,EJIM_journal,806,2023-10-01
european journal of international law,ejiltalk,29304,2023-10-01
european journal of international relations,eurojournir,12498,2023-10-01
european journal of jewish studies,EJJS_Journal,85,2023-10-01
european journal of mineralogy,EurJMineral,146,2023-10-01
european journal of neuroscience,EJNeuroscience,20768,2023-10-01
european journal of organic chemistry,EurJOC,18551,2023-10-01
european journal of personality,EJPBlog,919,2023-10-01
european journal of pharmaceutical sciences,EditorsEJPS,565,2023-10-01
european journal of philosophy,ejp_journal,106,2023-10-01
european journal of political research,ejprjournal,6129,2023-10-01
european journal of psychological assessment,EJPAjournal,587,2023-10-01
european journal of psychology applied to legal context,revistaejpalc,1162,2023-10-01
european journal of psychotraumatology,Psychotraumatol,2952,2023-10-01
european journal of soil biology,EJSOBI,222,2023-10-01
european journal of soil science,ejsoilscience,4258,2023-10-01
european journal of sport science,EurJSportSci,20535,2023-10-01
european journal of taxonomy,ejtaxonomy,1950,2023-10-01
european journal of vascular and endovascular surgery,EJVES_ESVS,6151,2023-10-01
european journal of wildlife research,ejwr_cm,215,2023-10-01
european law journal,eurlawj,893,2023-10-01
european management journal,EuropeanManage1,1279,2023-10-01
european political science,epsjournal,2529,2023-10-01
european political science review,epsrjournal,16666,2023-10-01
european polymer journal,EuropeanPolymer,150,2023-10-01
european psychiatry,EP_Editors,1005,2023-10-01
european psychologist,EurPsychol_jour,115,2023-10-01
european security,european_sec,3677,2023-10-01
european societies,EuroSocieties1,3848,2023-10-01
european sociological review,esr_news,4309,2023-10-01
european spine journal,EurSpineJournal,4000,2023-10-01
european sport management quarterly,EuroSportManQ,1433,2023-10-01
european surgery-acta chirurgica austriaca,SurgeryEuropean,103,2023-10-01
european thyroid journal,Eur_Thyroid_J,2706,2023-10-01
european union politics,eup_thejournal,922,2023-10-01
european urban and regional studies,eursjournal,613,2023-10-01
european urology,EUplatinum,37348,2023-10-01
european urology focus,EurUrolFocus,6923,2023-10-01
european urology oncology,EurUrolOncol,10330,2023-10-01
european urology open science,EurUrolOpen,2401,2023-10-01
eurosurveillance,Eurosurveillanc,17688,2023-10-01
evaluation,EvaluationJour1,378,2023-10-01
evidence & policy,EvidencePolicy,8300,2023-10-01
evodevo,EvoDevo_BMC,323,2023-10-01
evolution,journal_evo,7473,2023-10-01
evolution and human behavior,EvolHumBehav,3190,2023-10-01
evolution letters,EvolLetters,7170,2023-10-01
evolution psychiatrique,LEvoPsych,189,2023-10-01
evolutionary anthropology,evanthro,2982,2023-10-01
evolutionary applications,EvolAppJournal,1899,2023-10-01
evolutionary bioinformatics,EvoBioinfo,570,2023-10-01
evolutionary ecology,evoecology,880,2023-10-01
excli journal,EXCLIJournal,123,2023-10-01
exemplaria-medieval early modern theory,readexemplaria,1275,2023-10-01
exercise and sport sciences reviews,ESSRonline,19668,2023-10-01
experimental and therapeutic medicine,EtMedicine,95,2023-10-01
experimental brain research,ExpBrainRes,878,2023-10-01
experimental dermatology,ExpDermatol,1101,2023-10-01
experimental physiology,ExpPhysiol,13617,2023-10-01
experimental psychology,ExpPsychJournal,354,2023-10-01
expert opinion on investigational drugs,EO_InvDrugs,333,2023-10-01
expert reviews in molecular medicine,Journal_ERMM,313,2023-10-01
expository times,ExpositoryTimes,113,2023-10-01
extrapolation,ExtrapolationSF,1268,2023-10-01
eye,Eye_Journal,3688,2023-10-01
facets,FACETSJournal,1761,2023-10-01
facial plastic surgery & aesthetic medicine,FPSAMjournal,169,2023-10-01
families in society-the journal of contemporary social services,FISOnline,2150,2023-10-01
families relationships and societies,FRSjournal,1644,2023-10-01
family medicine,fammedjournal,332,2023-10-01
family process,FamilyProcess,2755,2023-10-01
faraday discussions,Faraday_D,3099,2023-10-01
febs journal,FEBSJournal,3220,2023-10-01
febs letters,FEBS_Letters,2186,2023-10-01
febs open bio,FEBSOpenBio,1229,2023-10-01
feminism & psychology,FemPsychJournal,1346,2023-10-01
feminist economics,FeministEcon,9806,2023-10-01
feminist legal studies,fls_journal,4591,2023-10-01
feminist media studies,femmediastudies,4184,2023-10-01
feminist review,FeministReview_,18414,2023-10-01
feminist studies,feministstudies,6711,2023-10-01
feminist theory,FeministTheory,10217,2023-10-01
feministische studien,fstudien,3840,2023-10-01
fems microbiology letters,femsletters,191,2023-10-01
fermentation-basel,Ferment_MDPI,511,2023-10-01
fibres & textiles in eastern europe,FTEEJournal,71,2023-10-01
fiddlehead,TheFiddlehd,6166,2023-10-01
film-philosophy,filmphiljournal,3990,2023-10-01
film comment,FilmComment,70879,2023-10-01
film quarterly,FilmQuarterly,6013,2023-10-01
fire-switzerland,Fire_MDPI,2470,2023-10-01
fire technology,FireTechnology,3339,2023-10-01
fleischwirtschaft,FleiwiNews,906,2023-10-01
folia primatologica,FoliaPrimatol,479,2023-10-01
food & function,FoodRSC,603,2023-10-01
food & nutrition research,FoodnNutrResear,1100,2023-10-01
food and energy security,FoodEnergySec,341,2023-10-01
food and nutrition bulletin,FNBjournal,444,2023-10-01
food bioscience,FoodBioscience,3,2023-10-01
food culture & society,FCSJournal,3034,2023-10-01
food policy,_Food_Policy,2596,2023-10-01
food quality and safety,FQSmag,4698,2023-10-01
food science of animal resources,fsarjournal,15,2023-10-01
food security,Food_Security,1348,2023-10-01
forbes,Forbes,19595721,2023-10-01
fordham law review,fordhamlrev,4012,2023-10-01
foreign affairs,foreignaffairs,891295,2023-10-01
foreign policy analysis,fpa_jrnl,3238,2023-10-01
forest systems,ForestSystems_J,1112,2023-10-01
forestry chronicle,TFCJournal,206,2023-10-01
forests,Forests_MDPI,2341,2023-10-01
fornvannen-journal of swedish antiquarian research,Fornvannen_Jrnl,359,2023-10-01
forum-a journal of applied research in contemporary politics,TheForumJournal,75,2023-10-01
forum for modern language studies,FmlSjournal,882,2023-10-01
french cultural studies,FrCulturalSt,1324,2023-10-01
french studies,FrenchStudies,3295,2023-10-01
freshwater science,FreshwaterSci,2725,2023-10-01
friction,FrictionJnl,158,2023-10-01
frontiers-a journal of women studies,Frontiers_Women,609,2023-10-01
frontiers in bioengineering and biotechnology,FrontBioeng,3907,2023-10-01
frontiers in bioscience-landmark,Landmark_IMR,282,2023-10-01
frontiers in cardiovascular medicine,FrontCVMedicine,2651,2023-10-01
frontiers in cell and developmental biology,FrontCellDevBio,3818,2023-10-01
frontiers in cellular and infection microbiology,FrontCellInfect,3530,2023-10-01
frontiers in chemistry,FrontChemistry,4274,2023-10-01
frontiers in earth science,FrontEarthSci,4019,2023-10-01
frontiers in ecology and the environment,ESAFrontiers,7664,2023-10-01
frontiers in endocrinology,FrontEndocrinol,4568,2023-10-01
frontiers in energy,FIE_Journal,258,2023-10-01
frontiers in energy research,FrontEnergyRes,1444,2023-10-01
frontiers in environmental science,FrontEnvSci,1956,2023-10-01
frontiers in genetics,FrontGenetics,5475,2023-10-01
frontiers in immunology,FrontImmunol,31201,2023-10-01
frontiers in marine science,FrontMarineSci,15832,2023-10-01
frontiers in materials,FrontMaterials,1720,2023-10-01
frontiers in medicine,FrontMedicine,2921,2023-10-01
frontiers in microbiology,FrontMicrobiol,22526,2023-10-01
frontiers in molecular biosciences,FrontMolBioSci,2443,2023-10-01
frontiers in neurology,FrontNeurol,9760,2023-10-01
frontiers in neuroscience,FrontNeurosci,70555,2023-10-01
frontiers in nutrition,FrontNutrition,3435,2023-10-01
frontiers in oncology,FrontOncology,6410,2023-10-01
frontiers in pediatrics,FrontPediatrics,3741,2023-10-01
frontiers in pharmacology,FrontPharmacol,5575,2023-10-01
frontiers in physics,FrontPhysics,2015,2023-10-01
frontiers in physiology,FrontPhysiol,8514,2023-10-01
frontiers in plant science,FrontPlantSci,20281,2023-10-01
frontiers in psychiatry,FrontPsychiatry,13113,2023-10-01
frontiers in psychology,FrontPsychol,31442,2023-10-01
frontiers in surgery,FrontSurgery,1003,2023-10-01
frontiers in veterinary science,FrontVetScience,3056,2023-10-01
frontiers of environmental science & engineering,FESE_journal,379,2023-10-01
functional ecology,FunEcology,23876,2023-10-01
future anterior,Future_Anterior,156,2023-10-01
future medicinal chemistry,fsgfmc,1237,2023-10-01
future microbiology,fsgfmb,3327,2023-10-01
future of children,FutureChildren,3750,2023-10-01
future oncology,FutureOncol_FSG,2641,2023-10-01
future virology,fsgfvl,2149,2023-10-01
futures,futures_journal,501,2023-10-01
gaceta sanitaria,gacetasanitaria,7944,2023-10-01
gaia-ecological perspectives for science and society,journal_GAIA,1208,2023-10-01
games for health journal,GamesforHealthJ,480,2023-10-01
gastroenterology,AGA_Gastro,23618,2023-10-01
gastroenterology report,GastroRept,23,2023-10-01
gastrointestinal endoscopy,GIE_Journal,14740,2023-10-01
gayana botanica,GayanaBotanica,93,2023-10-01
gels,Gels_MDPI,987,2023-10-01
gender & society,gend_soc,14151,2023-10-01
gender and history,GenderHistory,3238,2023-10-01
gender and language,GenderLanguage,1299,2023-10-01
gender place and culture,GPCjournal,6458,2023-10-01
gender work and organization,GenderWorkOrg,3435,2023-10-01
gene therapy,GeneTherapy_SN,3012,2023-10-01
general hospital psychiatry,GHP_Journal,337,2023-10-01
genes,Genes_MDPI,2067,2023-10-01
genes & development,GenesDev,8796,2023-10-01
genes brain and behavior,Genes2B,641,2023-10-01
genetics in medicine,GIMJournal,15944,2023-10-01
genetics research,GeneticsRes,76,2023-10-01
genome biology,GenomeBiology,92140,2023-10-01
genome biology and evolution,GenomeBiolEvol,5136,2023-10-01
genome medicine,GenomeMedicine,25183,2023-10-01
genome research,genomeresearch,55705,2023-10-01
genomics proteomics & bioinformatics,GPBees,250,2023-10-01
geo-marine letters,GeoMarLetters,29,2023-10-01
geo-spatial information science,GsisOffice,728,2023-10-01
geochemical journal,GeochemicalJ,86,2023-10-01
geochimica et cosmochimica acta,GCA_Journal,1093,2023-10-01
geoderma,Geoderma_Jrnl,5435,2023-10-01
geoderma regional,GeodermaR,1042,2023-10-01
geographical analysis,geoganalysis,1764,2023-10-01
geographical journal,geogjournal,1446,2023-10-01
geographical research,geogresearch,1948,2023-10-01
geographical review,Geog_Review,965,2023-10-01
geologica acta,geoacta,254,2023-10-01
geologica belgica,GeolBel_journal,85,2023-10-01
geological magazine,GeologicalMag,308,2023-10-01
geopolitics,geopolitics_jl,6082,2023-10-01
george washington law review,gwlaw,10743,2023-10-01
georgetown law journal,georgetownlj,4280,2023-10-01
georgia review,GeorgiaReview,29478,2023-10-01
geoscience frontiers,GeosciFrontiers,941,2023-10-01
geoscientific model development,EGU_GMD,1704,2023-10-01
geriatric nursing,gnjournal,449,2023-10-01
german history,germanhistsoc,4293,2023-10-01
german life and letters,glljournal,1694,2023-10-01
german politics,germanpoljnl,780,2023-10-01
german quarterly,GermanQuarterly,773,2023-10-01
geroscience,GeroScienceAGE,2170,2023-10-01
geus bulletin,GeusBulletin,249,2023-10-01
gifted child quarterly,GCQjournal,2047,2023-10-01
gigascience,GigaScience,10989,2023-10-01
glia,GLIA_Journal,840,2023-10-01
global change biology,GlobalChangeBio,17349,2023-10-01
global ecology and biogeography,GEB_macro,3854,2023-10-01
global environmental change-human and policy dimensions,GEC_Journal,1421,2023-10-01
global environmental politics,gepjournal,1863,2023-10-01
global food security-agriculture policy economics and environment,Journal_GFS,600,2023-10-01
global governance,globalgovjrnl,645,2023-10-01
global health-science and practice,GHSPJournal,1659,2023-10-01
global health action,GlobalHealthAct,2354,2023-10-01
global health promotion,GHPjournal,2119,2023-10-01
global networks-a journal of transnational affairs,GlobalNetwrks,128,2023-10-01
global policy,global_policy,13702,2023-10-01
global spine journal,GlobalSpineJ,5261,2023-10-01
global strategy journal,GSJ_Jour,169,2023-10-01
globalization and health,GHJournal,13797,2023-10-01
globalizations,globalizationsj,1803,2023-10-01
glossa-a journal of general linguistics,glossa_oa,2821,2023-10-01
gm crops & food-biotechnology in agriculture and the food chain,GMCrops,421,2023-10-01
governance-an international journal of policy administration and institutions,Gov_Journal,4673,2023-10-01
government and opposition,govandopp,4184,2023-10-01
great plains quarterly,UNLGPQJournal,658,2023-10-01
green chemistry,green_rsc,3232,2023-10-01
green energy & environment,GEE_Journal,657,2023-10-01
green processing and synthesis,GREENPS_DG,16,2023-10-01
group & organization management,GroupOrgMgmt,994,2023-10-01
gut,Gut_BMJ,26714,2023-10-01
gut pathogens,GutPathogens,704,2023-10-01
haematologica,Haematologica,14538,2023-10-01
hahr-hispanic american historical review,HAHR21,3276,2023-10-01
harvard business review,HarvardBiz,5834045,2023-10-01
harvard civil rights-civil liberties law review,HarvardCRCL,1740,2023-10-01
harvard environmental law review,harvardelr,1819,2023-10-01
harvard international law journal,HarvardILJ,1770,2023-10-01
harvard journal of law and public policy,HarvardJLPP,3290,2023-10-01
harvard journal on legislation,HarvardJOL,1256,2023-10-01
harvard law review,harvlrev,48426,2023-10-01
harvard library bulletin,HLBJournal,177,2023-10-01
harvard review of psychiatry,HarvardRevPsych,1923,2023-10-01
hau-journal of ethnographic theory,haujournal,15343,2023-10-01
head & face medicine,HeadFaceMed,150,2023-10-01
headache,HeadacheJournal,7051,2023-10-01
health affairs,Health_Affairs,165650,2023-10-01
health care analysis,HCAnalysis,430,2023-10-01
health care management review,HCMRonline,849,2023-10-01
health communication,hceditorialteam,356,2023-10-01
health informatics journal,Health_Inf_J,55,2023-10-01
health promotion international,HealthPromInt,1777,2023-10-01
health promotion journal of australia,HealthProm_J_Au,2463,2023-10-01
health psychology review,healthpsychrev,846,2023-10-01
health research policy and systems,HarpsJournal,643,2023-10-01
health services research,HSR_HRET,2329,2023-10-01
health sociology review,healthsocrev,1434,2023-10-01
health systems & reform,HSRJournal,1165,2023-10-01
healthcare-the journal of delivery science and innovation,HC_TheJournal,3567,2023-10-01
heart,Heart_BMJ,56983,2023-10-01
heart & lung,haljournal,129,2023-10-01
heart rhythm,HRS_O2Journal,3616,2023-10-01
helicobacter,HelicoJournal,18,2023-10-01
heliyon,HeliyonJournal,4717,2023-10-01
hemasphere,Hemasphere_EHA,4180,2023-10-01
hepatitis monthly,Hepatmon,40,2023-10-01
hepatobiliary surgery and nutrition,HepatobiliaryN,306,2023-10-01
hepatology,HEP_Journal,17506,2023-10-01
hepatology communications,HepCommJournal,5026,2023-10-01
heredity,HeredityJournal,2469,2023-10-01
hernia,hernia_journal,934,2023-10-01
herpetological conservation and biology,Herpconbio,1857,2023-10-01
herpetological journal,HerpJournal,1288,2023-10-01
herpetozoa,herpetozoa,462,2023-10-01
higher education research & development,HERDJournal,13397,2023-10-01
hispanic research journal-iberian and latin american studies,JournalHispanic,872,2023-10-01
histoire sociale-social history,Sociale_History,2166,2023-10-01
histopathology,Histo_Journal,7436,2023-10-01
historia agraria,HistoriaAgraria,207,2023-10-01
historia ciencias saude-manguinhos,revistaHCSM,4379,2023-10-01
historia mexicana,RHisto_Mex,3600,2023-10-01
