journal_title,twitter,followers,date
acta societatis botanicorum poloniae,actasocbotpol,18,2022-11-01
acta sociologica,ActaSocJournal,876,2022-11-01
actas urologicas espanolas,actasurologicas,3646,2022-11-01
actuators,Actuators_MDPI,222,2022-11-01
addiction,AddictionJrnl,15150,2022-11-01
addiction research & theory,AddictResTheory,1806,2022-11-01
additive manufacturing,AdditiveJournal,200,2022-11-01
administrative law review,AdLawReview,927,2022-11-01
administrative science quarterly,ASQJournal,7802,2022-11-01
adult education quarterly,AEQjournal,797,2022-11-01
advanced biology,Adv_Biology,571,2022-11-01
advanced drug delivery reviews,ADDReditors,1958,2022-11-01
advanced synthesis & catalysis,AdvSynthCatal,3828,2022-11-01
advances in archaeological practice,aap_saaorg,2075,2022-11-01
advances in atmospheric sciences,AASjournal,781,2022-11-01
advances in clinical and experimental medicine,in_clinical,8,2022-11-01
advances in cognitive psychology,AdvCognPsychol,183,2022-11-01
advances in health sciences education,advhlthsciedu,473,2022-11-01
advances in neonatal care,ANCjournal,390,2022-11-01
advances in nursing science,ANSJournal,417,2022-11-01
advances in physiology education,AdvPhysiolEduc,306,2022-11-01
advances in skin & wound care,aswcjournal,5246,2022-11-01
advances in therapy,AdvancesTherapy,1231,2022-11-01
advances in weed science,AdvancesWeedSci,639,2022-11-01
aera open,AeraOpen,1412,2022-11-01
aeronautical journal,JournalAero,40,2022-11-01
aerosol and air quality research,AAQR2001,32,2022-11-01
aerosol science and technology,ASTJournal,390,2022-11-01
aerospace,Aerospace_MDPI,396,2022-11-01
aerospace america,AeroAmMag,1479,2022-11-01
aesthetic plastic surgery,aps_journal,953,2022-11-01
aesthetic surgery journal,ASJrnl,11250,2022-11-01
affilia-journal of women and social work,AffiliaJournal,698,2022-11-01
africa,AfricaIai,6516,2022-11-01
africa spectrum,AfricaSpectrum,192,2022-11-01
african affairs,AfrAfJournal,13083,2022-11-01
african american review,afamreview,253,2022-11-01
african economic history,AfricanEconHist,1716,2022-11-01
african invertebrates,AI_Journal,299,2022-11-01
african journal of emergency medicine,AfJEM,4013,2022-11-01
african journal of reproductive health,AJRHJOURNAL,100,2022-11-01
african journalism studies,AfrJournStud,526,2022-11-01
african studies,afrikanstudies,2141,2022-11-01
african studies review,ASRJournal,3857,2022-11-01
african zoology,africanzoology,652,2022-11-01
afterall,AfterallJournal,12019,2022-11-01
age and ageing,Age_and_Ageing,21105,2022-11-01
ageing & society,Ageing_Society,4209,2022-11-01
agenda,agendapoetry,903,2022-11-01
aging-us,AgingJrnl,2600,2022-11-01
aging & mental health,AgingMH,252,2022-11-01
aging cell,AgingCell,3293,2022-11-01
agricultural and forest entomology,AFEntomology,1541,2022-11-01
agricultural and forest meteorology,agformet,649,2022-11-01
agriculture-basel,AgricultureMdpi,1241,2022-11-01
agronomy-basel,Agronomy_Mdpi,2183,2022-11-01
agronomy for sustainable development,ASD_INRAE,803,2022-11-01
agronomy journal,AgronomyJournal,2886,2022-11-01
ai communications,AI_Comms,59,2022-11-01
aids,AIDS_Journal,2346,2022-11-01
aids and behavior,AIDSandBehavior,585,2022-11-01
alcohol,JournalAlcohol,947,2022-11-01
allergologia et immunopathologia,alletimm,6,2022-11-01
alpha psychiatry,AlphaPsychiatry,2820,2022-11-01
alzheimers research & therapy,AlzheimersRes,2198,2022-11-01
ambio,Ambio_Journal,243,2022-11-01
american anthropologist,AmAnthroJournal,6429,2022-11-01
american behavioral scientist,ABSjournal,184,2022-11-01
american biology teacher,ameghiniana,1022,2022-11-01
american book review,Amerbookreview,231,2022-11-01
american business law journal,the_ablj,268,2022-11-01
american criminal law review,AmCrimLRev,1926,2022-11-01
american educational research journal,aerj_journal,817,2022-11-01
american ethnologist,AmEthno,21008,2022-11-01
american family physician,AFPJournal,14821,2022-11-01
american heart journal,AmericanHeartJ,8863,2022-11-01
american historical review,AmHistReview,7500,2022-11-01
american journal of agricultural economics,AJAE_AAEA,6095,2022-11-01
american journal of bioethics,bioethics_net,12242,2022-11-01
american journal of clinical nutrition,AJCNutrition,6261,2022-11-01
american journal of clinical pathology,AJCPjournal,3284,2022-11-01
american journal of community psychology,A_J_Comm_Psych,901,2022-11-01
american journal of criminal justice,AJCJ_UNF,1,2022-11-01
american journal of critical care,ajccme,5903,2022-11-01
american journal of cultural sociology,CulturalSociol,1728,2022-11-01
american journal of drug and alcohol abuse,AJDAAJournal,1849,2022-11-01
american journal of epidemiology,AmJEpi,17522,2022-11-01
american journal of forensic medicine and pathology,amjforensicmed,788,2022-11-01
american journal of gastroenterology,AmJGastro,6519,2022-11-01
american journal of geriatric psychiatry,AmJGeriPsych,825,2022-11-01
american journal of health economics,AJHE_journal,1487,2022-11-01
american journal of human genetics,AJHGNews,9248,2022-11-01
american journal of hypertension,amjhypertension,399,2022-11-01
american journal of infection control,AJICJournal,7215,2022-11-01
american journal of international law,AJIL_andUnbound,8230,2022-11-01
american journal of kidney diseases,AJKDonline,32673,2022-11-01
american journal of managed care,AJMC_Journal,7311,2022-11-01
american journal of medical quality,AjmQonline,123,2022-11-01
american journal of medicine,amjmed,1579,2022-11-01
american journal of neuroradiology,TheAJNR,16058,2022-11-01
american journal of nursing,AmJNurs,56526,2022-11-01
american journal of obstetrics and gynecology,AJOG_thegray,23782,2022-11-01
american journal of ophthalmology,AJOphthalmology,7690,2022-11-01
american journal of otolaryngology,AmJOtol,520,2022-11-01
american journal of pathology,AJPathology,5069,2022-11-01
american journal of perinatology,AmJPerinatology,6218,2022-11-01
american journal of physics,JournalPhysics,1068,2022-11-01
american journal of physiology-endocrinology and metabolism,AJPEndoMetab,2151,2022-11-01
american journal of physiology-heart and circulatory physiology,ajpheartcirc,5139,2022-11-01
american journal of physiology-regulatory integrative and comparative physiology,AJPRegu,940,2022-11-01
american journal of physiology-renal physiology,AJPRenalEIC,1412,2022-11-01
american journal of political science,AJPS_Editor,17877,2022-11-01
american journal of preventive medicine,AmJPrevMed,3873,2022-11-01
american journal of primatology,AmJournalPrimat,3750,2022-11-01
american journal of psychiatry,AJP_ResJournal,2131,2022-11-01
american journal of public health,AMJPublicHealth,13342,2022-11-01
american journal of respiratory and critical care medicine,ATSBlueEditor,16582,2022-11-01
american journal of respiratory cell and molecular biology,AJRCMB,4606,2022-11-01
american journal of roentgenology,AJR_Radiology,6506,2022-11-01
american journal of sports medicine,AJSM_SportsMed,41384,2022-11-01
american journal of surgery,AmJSurgery,16773,2022-11-01
american journal of the medical sciences,AmJMedSci,289,2022-11-01
american journal of transplantation,amjtransplant,9434,2022-11-01
american journal of tropical medicine and hygiene,AJTMH,2595,2022-11-01
american laboratory,AmericanLab,7275,2022-11-01
american literary history,AmLitHist,2087,2022-11-01
american literature,amlitjournal,1574,2022-11-01
american naturalist,ASNAmNat,19477,2022-11-01
american nineteenth century history,ANCHjournal,645,2022-11-01
american poetry review,AmPoetryReview,14877,2022-11-01
american political science review,apsrjournal,15002,2022-11-01
american politics research,apr_journal,274,2022-11-01
american scholar,TheAmScho,15709,2022-11-01
american scientist,AmSciMag,32394,2022-11-01
american sociological review,ASR_Journal,9931,2022-11-01
americas,TAMquarterly,2656,2022-11-01
amfiteatru economic,AmfiteatruEc,5,2022-11-01
amphibian & reptile conservation,AR_Conservation,2422,2022-11-01
anaesthesia,Anaes_Journal,37222,2022-11-01
anaesthesia and intensive care,AICjournal,699,2022-11-01
anaesthesia critical care & pain medicine,AccpmJ,1713,2022-11-01
anais brasileiros de dermatologia,AnBrasDermatol,21,2022-11-01
anais da academia brasileira de ciencias,aabcjournal,285,2022-11-01
anales de psicologia,analesps,57,2022-11-01
analytical and bioanalytical chemistry,AnalBioanalChem,2096,2022-11-01
analytical chemistry,an_chem,10754,2022-11-01
analytical methods,MethodsRSC,3651,2022-11-01
anatomical record-advances in integrative anatomy and evolutionary biology,AnatRecord,1489,2022-11-01
anatomical sciences education,AnatSciEduc,2081,2022-11-01
ancient mesoamerica,AMesoamerica,899,2022-11-01
anesthesia and analgesia,IARS_Journals,14194,2022-11-01
anesthesiology,_Anesthesiology,26322,2022-11-01
angelaki-journal of the theoretical humanities,AngelakiH,256,2022-11-01
angewandte chemie-international edition,angew_chem,80326,2022-11-01
animal,journal_animal,1111,2022-11-01
animal conservation,AnimalConserv,8638,2022-11-01
animal reproduction,AnimalReproduc1,390,2022-11-01
animals,Animals_MDPI,2906,2022-11-01
annales botanici fennici,annbotfenn,53,2022-11-01
annales de dermatologie et de venereologie,AnnDermato,205,2022-11-01
annales de pathologie,Annpathol,1344,2022-11-01
annales geophysicae,EGU_AnGeophys,43,2022-11-01
annales historiques de la revolution francaise,AhrfRevue,1521,2022-11-01
annales zoologici fennici,annzoolfenn,37,2022-11-01
annals of allergy asthma & immunology,AnnalsAllergy,1102,2022-11-01
annals of applied biology,Annapplbiol,597,2022-11-01
annals of botany,annbot,2591,2022-11-01
annals of clinical biochemistry,AnnClinBiochem,893,2022-11-01
annals of epidemiology,AnnalsOfEpi,137,2022-11-01
annals of family medicine,AnnFamMed,8126,2022-11-01
annals of forest science,AnnForSci,629,2022-11-01
annals of global health,AOGH_journal,109,2022-11-01
annals of hepatology,AnnalsofHepatol,1026,2022-11-01
annals of human genetics,AHGEditor,111,2022-11-01
annals of intensive care,of_aic,1716,2022-11-01
annals of internal medicine,AnnalsofIM,62179,2022-11-01
annals of laboratory medicine,AnnLabMed,1390,2022-11-01
annals of oncology,Annals_Oncology,41309,2022-11-01
annals of pharmacotherapy,AnnalsofPharm,461,2022-11-01
annals of plastic surgery,AnnalsPlastic,127,2022-11-01
annals of saudi medicine,annsaudimed,1400,2022-11-01
annals of science,AnnalsOfScience,4016,2022-11-01
annals of surgery,AnnalsofSurgery,52830,2022-11-01
annals of the american thoracic society,AnnalsATS,10318,2022-11-01
annals of thoracic and cardiovascular surgery,ATCS_journal,566,2022-11-01
annals of thoracic surgery,annalsthorsurg,8627,2022-11-01
annals of vascular surgery,avsgjournal,2183,2022-11-01
antarctic science,Ant_Sci_Ltd,686,2022-11-01
anthropocene review,AnthropoceneRev,2825,2022-11-01
anthropological quarterly,AnthQuarterly,1047,2022-11-01
anthropological theory,Anthro_Theory,3357,2022-11-01
anthropology & education quarterly,AnthropologyEd4,445,2022-11-01
anthropology & medicine,AnthMedJournal,2018,2022-11-01
anthropology southern africa,ASnA_Editors,470,2022-11-01
anthrozoos,AnthrozoosJ,1126,2022-11-01
anti-cancer drugs,Anti_CancerDrug,142,2022-11-01
antibiotics-basel,antibioticsmdpi,1613,2022-11-01
antigonish review,TheAntigonish,1392,2022-11-01
antimicrobial resistance and infection control,ARICJournal,2187,2022-11-01
antipode,antipodeonline,25045,2022-11-01
antiquity,AntiquityJ,32432,2022-11-01
anuario calderoniano,acal_unav,327,2022-11-01
anuario de historia de la iglesia,ahig_unav,84,2022-11-01
anuario de psicologia juridica,AnPsiJuridica,1971,2022-11-01
aob plants,AoBPLANTS,1,2022-11-01
aorn journal,AORNJournal,3511,2022-11-01
aperture,aperturefnd,240219,2022-11-01
apl photonics,aplphotonics,1704,2022-11-01
apmis,APMISJournal,957,2022-11-01
apollo-the international art magazine,Apollo_magazine,32360,2022-11-01
applied and environmental microbiology,AppEnvMicro,1628,2022-11-01
applied developmental science,AppliedDevSci,74,2022-11-01
applied economic analysis,AeaApplied,5,2022-11-01
applied materials today,ApplMaterToday,1522,2022-11-01
applied mathematics and mechanics-english edition,ApplMathMech,21,2022-11-01
applied ontology,AppliedOntology,81,2022-11-01
applied physics reviews,AppliedPhysRev,1389,2022-11-01
applied sciences-basel,Applsci,2859,2022-11-01
applied spectroscopy,AppliedSpec,1439,2022-11-01
applied thermal engineering,Elsevier_ATE,132,2022-11-01
aquatic mammals,AquaticMammalsJ,57,2022-11-01
aquatic microbial ecology,AME_IntRes,231,2022-11-01
archaeological prospection,ARP_eds,100,2022-11-01
archaeology in oceania,in_oceania,199,2022-11-01
archaeometry,ArchaeometryJnl,588,2022-11-01
architectural record,ArchRecord,609198,2022-11-01
architectural review,ArchReview,131015,2022-11-01
architectural theory review,Arch_Theory_Rev,33,2022-11-01
archiv der pharmazie,Arch_Pharm,58,2022-11-01
archiv orientalni,ArchivOriental,98,2022-11-01
archives animal breeding,AAB_journal,91,2022-11-01
archives of disease in childhood,ADC_BMJ,6762,2022-11-01
archives of disease in childhood-education and practice edition,ArchivesEandP,3679,2022-11-01
archives of medical science,ArchMedSci,678,2022-11-01
archives of rheumatology,ArchRheumatol,625,2022-11-01
archives of womens mental health,AWMH_Journal,893,2022-11-01
archivos argentinos de pediatria,arch_argent_ped,3923,2022-11-01
arctic antarctic and alpine research,arctic_alpine,123,2022-11-01
arctic science,ArcticScienceJ,2357,2022-11-01
ardea,ARDEA_journal,697,2022-11-01
ardeola-international journal of ornithology,ArdeolaJournal,3026,2022-11-01
arkivoc,arkivoc,66,2022-11-01
armed forces & society,AFS_SAGE,534,2022-11-01
arq-architectural research quarterly,arq_journal,83,2022-11-01
arquivos brasileiros de cardiologia,ArquivosSBC,1473,2022-11-01
arquivos de neuro-psiquiatria,ArqNeuroPsiq,672,2022-11-01
art history,AAH_Journal,5338,2022-11-01
art in america,ArtinAmerica,867381,2022-11-01
arte individuo y sociedad,IndividuoY,24,2022-11-01
arthritis research & therapy,ArthritisRes,3676,2022-11-01
arthroscopy-the journal of arthroscopic and related surgery,ArthroscopyJ,19644,2022-11-01
arthuriana,Arthuriana_Jrnl,1916,2022-11-01
artificial cells nanomedicine and biotechnology,ArtificialCell_,25,2022-11-01
artificial life,ARTL_journal,847,2022-11-01
artificial organs,ArtifOrgans,1338,2022-11-01
artmargins,ArtMargins,300,2022-11-01
artnews,artnews,291567,2022-11-01
arts & health,Arts_Health_Jnl,1676,2022-11-01
arts of asia,artsofasia2015,264,2022-11-01
asaio journal,asaiojournal,4078,2022-11-01
ashrae journal,ASHRAE_Journal,623,2022-11-01
asia & the pacific policy studies,APPSCrawford,117,2022-11-01
asia pacific law review,pacific_law,1520,2022-11-01
asian business & management,abmjournal,171,2022-11-01
asian ethnology,AsianEthnology,754,2022-11-01
asian journal of communication,AsianJComm,426,2022-11-01
asian journal of criminology,AJOCriminology,170,2022-11-01
asian journal of organic chemistry,AsianJOrgChem,3405,2022-11-01
asian journal of womens studies,ajws_ewha,47,2022-11-01
asian myrmecology,AsianMyrmecol,269,2022-11-01
asian studies review,AsianStudiesRev,1546,2022-11-01
asian survey,AsianSurvey,293,2022-11-01
asn neuro,ASNNEURO,145,2022-11-01
assistive technology,RESNAATJournal,343,2022-11-01
astrobiology,Astrobiology_jn,6899,2022-11-01
astronomy & astrophysics,AandA_journal,3203,2022-11-01
atalante-revista de estudios cinematograficos,RevistaAtalante,527,2022-11-01
atherosclerosis,ATHjournal,3604,2022-11-01
atmosphere,Atmosphere_MDPI,975,2022-11-01
atmospheric chemistry and physics,EGU_ACP,2431,2022-11-01
atmospheric science letters,IAP_AOSL,100,2022-11-01
atw-international journal for nuclear power,atw_Journal,164,2022-11-01
austral ecology,AustralEcology,1947,2022-11-01
australasian emergency care,AusEmergCare,1194,2022-11-01
australasian journal of educational technology,AJET_eds,1234,2022-11-01
australasian journal of philosophy,AustralJPhilos,180,2022-11-01
australasian journal on ageing,AgeingJ,845,2022-11-01
australasian psychiatry,AP_RANZCP,1505,2022-11-01
australian & new zealand journal of obstetrics & gynaecology,anzjog,946,2022-11-01
australian and new zealand journal of public health,anzjph,2228,2022-11-01
australian archaeology,AustArchJ,767,2022-11-01
australian critical care,Aus_CC,2512,2022-11-01
australian economic history review,EcoHistoryAU,860,2022-11-01
australian educational researcher,AER_AARE,2391,2022-11-01
australian geographer,austgeog,1574,2022-11-01
australian historical studies,AHSjournal,2236,2022-11-01
australian journal of adult learning,journal_ajal,204,2022-11-01
australian journal of agricultural and resource economics,AJAREJournal,812,2022-11-01
australian journal of chemistry,AusJChem,359,2022-11-01
australian journal of grape and wine research,JournalGrape,63,2022-11-01
australian journal of international affairs,AustJIA,3133,2022-11-01
australian journal of political science,ausjpolsci,1727,2022-11-01
australian journal of politics and history,ajpandh,1324,2022-11-01
australian journal of primary health,AusJPrimHealth,443,2022-11-01
australian journal of public administration,AusJPA,1989,2022-11-01
australian journal of rural health,AusJRuralHealth,287,2022-11-01
australian journal of social issues,AusSocialIssues,574,2022-11-01
australian literary studies,ALSjournal,1008,2022-11-01
australian occupational therapy journal,AusOTJournal,1751,2022-11-01
australian social work,AusSocialWorkJ,2440,2022-11-01
austrian journal of political science,OZP_journal,736,2022-11-01
aut aut,aut_journal,196,2022-11-01
autism,journalautism,17888,2022-11-01
autonomous robots,AUROblog,2855,2022-11-01
avian biology research,AvianBiologyRes,4727,2022-11-01
avian conservation and ecology,AvianAce,1122,2022-11-01
avian research,avianres,151,2022-11-01
axioms,Axioms_MDPI,438,2022-11-01
balkan medical journal,balkanmedj,462,2022-11-01
basic & clinical pharmacology & toxicology,BasClinPharmTox,451,2022-11-01
basic and applied ecology,BasicApplEcol,452,2022-11-01
basin research,BasinResearch,1779,2022-11-01
batteries-basel,batteriesmdpi,456,2022-11-01
batteries & supercaps,Batt_Supercaps,4076,2022-11-01
behavioral and brain functions,JournalBbf,241,2022-11-01
behavioral and brain sciences,BBSJournal,8391,2022-11-01
behavioral ecology,BehavEcol,10168,2022-11-01
behavioral medicine,Behavioral_Med,395,2022-11-01
behavioral neuroscience,BehavNeuro,3973,2022-11-01
behaviour change,AACBT_BEC,461,2022-11-01
beneficial microbes,journal_BM,973,2022-11-01
berliner journal fur soziologie,BerlinerJournal,2485,2022-11-01
bibliotheque de l ecole des chartes,LaBEClarevue,680,2022-11-01
big data,BigData_Journal,6152,2022-11-01
big data & society,BigDataSoc,21953,2022-11-01
bilig,biligdergisi,1511,2022-11-01
bioactive materials,BioactiveMat,497,2022-11-01
bioanalysis,fsgbio,1997,2022-11-01
biochemical journal,Biochem_Journal,638,2022-11-01
biochemistry,BiochemistryACS,6436,2022-11-01
biochemistry and molecular biology education,BAMBEdu,423,2022-11-01
bioconjugate chemistry,BioconjChem,3912,2022-11-01
biodemography and social biology,biodemography21,220,2022-11-01
biodiversity data journal,BioDataJournal,2210,2022-11-01
biodrugs,BioDrugsJournal,54,2022-11-01
bioenergy research,BioEnergyRE,81,2022-11-01
bioengineering-basel,Bioeng_MDPI,653,2022-11-01
biofabrication,Biofabrication,1645,2022-11-01
biogeochemistry,JBiogeochem,907,2022-11-01
biogeosciences,EGU_BioGeo,3448,2022-11-01
biogerontology,BiogerontologyJ,200,2022-11-01
bioimpacts,bioimpacts,5,2022-11-01
bioinspiration & biomimetics,BioinspBiomim,904,2022-11-01
biointerphases,biointerphases,376,2022-11-01
biological bulletin,BiolBulletin,616,2022-11-01
biological invasions,BioInvasions,2473,2022-11-01
biological journal of the linnean society,BiolJLinnSoc,2404,2022-11-01
biological psychiatry,BiologicalPsyc1,3045,2022-11-01
biological research for nursing,BRNJournal,120,2022-11-01
biology-basel,Biology_MDPI,1582,2022-11-01
biology & philosophy,Bio_and_Philo,2083,2022-11-01
biology of reproduction,BiolReprod,4399,2022-11-01
biology of sex differences,BiologySexDiff,1659,2022-11-01
biology of sport,BiolSport,3278,2022-11-01
biology open,BiologyOpen,3644,2022-11-01
biomacromolecules,Biomac_ACS,3976,2022-11-01
biomarkers in medicine,fsgbmm,1602,2022-11-01
biomaterials,Biomaterials_,4070,2022-11-01
biomaterials science,BioMaterSci,6651,2022-11-01
biomedical journal,BiomedJ,13853,2022-11-01
biomedical microdevices,BioMedMicroDev,27,2022-11-01
biomedicines,Biomed_MDPI,829,2022-11-01
biometrics,Biometrics_ibs,317,2022-11-01
biomolecules,Biomol_MDPI,1223,2022-11-01
biophysical journal,BiophysJ,5602,2022-11-01
bioresources,BioResJournal,686,2022-11-01
bioscience trends,BST_Journal,12,2022-11-01
biosemiotics,Biosemiotics_J,338,2022-11-01
biosensors-basel,Biosensors_MDPI,1131,2022-11-01
biostatistics,biostatistics,4954,2022-11-01
biotechniques,MyBioTechniques,13642,2022-11-01
biotropica,Biotropica,5146,2022-11-01
bird conservation international,bci_journal,1597,2022-11-01
bjs open,BjsOpen,8681,2022-11-01
bju international,BJUIjournal,18788,2022-11-01
bladder cancer,BladderCaJrnl,2206,2022-11-01
blood,BloodJournal,44838,2022-11-01
blood advances,BloodAdvances,30447,2022-11-01
blood cancer journal,BloodCancerJnl,1610,2022-11-01
blood pressure monitoring,BloodPressureM,1557,2022-11-01
blood transfusion,BloodT_journal,1277,2022-11-01
bmc biology,BMCBiology,9672,2022-11-01
bmc medicine,BMCMedicine,9196,2022-11-01
bmc neurology,NeuroPsychBMC,1674,2022-11-01
bmc surgery,BMCSurgery,4628,2022-11-01
bmgn-the low countries historical review,BMGN_LCHR,2498,2022-11-01
bmj-british medical journal,bmj_latest,499624,2022-11-01
bmj evidence-based medicine,BMJ_EBM,10813,2022-11-01
bmj global health,GlobalHealthBMJ,16592,2022-11-01
bmj military health,MilitaryH_BMJ,2451,2022-11-01
bmj open,BMJ_Open,20478,2022-11-01
bmj open diabetes research & care,DiabetesRC,1078,2022-11-01
bmj paediatrics open,BMJ_PO,1025,2022-11-01
bmj quality & safety,BMJ_Qual_Saf,16682,2022-11-01
bmj sexual & reproductive health,BMJ_SRH,2668,2022-11-01
bmj supportive & palliative care,BMJ_SPCare,3462,2022-11-01
body & society,tcsjournalsage,7376,2022-11-01
bone & joint journal,BoneJointJ,31081,2022-11-01
bone & joint research,BoneJointRes,16897,2022-11-01
bone marrow transplantation,BMTjournal,3917,2022-11-01
book collector,BookCollectoruk,1211,2022-11-01
boreal environment research,BorealResearch,26,2022-11-01
boreas,BoreasJ1972,502,2022-11-01
boston university law review,BULawReview,3142,2022-11-01
botanica serbica,BSerbica,28,2022-11-01
botanical journal of the linnean society,BotJLinnSoc,3235,2022-11-01
brachytherapy,BrachyJournal,988,2022-11-01
brain,Brain1878,49188,2022-11-01
brain behavior and immunity,BrainBehavImm,2200,2022-11-01
brain imaging and behavior,BrainImagBehav,7,2022-11-01
brain impairment,BrainImpairment,300,2022-11-01
brain pathology,brainpathol,1593,2022-11-01
brain sciences,BrainSci_MDPI,1506,2022-11-01
brain stimulation,brainstimj,2915,2022-11-01
brain structure & function,BrainStrucFunc,566,2022-11-01
brazilian journal of botany,BrJournalBotany,90,2022-11-01
brazilian journal of geology,BrazJGeology,408,2022-11-01
brazilian journal of physical therapy,BrazJPhysTher,1551,2022-11-01
brazilian journal of psychiatry,brazjpsychiatry,195,2022-11-01
breast cancer research,BCRJournal,1212,2022-11-01
british accounting review,bafa_bar,42,2022-11-01
british dental journal,The_BDJ,28686,2022-11-01
british educational research journal,BERJ_Editors,3161,2022-11-01
british journal for the history of philosophy,BJHP_1993,215,2022-11-01
british journal for the history of science,BJHSeditor,2371,2022-11-01
british journal for the philosophy of science,TheBJPS,6729,2022-11-01
british journal of aesthetics,BJAtweets,1616,2022-11-01
british journal of anaesthesia,BJAJournals,28883,2022-11-01
british journal of cancer,BrJCancer,3512,2022-11-01
british journal of clinical pharmacology,BritJClinPharm,3196,2022-11-01
british journal of dermatology,BrJDermatol,11000,2022-11-01
british journal of general practice,BJGPjournal,7598,2022-11-01
british journal of guidance & counselling,BJGCJournal,383,2022-11-01
british journal of learning disabilities,BJLD_Wiley,1666,2022-11-01
british journal of management,BJM_BAM,2852,2022-11-01
british journal of music education,BJMEMusic,795,2022-11-01
british journal of occupational therapy,BJOTeditor,7619,2022-11-01
british journal of oral & maxillofacial surgery,BJOMS_official,1508,2022-11-01
british journal of pharmacology,BrJPharmacol,6630,2022-11-01
british journal of political science,BJPolS,18825,2022-11-01
british journal of politics & international relations,BritJPIR,4232,2022-11-01
british journal of social work,BJofSW,6289,2022-11-01
british journal of sociology,bjsociology,2804,2022-11-01
british journal of sociology of education,BJSocEd,4713,2022-11-01
british journal of sports medicine,BJSM_BMJ,96165,2022-11-01
british journal of surgery,BJSurgery,40675,2022-11-01
brq-business research quarterly,BrqBusiness,81,2022-11-01
buffalo law review,buffalolawrev,160,2022-11-01
